TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, rightEye, leftEye, zPos, Group
638004793868951160,P30,co,1,18,f,,RightPupil,3.514389,3.864777,,c
638004793869061165,P30,co,1,18,f,,RightPupil,3.68663,4.017654,,c
638004793869171161,P30,co,1,18,f,,RightPupil,3.672958,3.985352,,c
638004793869291170,P30,co,1,18,f,,RightPupil,3.714584,3.864105,,c
638004793869391161,P30,co,1,18,f,,RightPupil,3.662384,3.857208,,c
638004793869501157,P30,co,1,18,f,,RightPupil,3.786545,3.917404,,c
638004793869611162,P30,co,1,18,f,,RightPupil,3.693237,3.817368,,c
638004793869731161,P30,co,1,18,f,,RightPupil,3.78392,3.879578,,c
638004793869831159,P30,co,1,18,f,,RightPupil,3.816269,3.902588,,c
638004793869951160,P30,co,1,18,f,,RightPupil,3.812347,3.937698,,c
638004793870071164,P30,co,1,18,f,,RightPupil,3.645844,3.861115,,c
638004793870171161,P30,co,1,18,f,,RightPupil,3.68866,3.904877,,c
638004793870291167,P30,co,1,18,f,,RightPupil,3.623093,3.862732,,c
638004793870391158,P30,co,1,18,f,,RightPupil,3.679108,3.811325,,c
638004793870501159,P30,co,1,18,f,,RightPupil,3.547012,3.820755,,c
638004793870611160,P30,co,1,18,f,,RightPupil,3.662994,3.605057,,c
638004793870741161,P30,co,1,18,f,,RightPupil,3.468201,3.711655,,c
638004793870831159,P30,co,1,18,f,,RightPupil,3.573059,3.650055,,c
638004793870961172,P30,co,1,18,f,,RightPupil,3.538254,3.786972,,c
638004793871061156,P30,co,1,18,f,,RightPupil,3.443909,3.64563,,c
638004793871171161,P30,co,1,18,f,,RightPupil,3.541519,3.704361,,c
638004793871281161,P30,co,1,18,f,,RightPupil,3.673752,3.792099,,c
638004793871401157,P30,co,1,18,f,,RightPupil,3.643204,3.751251,,c
638004793871501157,P30,co,1,18,f,,RightPupil,3.644943,3.717316,,c
638004793871611156,P30,co,1,18,f,,RightPupil,3.690292,3.669968,,c
638004793871731154,P30,co,1,18,f,,RightPupil,3.699051,3.655533,,c
638004793871841160,P30,co,1,18,f,,RightPupil,3.687286,3.72937,,c
638004793871951156,P30,co,1,18,f,,RightPupil,3.655792,3.701019,,c
638004793872061159,P30,co,1,18,f,,RightPupil,3.593628,3.705048,,c
638004793872171157,P30,co,1,18,f,,RightPupil,3.572128,3.813873,,c
638004793872281155,P30,co,1,18,f,,RightPupil,3.577789,3.714386,,c
638004793872401155,P30,co,1,18,f,,RightPupil,3.546387,3.769226,,c
638004793872511156,P30,co,1,18,f,,RightPupil,3.545547,3.724823,,c
638004793872621161,P30,co,1,18,f,,RightPupil,3.568268,3.717636,,c
638004793872721162,P30,co,1,18,f,,RightPupil,3.505905,3.716171,,c
638004793872841156,P30,co,1,18,f,,RightPupil,3.511841,3.732513,,c
638004793872951156,P30,co,1,18,f,,RightPupil,3.52388,3.733719,,c
638004793873061160,P30,co,1,18,f,,RightPupil,3.555969,3.845734,,c
638004793873171156,P30,co,1,18,f,,RightPupil,3.594147,3.782394,,c
638004793873281152,P30,co,1,18,f,,RightPupil,3.616272,3.750778,,c
638004793873391158,P30,co,1,18,f,,RightPupil,3.697372,3.750153,,c
638004793873501166,P30,co,1,18,f,,RightPupil,3.567993,3.739304,,c
638004793873621161,P30,co,1,18,f,,RightPupil,3.649246,3.726944,,c
638004793873731158,P30,co,1,18,f,,RightPupil,3.671677,3.724075,,c
638004793873851155,P30,co,1,18,f,,RightPupil,3.653412,3.783142,,c
638004793873951159,P30,co,1,18,f,,RightPupil,3.664551,3.793533,,c
638004793874071154,P30,co,1,18,f,,RightPupil,3.673157,3.753677,,c
638004793874171157,P30,co,1,18,f,,RightPupil,3.671143,3.776001,,c
638004793874291160,P30,co,1,18,f,,RightPupil,3.664993,3.798569,,c
638004793874401150,P30,co,1,18,f,,RightPupil,3.680634,3.884628,,c
638004793874501151,P30,co,1,18,f,,RightPupil,3.69693,3.877197,,c
638004793874621156,P30,co,1,18,f,,RightPupil,3.729523,3.871796,,c
638004793874731152,P30,co,1,18,f,,RightPupil,3.700409,3.91687,,c
638004793874831155,P30,co,1,18,f,,RightPupil,3.748322,3.963959,,c
638004793874961154,P30,co,1,18,f,,RightPupil,3.720123,3.918427,,c
638004793875061151,P30,co,1,18,f,,RightPupil,3.596252,3.956894,,c
638004793875171153,P30,co,1,18,f,,RightPupil,3.620377,3.996292,,c
638004793875281154,P30,co,1,18,f,,RightPupil,3.671341,3.852661,,c
638004793875391152,P30,co,1,18,f,,RightPupil,3.738541,3.822113,,c
638004793875501151,P30,co,1,18,f,,RightPupil,3.875,3.786407,,c
638004793875611150,P30,co,1,18,f,,RightPupil,3.801743,3.782745,,c
638004793875721149,P30,co,1,18,f,,RightPupil,3.794693,3.840881,,c
638004793875831153,P30,co,1,18,f,,RightPupil,3.727905,3.893738,,c
638004793875951153,P30,co,1,18,f,,RightPupil,3.639908,3.8367,,c
638004793876051151,P30,co,1,18,f,,RightPupil,3.632736,3.883789,,c
638004793876171148,P30,co,1,18,f,,RightPupil,3.716156,3.884186,,c
638004793876281146,P30,co,1,18,f,,RightPupil,3.663864,3.881348,,c
638004793876391151,P30,co,1,18,f,,RightPupil,3.712814,3.880096,,c
638004793876501150,P30,co,1,18,f,,RightPupil,3.643402,3.882355,,c
638004793876611148,P30,co,1,18,f,,RightPupil,3.682861,3.884872,,c
638004793876721154,P30,co,1,18,f,,RightPupil,3.687469,3.884232,,c
638004793876831152,P30,co,1,18,f,,RightPupil,3.703323,3.88324,,c
638004793876941154,P30,co,1,18,f,,RightPupil,3.717804,3.868851,,c
638004793877061150,P30,co,1,18,f,,RightPupil,3.841202,3.85553,,c
638004793877171151,P30,co,1,18,f,,RightPupil,3.887405,3.854752,,c
638004793877281154,P30,co,1,18,f,,RightPupil,3.893356,3.854904,,c
638004793877391153,P30,co,1,18,f,,RightPupil,3.776947,3.89357,,c
638004793877501154,P30,co,1,18,f,,RightPupil,3.774231,3.868378,,c
638004793877611157,P30,co,1,18,f,,RightPupil,3.854675,3.993561,,c
638004793877731410,P30,co,1,18,f,,RightPupil,3.757309,4.033035,,c
638004793877831147,P30,co,1,18,f,,RightPupil,3.906372,3.95224,,c
638004793877961151,P30,co,1,18,f,,RightPupil,3.781174,3.950317,,c
638004793878061149,P30,co,1,18,f,,RightPupil,3.675461,3.989914,,c
638004793878181154,P30,co,1,18,f,,RightPupil,3.631577,4.025879,,c
638004793878281143,P30,co,1,18,f,,RightPupil,3.623856,3.955597,,c
638004793878481149,P30,co,1,18,f,,RightPupil,3.716202,4.010834,,c
638004793878561151,P30,co,1,18,f,,RightPupil,3.538574,3.908951,,c
638004793878661149,P30,co,1,18,f,,RightPupil,3.632996,3.918137,,c
638004793878761148,P30,co,1,18,f,,RightPupil,3.592026,3.827835,,c
638004793878831148,P30,co,1,18,f,,RightPupil,3.504135,3.708054,,c
638004793878911147,P30,co,1,18,f,,RightPupil,3.490784,3.843842,,c
638004793879011148,P30,co,1,18,f,,RightPupil,3.667023,3.862473,,c
638004793879111149,P30,co,1,18,f,,RightPupil,3.620163,3.796783,,c
638004793879241148,P30,co,1,18,f,,RightPupil,3.690613,3.91156,,c
638004793879341146,P30,co,1,18,f,,RightPupil,3.725052,3.928619,,c
638004793879451147,P30,co,1,18,f,,RightPupil,3.6922,3.961609,,c
638004793879561149,P30,co,1,18,f,,RightPupil,3.623581,3.890442,,c
638004793879671145,P30,co,1,18,f,,RightPupil,3.662338,3.958252,,c
638004793879781154,P30,co,1,18,f,,RightPupil,3.738754,3.771713,,c
638004793879901145,P30,co,1,18,f,,RightPupil,3.865295,3.879028,,c
638004793880001147,P30,co,1,18,f,,RightPupil,3.836594,3.842361,,c
638004793880121149,P30,co,1,18,f,,RightPupil,3.831131,3.759064,,c
638004793880231151,P30,co,1,18,f,,RightPupil,3.833313,3.767303,,c
638004793880341146,P30,co,1,18,f,,RightPupil,3.677887,3.849121,,c
638004793880451145,P30,co,1,18,f,,RightPupil,3.764114,3.897842,,c
638004793880561144,P30,co,1,18,f,,RightPupil,3.659225,3.887482,,c
638004793880671142,P30,co,1,18,f,,RightPupil,3.805206,3.9897,,c
638004793880781144,P30,co,1,18,f,,RightPupil,3.823563,4.002258,,c
638004793880891149,P30,co,1,18,f,,RightPupil,3.695465,3.986465,,c
638004793881001146,P30,co,1,18,f,,RightPupil,3.62764,3.948151,,c
638004793881111146,P30,co,1,18,f,,RightPupil,3.716843,3.897629,,c
638004793881221145,P30,co,1,18,f,,RightPupil,3.722992,3.845871,,c
638004793881341141,P30,co,1,18,f,,RightPupil,3.769424,3.898956,,c
638004793881451145,P30,co,1,18,f,,RightPupil,3.774796,4.018768,,c
638004793881561138,P30,co,1,18,f,,RightPupil,3.596329,4.09166,,c
638004793881671144,P30,co,1,18,f,,RightPupil,3.640625,3.928024,,c
638004793881781147,P30,co,1,18,f,,RightPupil,3.713669,4.09549,,c
638004793881891147,P30,co,1,18,f,,RightPupil,3.828094,4.109695,,c
638004793882001136,P30,co,1,18,f,,RightPupil,3.929779,4.523865,,c
638004793882111144,P30,co,1,18,f,,RightPupil,3.795212,4.25766,,c
638004793882221143,P30,co,1,18,f,,RightPupil,4.000931,4.033005,,c
638004793882331143,P30,co,1,18,f,,RightPupil,3.995651,4.07579,,c
638004793882441146,P30,co,1,18,f,,RightPupil,3.947678,4.095291,,c
638004793882561143,P30,co,1,18,f,,RightPupil,3.586411,3.885818,,c
638004793882671145,P30,co,1,18,f,,RightPupil,3.960068,4.083694,,c
638004793882781150,P30,co,1,18,f,,RightPupil,3.783783,3.859833,,c
638004793882901138,P30,co,1,18,f,,RightPupil,3.683487,4.005905,,c
638004793883011138,P30,co,1,18,f,,RightPupil,3.551132,3.908218,,c
638004793883141142,P30,co,1,18,f,,RightPupil,3.843658,3.981567,,c
638004793883271142,P30,co,1,18,f,,RightPupil,3.739395,3.977127,,c
638004793883351140,P30,co,1,18,f,,RightPupil,3.783096,4.057175,,c
638004793883481145,P30,co,1,18,f,,RightPupil,3.892334,3.867477,,c
638004793883581137,P30,co,1,18,f,,RightPupil,3.578217,4.076447,,c
638004793883691142,P30,co,1,18,f,,RightPupil,3.537003,4.076553,,c
638004793883811142,P30,co,1,18,f,,RightPupil,3.714676,3.918259,,c
638004793883931140,P30,co,1,18,f,,RightPupil,3.639343,3.889297,,c
638004793884031142,P30,co,1,18,f,,RightPupil,3.728134,4.040039,,c
638004793884151138,P30,co,1,18,f,,RightPupil,3.844055,4.084335,,c
638004793884261142,P30,co,1,18,f,,RightPupil,3.569183,4.053116,,c
638004793884391138,P30,co,1,18,f,,RightPupil,3.581055,3.952026,,c
638004793884491143,P30,co,1,18,f,,RightPupil,3.549515,4.017273,,c
638004793884601137,P30,co,1,18,f,,RightPupil,3.854172,3.969803,,c
638004793884721141,P30,co,1,18,f,,RightPupil,3.593994,4.065155,,c
638004793884841140,P30,co,1,18,f,,RightPupil,3.435089,4.042542,,c
638004793884951139,P30,co,1,18,f,,RightPupil,3.452576,3.943787,,c
638004793885051136,P30,co,1,18,f,,RightPupil,3.393265,4.028534,,c
638004793885161137,P30,co,1,18,f,,RightPupil,3.641541,3.947128,,c
638004793885271142,P30,co,1,18,f,,RightPupil,3.621155,3.956116,,c
638004793885391137,P30,co,1,18,f,,RightPupil,3.65831,3.805359,,c
638004793885501140,P30,co,1,18,f,,RightPupil,3.711761,3.90773,,c
638004793885621138,P30,co,1,18,f,,RightPupil,3.691864,3.888168,,c
638004793885721138,P30,co,1,18,f,,RightPupil,3.606903,3.837601,,c
638004793885831137,P30,co,1,18,f,,RightPupil,3.634155,3.857178,,c
638004793885941136,P30,co,1,18,f,,RightPupil,3.598969,3.837601,,c
638004793886051140,P30,co,1,18,f,,RightPupil,3.616608,3.828568,,c
638004793886171137,P30,co,1,18,f,,RightPupil,3.628906,3.826614,,c
638004793886271142,P30,co,1,18,f,,RightPupil,3.616623,3.753372,,c
638004793886381134,P30,co,1,18,f,,RightPupil,3.645874,3.761536,,c
638004793886491139,P30,co,1,18,f,,RightPupil,3.773468,3.680573,,c
638004793886601137,P30,co,1,18,f,,RightPupil,3.776764,3.826431,,c
638004793886721141,P30,co,1,18,f,,RightPupil,3.653442,3.860092,,c
638004793886831132,P30,co,1,18,f,,RightPupil,3.556961,3.503494,,c
638004793886951136,P30,co,1,18,f,,RightPupil,3.659195,3.539963,,c
638004793887061136,P30,co,1,18,f,,RightPupil,3.672287,3.561737,,c
638004793887161139,P30,co,1,18,f,,RightPupil,3.581802,3.587463,,c
638004793887291136,P30,co,1,18,f,,RightPupil,3.732635,3.586349,,c
638004793887391132,P30,co,1,18,f,,RightPupil,3.662018,3.59346,,c
638004793887501134,P30,co,1,18,f,,RightPupil,3.752808,3.598633,,c
638004793887611138,P30,co,1,18,f,,RightPupil,3.728622,3.603134,,c
638004793887721130,P30,co,1,18,f,,RightPupil,3.699707,3.692871,,c
638004793887851135,P30,co,1,18,f,,RightPupil,3.786636,3.471771,,c
638004793887961132,P30,co,1,18,f,,RightPupil,3.617477,3.721786,,c
638004793888051135,P30,co,1,18,f,,RightPupil,3.648727,3.741928,,c
638004793888161135,P30,co,1,18,f,,RightPupil,3.622147,3.728882,,c
638004793888271138,P30,co,1,18,f,,RightPupil,3.659012,3.71608,,c
638004793888381133,P30,co,1,18,f,,RightPupil,3.467789,3.558548,,c
638004793888491136,P30,co,1,18,f,,RightPupil,3.682495,3.561676,,c
638004793888621132,P30,co,1,18,f,,RightPupil,3.570969,3.565323,,c
638004793888721129,P30,co,1,18,f,,RightPupil,3.338943,3.563965,,c
638004793888831140,P30,co,1,18,f,,RightPupil,3.415421,3.557556,,c
638004793888951129,P30,co,1,18,f,,RightPupil,3.506332,3.559448,,c
638004793889051132,P30,co,1,18,f,,RightPupil,3.496201,3.55452,,c
638004793889161133,P30,co,1,18,f,,RightPupil,3.553864,3.542953,,c
638004793889271128,P30,co,1,18,f,,RightPupil,3.510254,3.524399,,c
638004793889381127,P30,co,1,18,f,,RightPupil,3.345123,3.517059,,c
638004793889511135,P30,co,1,18,f,,RightPupil,3.420151,3.533417,,c
638004793889611136,P30,co,1,18,f,,RightPupil,3.50235,3.556458,,c
638004793889731132,P30,co,1,18,f,,RightPupil,3.504913,3.566177,,c
638004793889841135,P30,co,1,18,f,,RightPupil,3.520935,3.563492,,c
638004793889941133,P30,co,1,18,f,,RightPupil,3.53418,3.622925,,c
638004793890051131,P30,co,1,18,f,,RightPupil,3.526077,3.650101,,c
638004793890161138,P30,co,1,18,f,,RightPupil,3.514618,3.618408,,c
638004793890271132,P30,co,1,18,f,,RightPupil,3.525009,3.621552,,c
638004793890381131,P30,co,1,18,f,,RightPupil,3.5271,3.655197,,c
638004793890491133,P30,co,1,18,f,,RightPupil,3.655136,3.662277,,c
638004793890601131,P30,co,1,18,f,,RightPupil,3.649948,3.663727,,c
638004793890721128,P30,co,1,18,f,,RightPupil,3.784515,3.672226,,c
638004793890821130,P30,co,1,18,f,,RightPupil,3.655075,3.703018,,c
638004793890941134,P30,co,1,18,f,,RightPupil,3.744766,3.706268,,c
638004793891051130,P30,co,1,18,f,,RightPupil,3.671448,3.787857,,c
638004793891161135,P30,co,1,18,f,,RightPupil,3.75087,3.817047,,c
638004793891271133,P30,co,1,18,f,,RightPupil,3.689819,3.811478,,c
638004793891381130,P30,co,1,18,f,,RightPupil,3.593811,3.817184,,c
638004793891491139,P30,co,1,18,f,,RightPupil,3.737778,3.81813,,c
638004793891601131,P30,co,1,18,f,,RightPupil,3.709335,3.842712,,c
638004793891721133,P30,co,1,18,f,,RightPupil,3.714966,3.844513,,c
638004793891831123,P30,co,1,18,f,,RightPupil,3.748352,3.810349,,c
638004793891951133,P30,co,1,18,f,,RightPupil,3.752747,3.794388,,c
638004793892061129,P30,co,1,18,f,,RightPupil,3.866562,3.794281,,c
638004793892161128,P30,co,1,18,f,,RightPupil,3.629654,3.794586,,c
638004793892271127,P30,co,1,18,f,,RightPupil,3.717056,3.928848,,c
638004793892381131,P30,co,1,18,f,,RightPupil,3.739288,3.949905,,c
638004793892491127,P30,co,1,18,f,,RightPupil,3.875214,3.924835,,c
638004793892611129,P30,co,1,18,f,,RightPupil,3.864349,3.94783,,c
638004793892711127,P30,co,1,18,f,,RightPupil,3.986176,3.778534,,c
638004793892821130,P30,co,1,18,f,,RightPupil,3.875793,3.896393,,c
638004793892951122,P30,co,1,18,f,,RightPupil,3.95903,3.975922,,c
638004793893061127,P30,co,1,18,f,,RightPupil,3.884674,3.950439,,c
638004793893161125,P30,co,1,18,f,,RightPupil,3.753876,3.906876,,c
638004793893281126,P30,co,1,18,f,,RightPupil,4.006119,3.90097,,c
638004793893351128,P30,co,1,18,f,,Network Red Cube(Clone) was picked up,1.389999,23.06663,0.944,,,,c
638004793893411123,P30,co,1,18,f,,RightPupil,3.694885,3.895615,,c
638004793893501127,P30,co,1,18,f,,RightPupil,3.75061,3.769028,,c
638004793893611125,P30,co,1,18,f,,RightPupil,3.594635,3.978897,,c
638004793893721127,P30,co,1,18,f,,RightPupil,3.981018,4.012405,,c
638004793893821127,P30,co,1,18,f,,RightPupil,4.000305,4.117218,,c
638004793893941121,P30,co,1,18,f,,RightPupil,3.802536,4.168488,,c
638004793894061129,P30,co,1,18,f,,RightPupil,3.903778,4.198334,,c
638004793894161132,P30,co,1,18,f,,RightPupil,3.901825,4.303894,,c
638004793894281134,P30,co,1,18,f,,RightPupil,3.767776,4.313049,,c
638004793894381121,P30,co,1,18,f,,RightPupil,3.817917,4.257126,,c
638004793894491131,P30,co,1,18,f,,RightPupil,3.917694,4.313248,,c
638004793894601122,P30,co,1,18,f,,RightPupil,3.786346,4.399902,,c
638004793894711132,P30,co,1,18,f,,RightPupil,3.74736,4.470459,,c
638004793894821127,P30,co,1,18,f,,RightPupil,3.905243,4.764053,,c
638004793894951127,P30,co,1,18,f,,RightPupil,3.735703,4.746765,,c
638004793895041129,P30,co,1,18,f,,RightPupil,3.979004,4.510544,,c
638004793895161134,P30,co,1,18,f,,RightPupil,3.87532,4.307678,,c
638004793895281133,P30,co,1,18,f,,RightPupil,3.951843,4.246078,,c
638004793895381127,P30,co,1,18,f,,RightPupil,3.622559,4.244156,,c
638004793895491128,P30,co,1,18,f,,RightPupil,3.803635,4.185684,,c
638004793895601129,P30,co,1,18,f,,RightPupil,4.003998,4.218124,,c
638004793895711121,P30,co,1,18,f,,RightPupil,4.081451,4.118988,,c
638004793895821123,P30,co,1,18,f,,RightPupil,3.886215,4.186722,,c
638004793895931130,P30,co,1,18,f,,RightPupil,3.996429,4.160309,,c
638004793896041125,P30,co,1,18,f,,RightPupil,4.04747,4.117233,,c
638004793896161124,P30,co,1,18,f,,RightPupil,4.083206,4.145309,,c
638004793896271122,P30,co,1,18,f,,RightPupil,4.095886,4.187332,,c
638004793896381122,P30,co,1,18,f,,RightPupil,3.913681,4.234253,,c
638004793896491126,P30,co,1,18,f,,RightPupil,4.195175,4.148102,,c
638004793896611127,P30,co,1,18,f,,RightPupil,3.935593,4.187317,,c
638004793896711125,P30,co,1,18,f,,RightPupil,4.120346,4.252441,,c
638004793896821129,P30,co,1,18,f,,RightPupil,3.867828,4.321457,,c
638004793896941120,P30,co,1,18,f,,RightPupil,4.086182,4.205475,,c
638004793897061128,P30,co,1,18,f,,RightPupil,4.060974,4.159363,,c
638004793897161124,P30,co,1,18,f,,RightPupil,4.031204,4.180054,,c
638004793897281125,P30,co,1,18,f,,RightPupil,4.022247,4.201706,,c
638004793897381131,P30,co,1,18,f,,RightPupil,4.019745,4.181671,,c
638004793897491417,P30,co,1,18,f,,RightPupil,4.089905,4.383575,,c
638004793897611124,P30,co,1,18,f,,RightPupil,4.047409,4.291809,,c
638004793897711122,P30,co,1,18,f,,RightPupil,4.022598,4.116806,,c
638004793897821119,P30,co,1,18,f,,RightPupil,3.98056,4.177017,,c
638004793897951124,P30,co,1,18,f,,RightPupil,3.973221,4.159744,,c
638004793898051124,P30,co,1,18,f,,RightPupil,3.97966,4.185959,,c
638004793898161114,P30,co,1,18,f,,RightPupil,3.982269,4.179459,,c
638004793898271123,P30,co,1,18,f,,RightPupil,3.983841,4.161423,,c
638004793898381116,P30,co,1,18,f,,RightPupil,3.978622,4.179077,,c
638004793898491116,P30,co,1,18,f,,RightPupil,3.894821,4.162415,,c
638004793898601123,P30,co,1,18,f,,RightPupil,3.9198,4.064362,,c
638004793898721121,P30,co,1,18,f,,RightPupil,3.892563,4.160034,,c
638004793898831125,P30,co,1,18,f,,RightPupil,3.879868,4.149063,,c
638004793898941118,P30,co,1,18,f,,RightPupil,3.800507,4.117554,,c
638004793899041410,P30,co,1,18,f,,RightPupil,3.741318,4.021774,,c
638004793899161116,P30,co,1,18,f,,RightPupil,3.920624,4.025009,,c
638004793899271124,P30,co,1,18,f,,RightPupil,3.87088,4.033325,,c
638004793899381122,P30,co,1,18,f,,RightPupil,3.7146,3.867737,,c
638004793899491125,P30,co,1,18,f,,RightPupil,3.311401,3.775635,,c
638004793899601122,P30,co,1,18,f,,RightPupil,3.160187,3.665085,,c
638004793899711124,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793899821112,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793899951390,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900051376,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900161116,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900271309,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900391116,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900491118,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900601113,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900721118,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900821112,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793900941120,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901051113,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901151118,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901281111,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901371116,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901491120,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901601113,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901711115,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901821113,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793901931113,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793902041114,P30,co,1,18,f,,RightPupil,-1,-1,,c
638004793902161109,P30,co,1,18,f,,RightPupil,4.151077,3.850693,,c
638004793902261113,P30,co,1,18,f,,RightPupil,4.066895,3.754593,,c
638004793902381115,P30,co,1,18,f,,RightPupil,4.21347,4.000946,,c
638004793902491111,P30,co,1,18,f,,RightPupil,4.103241,4.144897,,c
638004793902601116,P30,co,1,18,f,,RightPupil,4.08284,-1,,c
638004793902711115,P30,co,1,18,f,,RightPupil,4.203888,4.123108,,c
638004793902821111,P30,co,1,18,f,,RightPupil,4.008514,4.124023,,c
638004793902941113,P30,co,1,18,f,,RightPupil,3.962646,4.064346,,c
638004793903051112,P30,co,1,18,f,,RightPupil,3.882614,4.211746,,c
638004793903151112,P30,co,1,18,f,,RightPupil,4.130463,4.252441,,c
638004793903271115,P30,co,1,18,f,,RightPupil,3.975616,4.295792,,c
638004793903381106,P30,co,1,18,f,,RightPupil,4.21936,4.22821,,c
638004793903501112,P30,co,1,18,f,,RightPupil,4.125,4.198288,,c
638004793903611109,P30,co,1,18,f,,RightPupil,4.058105,4.276154,,c
638004793903711107,P30,co,1,18,f,,RightPupil,4.020645,4.250259,,c
638004793903821113,P30,co,1,18,f,,RightPupil,3.984055,4.23764,,c
638004793903941113,P30,co,1,18,f,,RightPupil,4.047592,4.087448,,c
638004793904041116,P30,co,1,18,f,,RightPupil,4.248703,4.03624,,c
638004793904151111,P30,co,1,18,f,,RightPupil,4.108459,4.158859,,c
638004793904281111,P30,co,1,18,f,,RightPupil,3.886154,4.131104,,c
638004793904371111,P30,co,1,18,f,,RightPupil,4.143311,4.156219,,c
638004793904501110,P30,co,1,18,f,,RightPupil,4.014175,4.146439,,c
638004793904591109,P30,co,1,18,f,,RightPupil,4.102768,4.107224,,c
638004793904711110,P30,co,1,18,f,,RightPupil,4.17775,4.196381,,c
638004793904831116,P30,co,1,18,f,,RightPupil,4.176437,4.206238,,c
638004793904961114,P30,co,1,18,f,,RightPupil,4.140778,4.182999,,c
638004793905041116,P30,co,1,18,f,,RightPupil,4.004929,4.271133,,c
638004793905151108,P30,co,1,18,f,,RightPupil,4.057846,4.293427,,c
638004793905261111,P30,co,1,18,f,,RightPupil,3.942673,4.291428,,c
638004793905371112,P30,co,1,18,f,,RightPupil,3.961288,4.296814,,c
638004793905481107,P30,co,1,18,f,,RightPupil,3.983475,4.291336,,c
638004793905601104,P30,co,1,18,f,,RightPupil,3.914841,4.296219,,c
638004793905711109,P30,co,1,18,f,,RightPupil,3.674057,4.30545,,c
638004793905821109,P30,co,1,18,f,,RightPupil,3.975891,4.308441,,c
638004793905931114,P30,co,1,18,f,,RightPupil,4.138214,4.309784,,c
638004793906041113,P30,co,1,18,f,,RightPupil,4.208237,4.316574,,c
638004793906151108,P30,co,1,18,f,,RightPupil,4.340179,4.452332,,c
638004793906261110,P30,co,1,18,f,,RightPupil,4.312195,4.458984,,c
638004793906371107,P30,co,1,18,f,,RightPupil,4.221085,4.305786,,c
638004793906491108,P30,co,1,18,f,,RightPupil,4.379898,4.388428,,c
638004793906601108,P30,co,1,18,f,,RightPupil,4.260864,4.325806,,c
638004793906711111,P30,co,1,18,f,,RightPupil,4.395157,4.343689,,c
638004793906821107,P30,co,1,18,f,,RightPupil,4.376251,4.372208,,c
638004793906931105,P30,co,1,18,f,,RightPupil,4.351349,4.34375,,c
638004793907041109,P30,co,1,18,f,,RightPupil,4.430573,4.342438,,c
638004793907161103,P30,co,1,18,f,,RightPupil,4.410767,4.341141,,c
638004793907261108,P30,co,1,18,f,,RightPupil,4.434875,4.284653,,c
638004793907371105,P30,co,1,18,f,,RightPupil,4.446869,4.311981,,c
638004793907491105,P30,co,1,18,f,,RightPupil,4.44313,4.296692,,c
638004793907591110,P30,co,1,18,f,,RightPupil,4.451035,4.296188,,c
638004793907711106,P30,co,1,18,f,,RightPupil,4.438004,4.288086,,c
638004793907821106,P30,co,1,18,f,,RightPupil,4.434006,4.29274,,c
638004793907931108,P30,co,1,18,f,,RightPupil,4.433121,4.293793,,c
638004793908041111,P30,co,1,18,f,,RightPupil,4.431976,4.286972,,c
638004793908151103,P30,co,1,18,f,,RightPupil,4.431198,4.292236,,c
638004793908261107,P30,co,1,18,f,,RightPupil,4.445251,4.291962,,c
638004793908371106,P30,co,1,18,f,,RightPupil,4.394547,4.291489,,c
638004793908481104,P30,co,1,18,f,,RightPupil,4.381622,4.29213,,c
638004793908591109,P30,co,1,18,f,,RightPupil,4.357742,4.291397,,c
638004793908711102,P30,co,1,18,f,,RightPupil,4.464722,4.290268,,c
638004793908821103,P30,co,1,18,f,,RightPupil,4.40329,4.327515,,c
638004793908941106,P30,co,1,18,f,,RightPupil,4.409897,4.335587,,c
638004793909041107,P30,co,1,18,f,,RightPupil,4.364639,4.328674,,c
638004793909151108,P30,co,1,18,f,,RightPupil,4.36171,4.300247,,c
638004793909271101,P30,co,1,18,f,,RightPupil,4.392197,4.320435,,c
638004793909371103,P30,co,1,18,f,,RightPupil,4.364044,4.30336,,c
638004793909481109,P30,co,1,18,f,,RightPupil,4.276672,4.300888,,c
638004793909601100,P30,co,1,18,f,,RightPupil,4.316925,4.302719,,c
638004793909711106,P30,co,1,18,f,,RightPupil,4.335144,4.30835,,c
