"Participant","Condition","Trial","Group","PACtype","PACtime","PACstartTime","PACendTime","input_string"
"sdP4","solo",1,"e","place",549.7526,638259797341625826,638259797347123352,"Regular Red CubeClone254was placed in dropzone"
"sdP4","solo",1,"e","place",182.0236,638259797437967407,638259797439787643,"Regular Gold CubeClone269was placed in dropzone"
"sdP4","solo",1,"e","place",1998.4863,638259797447596138,638259797467581001,"Regular Gold CubeClone276was placed in dropzone"
"sdP4","solo",1,"e","place",1436.6981,638259797670832814,638259797685199795,"Regular Blue CubeClone306was placed in dropzone"
"sdP4","solo",1,"e","place",244.1186,638259797878078291,638259797880519477,"Regular Blue CubeClone331was placed in dropzone"
"sdP4","solo",1,"e","place",1779.3582,638259798394706405,638259798412499987,"Regular Gold CubeClone366was placed in dropzone"
"sdP4","solo",1,"e","place",364.2617,638259798443726026,638259798447368643,"Regular Gold CubeClone411was placed in dropzone"
"sdP4","solo",2,"e","grab",290.2992,638259799171000330,638259799173903322,"Regular Gold CubeClone1 was picked up"
"sdP4","solo",2,"e","grab",67.3281,638259799215035607,638259799215708888,"Regular Gold CubeClone11 was picked up"
"sdP4","solo",2,"e","grab",167.1035,638259799244418312,638259799246089347,"Regular Gold CubeClone17 was picked up"
"sdP4","solo",2,"e","grab",89.3039,638259799279869065,638259799280762104,"Regular Red CubeClone19 was picked up"
"sdP4","solo",2,"e","grab",314.1596,638259799310532006,638259799313673602,"Regular Red CubeClone23 was picked up"
"sdP4","solo",2,"e","grab",511.1412,638259799335525853,638259799340637265,"Regular Red CubeClone30 was picked up"
"sdP4","solo",2,"e","grab",257.5403,638259799366856990,638259799369432393,"Regular Red CubeClone31 was picked up"
"sdP4","solo",2,"e","grab",145.6108,638259799394535141,638259799395991249,"Regular Gold CubeClone21 was picked up"
"sdP4","solo",2,"e","grab",314.0285,638259799478888898,638259799482029183,"Regular Blue CubeClone47 was picked up"
"sdP4","solo",2,"e","grab",181.5095,638259799510217692,638259799512032787,"Regular Blue CubeClone51 was picked up"
"sdP4","solo",2,"e","grab",176.5278,638259799540177501,638259799541942779,"Regular Blue CubeClone58 was picked up"
"sdP4","solo",2,"e","grab",521.2034,638259799581679839,638259799586891873,"Regular Gold CubeClone42 was picked up"
"sdP4","solo",2,"e","grab",989.7203,638259799673127488,638259799683024691,"Regular Blue CubeClone74 was picked up"
"sdP4","solo",2,"e","grab",879.7716,638259799801258245,638259799810055961,"Regular Red CubeClone94 was picked up"
"sdP4","solo",2,"e","grab",670.7385,638259799838786399,638259799845493784,"Regular Red CubeClone99 was picked up"
"sdP4","solo",2,"e","grab",725.1499,638259799863066370,638259799870317869,"Regular Blue CubeClone102 was picked up"
"sdP4","solo",2,"e","grab",470.8638,638259799891751463,638259799896460101,"Regular Gold CubeClone68 was picked up"
"sdP4","solo",2,"e","grab",139.6266,638259799922803110,638259799924199376,"Regular Red CubeClone107 was picked up"
"sdP4","solo",2,"e","grab",174.5328,638259799948026847,638259799949772175,"Regular Blue CubeClone112 was picked up"
"sdP4","solo",2,"e","grab",482.537,638259799978517484,638259799983342854,"Regular Blue CubeClone119 was picked up"
"sdP4","solo",2,"e","grab",228.2968,638259800024999284,638259800027282252,"Regular Blue CubeClone123 was picked up"
"sdP4","solo",2,"e","grab",108.713,638259800055628277,638259800056715407,"Regular Gold CubeClone111 was picked up"
"sdP4","solo",2,"e","grab",373.0177,638259800129771943,638259800133502120,"Regular Red CubeClone136 was picked up"
"sdP4","solo",2,"e","grab",346.5822,638259800160508942,638259800163974764,"Regular Gold CubeClone137 was picked up"
"sdP4","solo",2,"e","grab",180.1558,638259800243591418,638259800245392976,"Regular Gold CubeClone155 was picked up"
"sdP4","solo",2,"e","grab",474.7307,638259800273203938,638259800277951245,"Regular Gold CubeClone159 was picked up"
"sdP4","solo",2,"e","grab",261.8081,638259800314571157,638259800317189238,"Regular Gold CubeClone164 was picked up"
"sdP4","solo",2,"e","grab",220.597,638259800346245662,638259800348451632,"Regular Gold CubeClone169 was picked up"
"sdP4","solo",2,"e","grab",414.398,638259800377896426,638259800382040406,"Regular Gold CubeClone174 was picked up"
"sdP4","solo",2,"e","grab",568.279,638259800424563538,638259800430246328,"Regular Blue CubeClone178 was picked up"
"sdP4","solo",2,"e","grab",146.9399,638259800485417631,638259800486887030,"Regular Red CubeClone186 was picked up"
"sdP4","solo",2,"e","grab",459.0471,638259800519074487,638259800523664958,"Regular Gold CubeClone178 was picked up"
"sdP4","solo",2,"e","grab",212.2587,638259800561116066,638259800563238653,"Regular Gold CubeClone198 was picked up"
"sdP4","solo",2,"e","grab",362.1995,638259800636485300,638259800640107295,"Regular Blue CubeClone207 was picked up"
"sdP4","solo",2,"e","grab",178.4158,638259800670699486,638259800672483644,"Regular Blue CubeClone213 was picked up"
"sdP4","solo",2,"e","grab",279.9121,638259800810589210,638259800813388331,"Regular Gold CubeClone203 was picked up"
"sdP4","solo",2,"e","grab",200.7332,638259800834821235,638259800836828567,"Regular Gold CubeClone238 was picked up"
"sdP4","solo",2,"e","grab",273.2812,638259800860095169,638259800862827981,"Regular Gold CubeClone241 was picked up"
"sdP4","solo",2,"e","grab",144.6143,638259800901066607,638259800902512750,"Regular Gold CubeClone245 was picked up"
"sdP4","solo",2,"e","grab",82.4288,638259800933667670,638259800934491958,"Regular Gold CubeClone250 was picked up"
"sdP4","solo",2,"e","grab",256.6726,638259800970956121,638259800973522847,"Regular Blue CubeClone252 was picked up"
"sdP4","solo",2,"e","grab",305.498,638259801028632025,638259801031687005,"Regular Blue CubeClone264 was picked up"
"sdP4","solo",2,"e","grab",10.9705,638259801068994349,638259801069104054,"Regular Blue CubeClone269 was picked up"
"sdP4","solo",2,"e","grab",442.3191,638259801137148650,638259801141571841,"Regular Blue CubeClone276 was picked up"
"sdP4","solo",2,"e","grab",710.6645,638259801168776862,638259801175883507,"Regular Blue CubeClone284 was picked up"
"sdP4","solo",2,"e","grab",89.76,638259801215586408,638259801216484008,"Regular Blue CubeClone285 was picked up"
"sdP4","solo",2,"e","grab",249.3336,638259801279699878,638259801282193214,"Regular Red CubeClone298 was picked up"
"sdP4","solo",2,"e","grab",150.1062,638259801287875534,638259801289376596,"Regular Red CubeClone299 was picked up"
"sdP4","solo",2,"e","grab",479.8265,638259801367900766,638259801372699031,"Regular Red CubeClone310 was picked up"
"sdP4","solo",2,"e","grab",86.2298,638259801424580388,638259801425442686,"Regular Neutral CubeClone317 was picked up"
"sdP4","solo",2,"e","grab",294.5903,638259801455258463,638259801458204366,"Regular Neutral CubeClone322 was picked up"
"sdP4","solo",2,"e","grab",353.5997,638259801503448315,638259801506984312,"Regular Neutral CubeClone330 was picked up"
"sdP4","solo",2,"e","grab",22.9392,638259801546122600,638259801546351992,"Regular Gold CubeClone255 was picked up"
"sdP4","solo",2,"e","grab",147.6053,638259801588166189,638259801589642242,"Regular Gold CubeClone339 was picked up"
"sdP4","solo",2,"e","grab",335.0419,638259801624984746,638259801628335165,"Regular Gold CubeClone345 was picked up"
"sdP4","solo",2,"e","grab",291.1896,638259801650246624,638259801653158520,"Regular Gold CubeClone351 was picked up"
"sdP4","solo",2,"e","grab",323.9756,638259801698724414,638259801701964170,"Regular Blue CubeClone355 was picked up"
"sdP4","solo",2,"e","grab",107.7125,638259801766036287,638259801767113412,"Regular Blue CubeClone366 was picked up"
"sdP4","solo",2,"e","grab",162.0754,638259801797313405,638259801798934159,"Regular Blue CubeClone365 was picked up"
"sdP4","solo",2,"e","grab",44.3951,638259801833040717,638259801833484668,"Regular Blue CubeClone370 was picked up"
"sdP4","solo",2,"e","grab",256.9168,638259801878947577,638259801881516745,"Regular Blue CubeClone379 was picked up"
"sdP4","solo",2,"e","grab",278.7068,638259802059705234,638259802062492302,"Regular Red CubeClone406 was picked up"
"sdP4","solo",2,"e","grab",248.5568,638259802085684573,638259802088170141,"Regular Red CubeClone405 was picked up"
"sdP4","solo",2,"e","place",389.1413,638259799181603395,638259799185494808,"Regular Gold CubeClone1was placed in dropzone"
"sdP4","solo",2,"e","place",1929.1757,638259799205576088,638259799224867845,"Regular Gold CubeClone11was placed in dropzone"
"sdP4","solo",2,"e","place",42.886,638259799255568526,638259799255997386,"Regular Gold CubeClone17was placed in dropzone"
"sdP4","solo",2,"e","place",1833.2026,638259799271054969,638259799289386995,"Regular Red CubeClone19was placed in dropzone"
"sdP4","solo",2,"e","place",139.3016,638259799323693828,638259799325086844,"Regular Red CubeClone23was placed in dropzone"
"sdP4","solo",2,"e","place",1704.6986,638259799332733324,638259799349780310,"Regular Red CubeClone30was placed in dropzone"
"sdP4","solo",2,"e","place",450.4065,638259799375332730,638259799379836795,"Regular Red CubeClone31was placed in dropzone"
"sdP4","solo",2,"e","place",1981.0146,638259799386252653,638259799406062799,"Regular Gold CubeClone21was placed in dropzone"
"sdP4","solo",2,"e","place",308.4238,638259799517402133,638259799520486371,"Regular Blue CubeClone51was placed in dropzone"
"sdP4","solo",2,"e","place",1600.5865,638259799533230963,638259799549236828,"Regular Blue CubeClone58was placed in dropzone"
"sdP4","solo",2,"e","place",343.7378,638259799594588212,638259799598025590,"Regular Gold CubeClone42was placed in dropzone"
"sdP4","solo",2,"e","place",671.3282,638259799813468731,638259799820182013,"Regular Red CubeClone94was placed in dropzone"
"sdP4","solo",2,"e","place",62.833,638259799850981315,638259799851609645,"Regular Red CubeClone99was placed in dropzone"
"sdP4","solo",2,"e","place",1739.1033,638259799859049271,638259799876440304,"Regular Blue CubeClone102was placed in dropzone"
"sdP4","solo",2,"e","place",471.8176,638259799901871271,638259799906589447,"Regular Gold CubeClone68was placed in dropzone"
"sdP4","solo",2,"e","place",629.5629,638259799954565044,638259799960860673,"Regular Blue CubeClone112was placed in dropzone"
"sdP4","solo",2,"e","place",31.9151,638259799988770155,638259799989089306,"Regular Blue CubeClone119was placed in dropzone"
"sdP4","solo",2,"e","place",749.8439,638259800036730311,638259800044228750,"Regular Blue CubeClone123was placed in dropzone"
"sdP4","solo",2,"e","place",359.6915,638259800063005959,638259800066602874,"Regular Gold CubeClone111was placed in dropzone"
"sdP4","solo",2,"e","place",1985.8736,638259800074798317,638259800094657053,"Regular Gold CubeClone133was placed in dropzone"
"sdP4","solo",2,"e","place",343.588,638259800144216056,638259800147651936,"Regular Red CubeClone136was placed in dropzone"
"sdP4","solo",2,"e","place",512.3593,638259800170756778,638259800175880371,"Regular Gold CubeClone137was placed in dropzone"
"sdP4","solo",2,"e","place",558.7642,638259800221075816,638259800226663458,"Regular Gold CubeClone148was placed in dropzone"
"sdP4","solo",2,"e","place",822.0545,638259800287070026,638259800295290571,"Regular Gold CubeClone159was placed in dropzone"
"sdP4","solo",2,"e","place",97.2748,638259800323886224,638259800324858972,"Regular Gold CubeClone164was placed in dropzone"
"sdP4","solo",2,"e","place",386.0947,638259800358385553,638259800362246500,"Regular Gold CubeClone169was placed in dropzone"
"sdP4","solo",2,"e","place",416.2016,638259800389117831,638259800393279847,"Regular Gold CubeClone174was placed in dropzone"
"sdP4","solo",2,"e","place",18.9492,638259800468326172,638259800468515664,"Regular Red CubeClone181was placed in dropzone"
"sdP4","solo",2,"e","place",351.6533,638259800492788230,638259800496304763,"Regular Red CubeClone186was placed in dropzone"
"sdP4","solo",2,"e","place",496.7093,638259800569323255,638259800574290348,"Regular Gold CubeClone198was placed in dropzone"
"sdP4","solo",2,"e","place",386.2234,638259800609382949,638259800613245183,"Regular Blue CubeClone200was placed in dropzone"
"sdP4","solo",2,"e","place",329.9655,638259800647921052,638259800651220707,"Regular Blue CubeClone207was placed in dropzone"
"sdP4","solo",2,"e","place",90.7584,638259800678322426,638259800679230010,"Regular Blue CubeClone213was placed in dropzone"
"sdP4","solo",2,"e","place",211.853,638259800712855486,638259800714974016,"Regular Blue CubeClone217was placed in dropzone"
"sdP4","solo",2,"e","place",533.2155,638259800840966833,638259800846298988,"Regular Gold CubeClone238was placed in dropzone"
"sdP4","solo",2,"e","place",1986.6978,638259800852426376,638259800872293354,"Regular Gold CubeClone241was placed in dropzone"
"sdP4","solo",2,"e","place",109.7067,638259800912326556,638259800913423623,"Regular Gold CubeClone245was placed in dropzone"
"sdP4","solo",2,"e","place",1952.3768,638259800923508703,638259800943032471,"Regular Gold CubeClone250was placed in dropzone"
"sdP4","solo",2,"e","place",65.8246,638259800983535615,638259800984193861,"Regular Blue CubeClone252was placed in dropzone"
"sdP4","solo",2,"e","place",312.2833,638259801036723532,638259801039846365,"Regular Blue CubeClone264was placed in dropzone"
"sdP4","solo",2,"e","place",1805.0745,638259801059935465,638259801077986210,"Regular Blue CubeClone269was placed in dropzone"
"sdP4","solo",2,"e","place",248.7306,638259801148318421,638259801150805727,"Regular Blue CubeClone276was placed in dropzone"
"sdP4","solo",2,"e","place",1785.1778,638259801164191098,638259801182042876,"Regular Blue CubeClone284was placed in dropzone"
"sdP4","solo",2,"e","place",410.0401,638259801221611044,638259801225711445,"Regular Blue CubeClone285was placed in dropzone"
"sdP4","solo",2,"e","place",315.5304,638259801249714942,638259801252870246,"Regular Blue CubeClone289was placed in dropzone"
"sdP4","solo",2,"e","place",33.909,638259801299824463,638259801300163553,"Regular Red CubeClone299was placed in dropzone"
"sdP4","solo",2,"e","place",634.1943,638259801378663064,638259801385005007,"Regular Red CubeClone310was placed in dropzone"
"sdP4","solo",2,"e","place",37.4064,638259801435696214,638259801436070278,"Regular Neutral CubeClone317was placed in dropzone"
"sdP4","solo",2,"e","place",101.7278,638259801468375265,638259801469392543,"Regular Neutral CubeClone322was placed in dropzone"
"sdP4","solo",2,"e","place",64.8268,638259801562413804,638259801563062072,"Regular Gold CubeClone255was placed in dropzone"
"sdP4","solo",2,"e","place",216.4207,638259801634661299,638259801636825506,"Regular Gold CubeClone345was placed in dropzone"
"sdP4","solo",2,"e","place",364.9332,638259801770580183,638259801774229515,"Regular Blue CubeClone366was placed in dropzone"
"sdP4","solo",2,"e","place",60.837,638259801842655861,638259801843264231,"Regular Blue CubeClone370was placed in dropzone"
"sdP4","solo",2,"e","place",309.8676,638259801890925546,638259801894024222,"Regular Blue CubeClone379was placed in dropzone"
"sdP4","solo",2,"e","place",474.9947,638259802098294303,638259802103044250,"Regular Red CubeClone405was placed in dropzone"
"sdP4","co",1,"e","grab",227.2045,638259806013659124,638259806015931169,"Network Red CubeClone16 was picked up"
"sdP4","co",1,"e","grab",125.6888,638259806065506007,638259806066762895,"Network Neutral CubeClone22 was picked up"
"sdP4","co",1,"e","grab",356.194,638259806262986315,638259806266548255,"Network Red CubeClone47 was picked up"
"sdP4","co",1,"e","grab",267.286,638259806299354011,638259806302026871,"Network Red CubeClone52 was picked up"
"sdP4","co",1,"e","grab",78.4871,638259806397484040,638259806398268911,"Network Neutral CubeClone68 was picked up"
"sdP4","co",1,"e","grab",123.6689,638259807106749748,638259807107986437,"Network Red CubeClone165 was picked up"
"sdP4","co",1,"e","grab",261.7205,638259807218736584,638259807221353789,"Network Red CubeClone179 was picked up"
"sdP4","co",1,"e","grab",83.7757,638259807256721120,638259807257558877,"Network Red CubeClone183 was picked up"
"sdP4","co",1,"e","grab",130.4094,638259807342136508,638259807343440602,"Network Neutral CubeClone199 was picked up"
"sdP4","co",1,"e","grab",206.4914,638259807407541569,638259807409606483,"Network Neutral CubeClone208 was picked up"
"sdP4","co",1,"e","grab",88.7626,638259807436985673,638259807437873299,"Network Neutral CubeClone212 was picked up"
"sdP4","co",1,"e","grab",343.4667,638259807475942146,638259807479376813,"Network Neutral CubeClone217 was picked up"
"sdP4","co",1,"e","grab",291.7268,638259807709104320,638259807712021588,"Network Red CubeClone248 was picked up"
"sdP4","co",1,"e","grab",344.8566,638259807797802009,638259807801250575,"Network Red CubeClone262 was picked up"
"sdP4","co",1,"e","grab",462.215,638259808047292550,638259808051914700,"Network Red CubeClone294 was picked up"
"sdP4","co",1,"e","grab",998.7201,638259808260147376,638259808270134577,"Network Neutral CubeClone327 was picked up"
"sdP4","co",1,"e","grab",316.9277,638259808303786041,638259808306955318,"Network Neutral CubeClone332 was picked up"
"sdP4","co",1,"e","grab",240.7924,638259808378441509,638259808380849433,"Network Red CubeClone342 was picked up"
"sdP4","co",1,"e","grab",555.4146,638259808423733999,638259808429288145,"Network Neutral CubeClone349 was picked up"
"sdP4","co",1,"e","grab",391.0447,638259808451808014,638259808455718461,"Network Neutral CubeClone354 was picked up"
"sdP4","co",1,"e","grab",279.3398,638259808565197226,638259808567990624,"Network Neutral CubeClone369 was picked up"
"sdP4","co",1,"e","grab",71.8337,638259808656526656,638259808657244993,"Network Red CubeClone380 was picked up"
"sdP4","co",1,"e","grab",485.3183,638259808702792088,638259808707645271,"Network Red CubeClone388 was picked up"
"sdP4","co",1,"e","place",300.3743,638259805952236369,638259805955240112,"Network Red CubeClone2was placed in dropzone"
"sdP4","co",1,"e","place",1567.1023,638259806065645634,638259806081316657,"Network Neutral CubeClone22was placed in dropzone"
"sdP4","co",1,"e","place",479.9497,638259806146015466,638259806150814963,"Network Gold Left HalfClonewas placed in dropzone"
"sdP4","co",1,"e","place",840.8495,638259806146015466,638259806154423961,"Network Gold Right HalfClonewas placed in dropzone"
"sdP4","co",1,"e","place",333.8496,638259806276082593,638259806279421089,"Network Red CubeClone47was placed in dropzone"
"sdP4","co",1,"e","place",274.5008,638259806406403234,638259806409148242,"Network Neutral CubeClone68was placed in dropzone"
"sdP4","co",1,"e","place",299.0888,638259806495948298,638259806498939186,"Network Neutral CubeClone74was placed in dropzone"
"sdP4","co",1,"e","place",253.5879,638259807115297851,638259807117833730,"Network Red CubeClone165was placed in dropzone"
"sdP4","co",1,"e","place",298.2066,638259807142883481,638259807145865547,"Network Red CubeClone168was placed in dropzone"
"sdP4","co",1,"e","place",744.2182,638259807142883481,638259807150325663,"Network Blue CubeClone167was placed in dropzone"
"sdP4","co",1,"e","place",410.4127,638259807185579105,638259807189683232,"Network Red CubeClone172was placed in dropzone"
"sdP4","co",1,"e","place",1791.6282,638259807346327503,638259807364243785,"Network Neutral CubeClone199was placed in dropzone"
"sdP4","co",1,"e","place",1949.4479,638259807427218157,638259807446712636,"Network Neutral CubeClone212was placed in dropzone"
"sdP4","co",1,"e","place",86.5059,638259807721752911,638259807722617970,"Network Red CubeClone248was placed in dropzone"
"sdP4","co",1,"e","place",401.1136,638259807759673081,638259807763684217,"Network Red CubeClone251was placed in dropzone"
"sdP4","co",1,"e","place",36.9016,638259807807948245,638259807808317261,"Network Red CubeClone262was placed in dropzone"
"sdP4","co",1,"e","place",43.8829,638259808099526203,638259808099965032,"Network Red CubeClone294was placed in dropzone"
"sdP4","co",1,"e","place",152.6,638259808386811628,638259808388337628,"Network Blue CubeClone340was placed in dropzone"
"sdP4","co",1,"e","place",491.0984,638259808386811628,638259808391722612,"Network Red CubeClone342was placed in dropzone"
"sdP4","co",1,"e","place",1976.6385,638259808446371102,638259808466137487,"Network Neutral CubeClone354was placed in dropzone"
"sdP4","co",1,"e","place",1927.6233,638259808461808992,638259808481085225,"Network Blue CubeClone353was placed in dropzone"
"sdP4","co",1,"e","place",306.3755,638259808661656774,638259808664720529,"Network Red CubeClone380was placed in dropzone"
"sdP4","co",1,"e","place",67.8187,638259808719950904,638259808720629091,"Network Red CubeClone388was placed in dropzone"
"sdP4","co",2,"e","grab",227.7879,638259810353033852,638259810355311731,"Network Red CubeClone1 was picked up"
"sdP4","co",2,"e","grab",211.3762,638259810455043751,638259810457157513,"Network Neutral CubeClone18 was picked up"
"sdP4","co",2,"e","grab",247.8787,638259810705134803,638259810707613590,"Network Red CubeClone49 was picked up"
"sdP4","co",2,"e","grab",852.1507,638259810761276691,638259810769798198,"Network Neutral CubeClone61 was picked up"
"sdP4","co",2,"e","grab",1549.3227,638259810871349816,638259810886843043,"Network Red CubeClone74 was picked up"
"sdP4","co",2,"e","grab",269.7846,638259810920038208,638259810922736054,"Network Red CubeClone81 was picked up"
"sdP4","co",2,"e","grab",882.4482,638259810943740694,638259810952565176,"Network Red CubeClone83 was picked up"
"sdP4","co",2,"e","grab",971.8111,638259811306329455,638259811316047566,"Network Neutral CubeClone136 was picked up"
"sdP4","co",2,"e","grab",111.3714,638259811431771564,638259811432885278,"Network Neutral CubeClone153 was picked up"
"sdP4","co",2,"e","grab",413.2941,638259811503311544,638259811507444485,"Network Neutral CubeClone164 was picked up"
"sdP4","co",2,"e","grab",144.6133,638259811531139665,638259811532585798,"Network Red CubeClone165 was picked up"
"sdP4","co",2,"e","grab",938.9502,638259811670962221,638259811680351723,"Network Red CubeClone187 was picked up"
"sdP4","co",2,"e","grab",372.3284,638259812205017813,638259812208741097,"Network Neutral CubeClone260 was picked up"
"sdP4","co",2,"e","grab",398.1087,638259812241708741,638259812245689828,"Network Neutral CubeClone266 was picked up"
"sdP4","co",2,"e","grab",435.6428,638259812544235704,638259812548592132,"Network Red CubeClone302 was picked up"
"sdP4","co",2,"e","grab",141.1367,638259812659889927,638259812661301294,"Network Neutral CubeClone323 was picked up"
"sdP4","co",2,"e","grab",399.7672,638259812884927732,638259812888925404,"Network Neutral CubeClone355 was picked up"
"sdP4","co",2,"e","grab",909.4333,638259812981634970,638259812990729303,"Network Red CubeClone366 was picked up"
"sdP4","co",2,"e","grab",144.6151,638259813028793117,638259813030239268,"Network Red CubeClone373 was picked up"
"sdP4","co",2,"e","grab",350.1648,638259813077593621,638259813081095269,"Network Neutral CubeClone382 was picked up"
"sdP4","co",2,"e","grab",1843.8853,638259813194276068,638259813212714921,"Network Red CubeClone398 was picked up"
"sdP4","co",2,"e","place",185.8783,638259810365103799,638259810366962582,"Network Red CubeClone1was placed in dropzone"
"sdP4","co",2,"e","place",63.4247,638259810408761384,638259810409395631,"Network Red CubeClone7was placed in dropzone"
"sdP4","co",2,"e","place",381.2717,638259810408761384,638259810412574101,"Network Blue CubeClone6was placed in dropzone"
"sdP4","co",2,"e","place",621.8705,638259810509116836,638259810515335541,"Network Gold Left HalfClonewas placed in dropzone"
"sdP4","co",2,"e","place",47.8726,638259810737096891,638259810737575617,"Network Red CubeClone49was placed in dropzone"
"sdP4","co",2,"e","place",1705.9995,638259810917021148,638259810934081143,"Network Red CubeClone81was placed in dropzone"
"sdP4","co",2,"e","place",136.5634,638259810963584502,638259810964950136,"Network Red CubeClone83was placed in dropzone"
"sdP4","co",2,"e","place",744.7538,638259811343337916,638259811350785454,"Network Neutral CubeClone136was placed in dropzone"
"sdP4","co",2,"e","place",116.6887,638259811515185597,638259811516352484,"Network Neutral CubeClone164was placed in dropzone"
"sdP4","co",2,"e","place",68.3895,638259811537497289,638259811538181184,"Network Red CubeClone165was placed in dropzone"
"sdP4","co",2,"e","place",268.2777,638259812100428904,638259812103111681,"Network Red CubeClone241was placed in dropzone"
"sdP4","co",2,"e","place",698.29,638259812100428904,638259812107411804,"Network Neutral CubeClone244was placed in dropzone"
"sdP4","co",2,"e","place",1174.8083,638259812268796385,638259812280544468,"Network Neutral CubeClone266was placed in dropzone"
"sdP4","co",2,"e","place",371.7656,638259812354787063,638259812358504719,"Network Red CubeClone273was placed in dropzone"
"sdP4","co",2,"e","place",341.2508,638259812673952444,638259812677364952,"Network Neutral CubeClone323was placed in dropzone"
"sdP4","co",2,"e","place",574.4708,638259812926609185,638259812932353893,"Network Neutral CubeClone355was placed in dropzone"
"sdP4","co",2,"e","place",834.7893,638259812926609185,638259812934957078,"Network Blue CubeClone358was placed in dropzone"
"sdP4","co",2,"e","place",1523.6825,638259813021731561,638259813036968386,"Network Red CubeClone373was placed in dropzone"
"sdP4","co",2,"e","place",1960.3731,638259813067773792,638259813087377523,"Network Neutral CubeClone382was placed in dropzone"
"sdP4","co",2,"e","place",356.6749,638259813222831527,638259813226398276,"Network Red CubeClone398was placed in dropzone"
"sdP4","comp",1,"e","grab",323.6407,638259814847777360,638259814851013767,"Network Red CubeClone12 was picked up"
"sdP4","comp",1,"e","grab",577.4848,638259814900120953,638259814905895801,"Network Blue CubeClone22 was picked up"
"sdP4","comp",1,"e","grab",154.4505,638259814951931639,638259814953476144,"Network Neutral CubeClone30 was picked up"
"sdP4","comp",1,"e","grab",25.9307,638259814988953377,638259814989212684,"Network Neutral CubeClone34 was picked up"
"sdP4","comp",1,"e","grab",165.0643,638259815031889456,638259815033540099,"Network Neutral CubeClone41 was picked up"
"sdP4","comp",1,"e","grab",217.0897,638259815168887841,638259815171058738,"Network Red CubeClone56 was picked up"
"sdP4","comp",1,"e","grab",400.5288,638259815213817317,638259815217822605,"Network Red CubeClone67 was picked up"
"sdP4","comp",1,"e","grab",460.3013,638259815287655036,638259815292258049,"Network Blue CubeClone73 was picked up"
"sdP4","comp",1,"e","grab",610.7322,638259815389333074,638259815395440396,"Network Neutral CubeClone91 was picked up"
"sdP4","comp",1,"e","grab",257.9859,638259815493467795,638259815496047654,"Network Red CubeClone100 was picked up"
"sdP4","comp",1,"e","grab",357.6704,638259815534027243,638259815537603947,"Network Blue CubeClone109 was picked up"
"sdP4","comp",1,"e","grab",656.1317,638259815572639985,638259815579201302,"Network Blue CubeClone113 was picked up"
"sdP4","comp",1,"e","grab",185.521,638259815621289691,638259815623144901,"Network Neutral CubeClone121 was picked up"
"sdP4","comp",1,"e","grab",308.6813,638259815643080020,638259815646166833,"Network Neutral CubeClone126 was picked up"
"sdP4","comp",1,"e","grab",414.088,638259815664356209,638259815668497089,"Network Neutral CubeClone129 was picked up"
"sdP4","comp",1,"e","grab",207.5381,638259815710572487,638259815712647868,"Network Neutral CubeClone135 was picked up"
"sdP4","comp",1,"e","grab",426.8016,638259815817987842,638259815822255858,"Network Red CubeClone150 was picked up"
"sdP4","comp",1,"e","grab",254.6172,638259815872808554,638259815875354726,"Network Red CubeClone154 was picked up"
"sdP4","comp",1,"e","grab",317.8822,638259815930051813,638259815933230635,"Network Blue CubeClone162 was picked up"
"sdP4","comp",1,"e","grab",452.3843,638259815960208443,638259815964732286,"Network Blue CubeClone170 was picked up"
"sdP4","comp",1,"e","grab",373.2908,638259815996247527,638259815999980435,"Network Blue CubeClone171 was picked up"
"sdP4","comp",1,"e","grab",131.6484,638259816042117526,638259816043434010,"Network Blue CubeClone178 was picked up"
"sdP4","comp",1,"e","grab",227.243,638259816076395524,638259816078667954,"Network Blue CubeClone182 was picked up"
"sdP4","comp",1,"e","grab",51.7384,638259816122751489,638259816123268873,"Network Neutral CubeClone192 was picked up"
"sdP4","comp",1,"e","grab",216.8356,638259816320675414,638259816322843770,"Network Neutral CubeClone219 was picked up"
"sdP4","comp",1,"e","grab",360.1776,638259816510859485,638259816514461261,"Network Neutral CubeClone246 was picked up"
"sdP4","comp",1,"e","grab",149.6542,638259816690214796,638259816691711338,"Network Red CubeClone268 was picked up"
"sdP4","comp",1,"e","grab",429.0053,638259816722875310,638259816727165363,"Network Red CubeClone273 was picked up"
"sdP4","comp",1,"e","grab",556.0536,638259816754859939,638259816760420475,"Network Red CubeClone280 was picked up"
"sdP4","comp",1,"e","grab",223.9533,638259816785330133,638259816787569666,"Network Neutral CubeClone283 was picked up"
"sdP4","comp",1,"e","grab",664.7443,638259816823123342,638259816829770785,"Network Blue CubeClone288 was picked up"
"sdP4","comp",1,"e","grab",607.9546,638259816895456229,638259816901535775,"Network Neutral CubeClone299 was picked up"
"sdP4","comp",1,"e","grab",153.6567,638259816927045162,638259816928581729,"Network Blue CubeClone302 was picked up"
"sdP4","comp",1,"e","grab",22.5105,638259816978599745,638259816978824850,"Network Blue CubeClone307 was picked up"
"sdP4","comp",1,"e","grab",403.362,638259817008501399,638259817012535019,"Network Red CubeClone313 was picked up"
"sdP4","comp",1,"e","grab",402.3831,638259817073257596,638259817077281427,"Network Red CubeClone321 was picked up"
"sdP4","comp",1,"e","grab",54.4315,638259817122204092,638259817122748407,"Network Red CubeClone327 was picked up"
