"sequenceType","sequenceNum","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
"Grab",37,0.162989100000004,97.9535604,98.1165495,"P9",21,"f","solo",1,"e"
"Grab",39,0.229779199999996,101.5849419,101.8147211,"P9",21,"f","solo",1,"e"
"Grab",41,0.2734272,105.7498415,106.0232687,"P9",21,"f","solo",1,"e"
"Grab",44,0.167656799999989,108.2683317,108.4359885,"P9",21,"f","solo",1,"e"
"Grab",46,1.0063902,111.7031095,112.7094997,"P9",21,"f","solo",1,"e"
"Grab",48,0.329569800000002,115.7112521,116.0408219,"P9",21,"f","solo",1,"e"
"Grab",50,0.0955348999999899,119.9641684,120.0597033,"P9",21,"f","solo",1,"e"
"Grab",52,0.186589400000003,122.5649339,122.7515233,"P9",21,"f","solo",1,"e"
"Grab",54,0.106967099999991,129.2175702,129.3245373,"P9",21,"f","solo",1,"e"
"Grab",55,0.141000099999985,131.7715546,131.9125547,"P9",21,"f","solo",1,"e"
"Grab",56,0.351297200000005,133.6237544,133.9750516,"P9",21,"f","solo",1,"e"
"Grab",58,0.18952440000001,136.0864488,136.2759732,"P9",21,"f","solo",1,"e"
"Grab",60,0.139012499999978,142.6566807,142.7956932,"P9",21,"f","solo",1,"e"
"Grab",62,0.0850016999999923,145.9279209,146.0129226,"P9",21,"f","solo",1,"e"
"Grab",64,0.217996900000003,158.1274802,158.3454771,"P9",21,"f","solo",1,"e"
"Grab",66,0.161566800000003,161.1220761,161.2836429,"P9",21,"f","solo",1,"e"
"Grab",68,0.386154099999999,163.49609,163.8822441,"P9",21,"f","solo",1,"e"
"Grab",70,0.234911899999986,165.7680717,166.0029836,"P9",21,"f","solo",1,"e"
"Grab",71,0.102002500000026,169.3088106,169.4108131,"P9",21,"f","solo",1,"e"
"Grab",74,0.329692200000011,179.3115895,179.6412817,"P9",21,"f","solo",1,"e"
"Grab",76,0.0996451000000036,181.4393331,181.5389782,"P9",21,"f","solo",1,"e"
"Grab",78,0.340081200000014,184.2130565,184.5531377,"P9",21,"f","solo",1,"e"
"Grab",80,0.0310017000000187,186.9080876,186.9390893,"P9",21,"f","solo",1,"e"
"Grab",82,0.0190008000000148,189.3338978,189.3528986,"P9",21,"f","solo",1,"e"
"Grab",84,0.478404699999999,193.2162241,193.6946288,"P9",21,"f","solo",1,"e"
"Grab",86,0.264014099999997,195.6058599,195.869874,"P9",21,"f","solo",1,"e"
"Grab",88,0.318708900000019,199.7401894,200.0588983,"P9",21,"f","solo",1,"e"
"Grab",91,0.298221299999994,202.4599945,202.7582158,"P9",21,"f","solo",1,"e"
"Grab",93,0.177193299999999,207.2151041,207.3922974,"P9",21,"f","solo",1,"e"
"Grab",96,0.330216000000007,213.6336355,213.9638515,"P9",21,"f","solo",1,"e"
"Grab",99,0.378963800000008,216.2522089,216.6311727,"P9",21,"f","solo",1,"e"
"Grab",101,0.161001499999998,218.8770703,219.0380718,"P9",21,"f","solo",1,"e"
"Grab",102,0.37340549999999,220.2209779,220.5943834,"P9",21,"f","solo",1,"e"
"Grab",104,0.251080099999996,223.8198989,224.070979,"P9",21,"f","solo",1,"e"
"Grab",106,0.186174800000003,226.4939132,226.680088,"P9",21,"f","solo",1,"e"
"Grab",108,0.4103183,229.0259965,229.4363148,"P9",21,"f","solo",1,"e"
"Grab",110,0.237515299999984,235.204282,235.4417973,"P9",21,"f","solo",1,"e"
"Grab",113,0.650211999999982,237.2088841,237.8590961,"P9",21,"f","solo",1,"e"
"Grab",114,0.169519899999983,240.3004587,240.4699786,"P9",21,"f","solo",1,"e"
"Grab",115,0.24040770000002,242.6419383,242.882346,"P9",21,"f","solo",1,"e"
"Grab",117,0.353676100000001,245.4963809,245.850057,"P9",21,"f","solo",1,"e"
"Grab",119,0.129975099999996,249.4190795,249.5490546,"P9",21,"f","solo",1,"e"
"Grab",121,0.241521899999981,252.1585282,252.4000501,"P9",21,"f","solo",1,"e"
"Grab",123,0.139001699999994,254.6380784,254.7770801,"P9",21,"f","solo",1,"e"
"Grab",124,0.0800017000000253,256.8732066,256.9532083,"P9",21,"f","solo",1,"e"
"Grab",127,0.505003500000043,258.7900868,259.2950903,"P9",21,"f","solo",1,"e"
"Grab",129,0.274231999999984,265.4780624,265.7522944,"P9",21,"f","solo",1,"e"
"Grab",132,0.130013600000041,268.1773191,268.3073327,"P9",21,"f","solo",1,"e"
"Grab",135,0.17511159999998,276.3493285,276.5244401,"P9",21,"f","solo",1,"e"
"Grab",137,0.118782500000009,278.4566487,278.5754312,"P9",21,"f","solo",1,"e"
"Grab",139,0.254046200000005,281.55723,281.8112762,"P9",21,"f","solo",1,"e"
"Grab",141,0.10359950000003,283.8643969,283.9679964,"P9",21,"f","solo",1,"e"
"Grab",143,0.150971700000014,287.0897472,287.2407189,"P9",21,"f","solo",1,"e"
"Grab",146,0.0169738000000166,291.812254,291.8292278,"P9",21,"f","solo",1,"e"
"Grab",147,0,293.1726087,293.1726087,"P9",21,"f","solo",1,"e"
"Grab",149,0.540329499999984,293.9774014,294.5177309,"P9",21,"f","solo",1,"e"
"Grab",151,0.218708100000015,298.1633872,298.3820953,"P9",21,"f","solo",1,"e"
"Place",3,0.696764199999997,33.5138225,34.2105867,"P9",21,"f","solo",1,"e"
"Place",5,0.590611299999999,39.893142,40.4837533,"P9",21,"f","solo",1,"e"
"Place",7,0.865834200000002,42.2405283,43.1063625,"P9",21,"f","solo",1,"e"
"Place",9,0.668869200000003,45.4167997,46.0856689,"P9",21,"f","solo",1,"e"
"Place",10,0.821495799999994,54.4033725,55.2248683,"P9",21,"f","solo",1,"e"
"Place",12,1.1356975,56.4004351,57.5361326,"P9",21,"f","solo",1,"e"
"Place",14,0.827515000000005,60.1351891,60.9627041,"P9",21,"f","solo",1,"e"
"Place",16,0.590081699999999,62.4643764,63.0544581,"P9",21,"f","solo",1,"e"
"Place",18,0.631567099999998,64.7987923,65.4303594,"P9",21,"f","solo",1,"e"
"Place",20,1.2888265,67.8963452,69.1851717,"P9",21,"f","solo",1,"e"
"Place",23,0.513534499999992,71.6662862,72.1798207,"P9",21,"f","solo",1,"e"
"Place",25,0.710401899999994,73.3513954,74.0617973,"P9",21,"f","solo",1,"e"
"Place",29,0.410008300000001,80.5466429,80.9566512,"P9",21,"f","solo",1,"e"
"Place",31,0.7849164,83.6559872,84.4409036,"P9",21,"f","solo",1,"e"
"Place",34,0.857684199999994,94.0565184,94.9142026,"P9",21,"f","solo",1,"e"
"Place",37,0.629140199999995,99.4034469,100.0325871,"P9",21,"f","solo",1,"e"
"Place",39,0.385130199999992,103.6599817,104.0451119,"P9",21,"f","solo",1,"e"
"Place",41,0.825236899999993,106.7813768,107.6066137,"P9",21,"f","solo",1,"e"
"Place",44,0.955523099999994,108.9991949,109.954718,"P9",21,"f","solo",1,"e"
"Place",46,1.04446969999999,113.9429652,114.9874349,"P9",21,"f","solo",1,"e"
"Place",48,0.910068499999994,116.8888251,117.7988936,"P9",21,"f","solo",1,"e"
"Place",50,0.607713400000009,120.8288353,121.4365487,"P9",21,"f","solo",1,"e"
"Place",52,0.958037200000007,124.1005685,125.0586057,"P9",21,"f","solo",1,"e"
"Place",56,0.54916799999998,134.7791702,135.3283382,"P9",21,"f","solo",1,"e"
"Place",58,0.808346699999987,136.936339,137.7446857,"P9",21,"f","solo",1,"e"
"Place",60,1.2595503,143.4327267,144.692277,"P9",21,"f","solo",1,"e"
"Place",62,0.908986999999996,146.6287601,147.5377471,"P9",21,"f","solo",1,"e"
"Place",64,0.898764699999987,158.8879712,159.7867359,"P9",21,"f","solo",1,"e"
"Place",66,0.831410199999993,161.786675,162.6180852,"P9",21,"f","solo",1,"e"
"Place",68,0.725149299999998,164.4888745,165.2140238,"P9",21,"f","solo",1,"e"
"Place",71,1.29063390000002,170.0927362,171.3833701,"P9",21,"f","solo",1,"e"
"Place",72,0.633413700000006,177.8574146,178.4908283,"P9",21,"f","solo",1,"e"
"Place",74,0.563602799999984,180.2792048,180.8428076,"P9",21,"f","solo",1,"e"
"Place",76,0.489149300000008,182.2057729,182.6949222,"P9",21,"f","solo",1,"e"
"Place",78,0.879379199999988,185.1177953,185.9971745,"P9",21,"f","solo",1,"e"
"Place",80,0.798023000000001,187.5762637,188.3742867,"P9",21,"f","solo",1,"e"
"Place",82,0.817960400000004,190.0427355,190.8606959,"P9",21,"f","solo",1,"e"
"Place",84,1.18320160000002,194.3066576,195.4898592,"P9",21,"f","solo",1,"e"
"Place",86,0.414623699999993,196.4902796,196.9049033,"P9",21,"f","solo",1,"e"
"Place",88,0.803966099999997,200.6828776,201.4868437,"P9",21,"f","solo",1,"e"
"Place",91,0.818556899999976,203.2788044,204.0973613,"P9",21,"f","solo",1,"e"
"Place",93,1.07287930000001,207.9108248,208.9837041,"P9",21,"f","solo",1,"e"
"Place",94,0.869847499999992,211.545287,212.4151345,"P9",21,"f","solo",1,"e"
"Place",96,0.535118299999993,215.0780047,215.613123,"P9",21,"f","solo",1,"e"
"Place",99,0.481047100000012,217.3271639,217.808211,"P9",21,"f","solo",1,"e"
"Place",102,0.612947500000018,221.6100253,222.2229728,"P9",21,"f","solo",1,"e"
"Place",104,1.07528719999999,224.6515053,225.7267925,"P9",21,"f","solo",1,"e"
"Place",106,1.024991,227.1203643,228.1453553,"P9",21,"f","solo",1,"e"
"Place",108,0.487387399999989,230.178089,230.6654764,"P9",21,"f","solo",1,"e"
"Place",110,0.639980100000002,236.1358128,236.7757929,"P9",21,"f","solo",1,"e"
"Place",115,0.599017300000014,243.3400199,243.9390372,"P9",21,"f","solo",1,"e"
"Place",119,1.15427360000001,250.0801286,251.2344022,"P9",21,"f","solo",1,"e"
"Place",121,0.617863400000005,253.1862573,253.8041207,"P9",21,"f","solo",1,"e"
"Place",124,0.923990099999969,257.4711677,258.3951578,"P9",21,"f","solo",1,"e"
"Place",127,0.641408799999965,259.8770367,260.5184455,"P9",21,"f","solo",1,"e"
"Place",129,0.887924099999964,266.448188,267.3361121,"P9",21,"f","solo",1,"e"
"Place",132,0.729077299999972,268.885279,269.6143563,"P9",21,"f","solo",1,"e"
"Place",135,0.42134219999997,277.2228213,277.6441635,"P9",21,"f","solo",1,"e"
"Place",137,0.621076300000027,279.0672515,279.6883278,"P9",21,"f","solo",1,"e"
"Place",139,0.69939149999999,282.4780143,283.1774058,"P9",21,"f","solo",1,"e"
"Place",141,0.537489900000026,284.61435,285.1518399,"P9",21,"f","solo",1,"e"
"Place",143,0.591826200000014,287.9893158,288.581142,"P9",21,"f","solo",1,"e"
"Place",149,0.525454400000001,295.3632821,295.8887365,"P9",21,"f","solo",1,"e"
"Place",151,0.797190599999965,298.8603069,299.6574975,"P9",21,"f","solo",1,"e"
"Full",2,0.906007800000001,24.0084186,24.9144264,"P9",21,"f","solo",1,"e"
"Full",3,3.3295827,30.881004,34.2105867,"P9",21,"f","solo",1,"e"
"Full",5,4.8702822,35.6134711,40.4837533,"P9",21,"f","solo",1,"e"
"Full",7,1.9072091,41.1991534,43.1063625,"P9",21,"f","solo",1,"e"
"Full",9,1.7684015,44.3172674,46.0856689,"P9",21,"f","solo",1,"e"
"Full",10,0.821495799999994,54.4033725,55.2248683,"P9",21,"f","solo",1,"e"
"Full",12,1.8243158,55.7118168,57.5361326,"P9",21,"f","solo",1,"e"
"Full",14,1.52645440000001,59.4362497,60.9627041,"P9",21,"f","solo",1,"e"
"Full",16,1.4402183,61.6142398,63.0544581,"P9",21,"f","solo",1,"e"
"Full",18,1.4814849,63.9488745,65.4303594,"P9",21,"f","solo",1,"e"
"Full",20,2.9318634,66.2533083,69.1851717,"P9",21,"f","solo",1,"e"
"Full",22,0.241521800000001,69.9608898,70.2024116,"P9",21,"f","solo",1,"e"
"Full",23,1.2723309,70.9074898,72.1798207,"P9",21,"f","solo",1,"e"
"Full",25,1.2574719,72.8043254,74.0617973,"P9",21,"f","solo",1,"e"
"Full",27,0.154530199999996,74.3257928,74.480323,"P9",21,"f","solo",1,"e"
"Full",28,0.109962599999989,77.0616384,77.171601,"P9",21,"f","solo",1,"e"
"Full",29,1.07486849999999,79.8817827,80.9566512,"P9",21,"f","solo",1,"e"
"Full",31,2.9113445,81.5295591,84.4409036,"P9",21,"f","solo",1,"e"
"Full",33,0.212593399999989,88.6798339,88.8924273,"P9",21,"f","solo",1,"e"
"Full",34,2.0364658,92.8777368,94.9142026,"P9",21,"f","solo",1,"e"
"Full",36,0.465977599999988,95.7072066,96.1731842,"P9",21,"f","solo",1,"e"
"Full",37,2.0790267,97.9535604,100.0325871,"P9",21,"f","solo",1,"e"
"Full",39,2.46016999999999,101.5849419,104.0451119,"P9",21,"f","solo",1,"e"
"Full",41,1.85677219999999,105.7498415,107.6066137,"P9",21,"f","solo",1,"e"
"Full",44,1.6863863,108.2683317,109.954718,"P9",21,"f","solo",1,"e"
"Full",46,3.2843254,111.7031095,114.9874349,"P9",21,"f","solo",1,"e"
"Full",48,2.0876415,115.7112521,117.7988936,"P9",21,"f","solo",1,"e"
"Full",50,1.4723803,119.9641684,121.4365487,"P9",21,"f","solo",1,"e"
"Full",52,2.4936718,122.5649339,125.0586057,"P9",21,"f","solo",1,"e"
"Full",54,0.106967099999991,129.2175702,129.3245373,"P9",21,"f","solo",1,"e"
"Full",55,0.141000099999985,131.7715546,131.9125547,"P9",21,"f","solo",1,"e"
"Full",56,1.70458379999999,133.6237544,135.3283382,"P9",21,"f","solo",1,"e"
"Full",58,1.65823689999999,136.0864488,137.7446857,"P9",21,"f","solo",1,"e"
"Full",60,2.03559629999998,142.6566807,144.692277,"P9",21,"f","solo",1,"e"
"Full",62,1.60982619999999,145.9279209,147.5377471,"P9",21,"f","solo",1,"e"
"Full",64,1.65925569999999,158.1274802,159.7867359,"P9",21,"f","solo",1,"e"
"Full",66,1.49600910000001,161.1220761,162.6180852,"P9",21,"f","solo",1,"e"
"Full",68,1.7179338,163.49609,165.2140238,"P9",21,"f","solo",1,"e"
"Full",70,0.234911899999986,165.7680717,166.0029836,"P9",21,"f","solo",1,"e"
"Full",71,2.07455950000002,169.3088106,171.3833701,"P9",21,"f","solo",1,"e"
"Full",72,0.633413700000006,177.8574146,178.4908283,"P9",21,"f","solo",1,"e"
"Full",74,1.53121809999999,179.3115895,180.8428076,"P9",21,"f","solo",1,"e"
"Full",76,1.25558910000001,181.4393331,182.6949222,"P9",21,"f","solo",1,"e"
"Full",78,1.78411800000001,184.2130565,185.9971745,"P9",21,"f","solo",1,"e"
"Full",80,1.46619910000001,186.9080876,188.3742867,"P9",21,"f","solo",1,"e"
"Full",82,1.52679810000001,189.3338978,190.8606959,"P9",21,"f","solo",1,"e"
"Full",84,2.27363510000001,193.2162241,195.4898592,"P9",21,"f","solo",1,"e"
"Full",86,1.29904339999999,195.6058599,196.9049033,"P9",21,"f","solo",1,"e"
"Full",88,1.74665430000002,199.7401894,201.4868437,"P9",21,"f","solo",1,"e"
"Full",91,1.6373668,202.4599945,204.0973613,"P9",21,"f","solo",1,"e"
"Full",93,1.76860000000002,207.2151041,208.9837041,"P9",21,"f","solo",1,"e"
"Full",94,0.869847499999992,211.545287,212.4151345,"P9",21,"f","solo",1,"e"
"Full",96,1.9794875,213.6336355,215.613123,"P9",21,"f","solo",1,"e"
"Full",99,1.5560021,216.2522089,217.808211,"P9",21,"f","solo",1,"e"
"Full",101,0.161001499999998,218.8770703,219.0380718,"P9",21,"f","solo",1,"e"
"Full",102,2.0019949,220.2209779,222.2229728,"P9",21,"f","solo",1,"e"
"Full",104,1.90689359999999,223.8198989,225.7267925,"P9",21,"f","solo",1,"e"
"Full",106,1.6514421,226.4939132,228.1453553,"P9",21,"f","solo",1,"e"
"Full",108,1.6394799,229.0259965,230.6654764,"P9",21,"f","solo",1,"e"
"Full",110,1.57151089999999,235.204282,236.7757929,"P9",21,"f","solo",1,"e"
"Full",113,0.650211999999982,237.2088841,237.8590961,"P9",21,"f","solo",1,"e"
"Full",114,0.169519899999983,240.3004587,240.4699786,"P9",21,"f","solo",1,"e"
"Full",115,1.29709890000001,242.6419383,243.9390372,"P9",21,"f","solo",1,"e"
"Full",117,0.353676100000001,245.4963809,245.850057,"P9",21,"f","solo",1,"e"
"Full",119,1.8153227,249.4190795,251.2344022,"P9",21,"f","solo",1,"e"
"Full",121,1.64559249999999,252.1585282,253.8041207,"P9",21,"f","solo",1,"e"
"Full",123,0.139001699999994,254.6380784,254.7770801,"P9",21,"f","solo",1,"e"
"Full",124,1.52195119999999,256.8732066,258.3951578,"P9",21,"f","solo",1,"e"
"Full",127,1.7283587,258.7900868,260.5184455,"P9",21,"f","solo",1,"e"
"Full",129,1.85804969999998,265.4780624,267.3361121,"P9",21,"f","solo",1,"e"
"Full",132,1.43703720000002,268.1773191,269.6143563,"P9",21,"f","solo",1,"e"
"Full",135,1.29483499999998,276.3493285,277.6441635,"P9",21,"f","solo",1,"e"
"Full",137,1.23167910000001,278.4566487,279.6883278,"P9",21,"f","solo",1,"e"
"Full",139,1.62017579999997,281.55723,283.1774058,"P9",21,"f","solo",1,"e"
"Full",141,1.28744300000005,283.8643969,285.1518399,"P9",21,"f","solo",1,"e"
"Full",143,1.49139480000002,287.0897472,288.581142,"P9",21,"f","solo",1,"e"
"Full",146,0.0169738000000166,291.812254,291.8292278,"P9",21,"f","solo",1,"e"
"Full",147,0,293.1726087,293.1726087,"P9",21,"f","solo",1,"e"
"Full",149,1.91133509999997,293.9774014,295.8887365,"P9",21,"f","solo",1,"e"
"Full",151,1.49411029999999,298.1633872,299.6574975,"P9",21,"f","solo",1,"e"
"Old Drop",3,0.193000299999994,33.5138225,33.7068228,"P9",21,"f","solo",1,"e"
"Old Drop",5,-0.315432400000006,40.2085744,39.893142,"P9",21,"f","solo",1,"e"
"Old Drop",7,0.551044499999996,42.2405283,42.7915728,"P9",21,"f","solo",1,"e"
"Old Drop",9,0.428205599999998,45.4167997,45.8450053,"P9",21,"f","solo",1,"e"
"Old Drop",12,0.753885699999998,56.4004351,57.1543208,"P9",21,"f","solo",1,"e"
"Old Drop",14,0.4154366,60.1351891,60.5506257,"P9",21,"f","solo",1,"e"
"Old Drop",16,0.221113299999999,62.4643764,62.6854897,"P9",21,"f","solo",1,"e"
"Old Drop",18,0.2296087,64.7987923,65.028401,"P9",21,"f","solo",1,"e"
"Old Drop",20,0.877104599999996,67.8963452,68.7734498,"P9",21,"f","solo",1,"e"
"Old Drop",23,0.269478800000002,71.6662862,71.935765,"P9",21,"f","solo",1,"e"
"Old Drop",25,0.496146899999999,73.3513954,73.8475423,"P9",21,"f","solo",1,"e"
"Old Drop",29,0.00773840000000803,80.5466429,80.5543813,"P9",21,"f","solo",1,"e"
"Old Drop",31,0.498750999999999,83.6559872,84.1547382,"P9",21,"f","solo",1,"e"
"Old Drop",34,0.578657800000002,94.0565184,94.6351762,"P9",21,"f","solo",1,"e"
"Old Drop",37,0.310965899999999,99.4034469,99.7144128,"P9",21,"f","solo",1,"e"
"Old Drop",39,0.172137499999991,103.6599817,103.8321192,"P9",21,"f","solo",1,"e"
"Old Drop",41,0.469767199999993,106.7813768,107.251144,"P9",21,"f","solo",1,"e"
"Old Drop",44,0.5732663,108.9991949,109.5724612,"P9",21,"f","solo",1,"e"
"Old Drop",46,0.806468199999998,113.9429652,114.7494334,"P9",21,"f","solo",1,"e"
"Old Drop",48,0.561006499999991,116.8888251,117.4498316,"P9",21,"f","solo",1,"e"
"Old Drop",50,0.284626900000006,120.8288353,121.1134622,"P9",21,"f","solo",1,"e"
"Old Drop",52,0.354071600000012,124.1005685,124.4546401,"P9",21,"f","solo",1,"e"
"Old Drop",56,0.231829799999986,134.7791702,135.011,"P9",21,"f","solo",1,"e"
"Old Drop",58,0.495267399999989,136.936339,137.4316064,"P9",21,"f","solo",1,"e"
"Old Drop",60,1.0604692,143.4327267,144.4931959,"P9",21,"f","solo",1,"e"
"Old Drop",62,0.617883300000017,146.6287601,147.2466434,"P9",21,"f","solo",1,"e"
"Old Drop",64,0.522019999999998,158.8879712,159.4099912,"P9",21,"f","solo",1,"e"
"Old Drop",66,0.5006372,161.786675,162.2873122,"P9",21,"f","solo",1,"e"
"Old Drop",68,0.327882799999998,164.4888745,164.8167573,"P9",21,"f","solo",1,"e"
"Old Drop",71,0.879019,170.0927362,170.9717552,"P9",21,"f","solo",1,"e"
"Old Drop",72,0.196040900000014,177.8574146,178.0534555,"P9",21,"f","solo",1,"e"
"Old Drop",74,0.533601900000008,180.2792048,180.8128067,"P9",21,"f","solo",1,"e"
"Old Drop",76,0.1490005,182.2057729,182.3547734,"P9",21,"f","solo",1,"e"
"Old Drop",78,0.510922499999992,185.1177953,185.6287178,"P9",21,"f","solo",1,"e"
"Old Drop",80,0.752946299999991,187.5762637,188.32921,"P9",21,"f","solo",1,"e"
"Old Drop",82,0.427343400000012,190.0427355,190.4700789,"P9",21,"f","solo",1,"e"
"Old Drop",84,0.761181600000015,194.3066576,195.0678392,"P9",21,"f","solo",1,"e"
"Old Drop",86,-0.0179961999999989,196.5082758,196.4902796,"P9",21,"f","solo",1,"e"
"Old Drop",88,0.527894299999986,200.6828776,201.2107719,"P9",21,"f","solo",1,"e"
"Old Drop",91,0.536517099999998,203.2788044,203.8153215,"P9",21,"f","solo",1,"e"
"Old Drop",93,0.761560400000008,207.9108248,208.6723852,"P9",21,"f","solo",1,"e"
"Old Drop",94,0.7868469,211.545287,212.3321339,"P9",21,"f","solo",1,"e"
"Old Drop",96,0.348117900000005,215.0780047,215.4261226,"P9",21,"f","solo",1,"e"
"Old Drop",99,0.12458890000002,217.3271639,217.4517528,"P9",21,"f","solo",1,"e"
"Old Drop",102,0.599930300000011,221.6100253,222.2099556,"P9",21,"f","solo",1,"e"
"Old Drop",104,0.78370910000001,224.6515053,225.4352144,"P9",21,"f","solo",1,"e"
"Old Drop",106,0.810592799999995,227.1203643,227.9309571,"P9",21,"f","solo",1,"e"
"Old Drop",108,0.174001800000013,230.178089,230.3520908,"P9",21,"f","solo",1,"e"
"Old Drop",110,0.31904879999999,236.1358128,236.4548616,"P9",21,"f","solo",1,"e"
"Old Drop",115,0.316002000000026,243.3400199,243.6560219,"P9",21,"f","solo",1,"e"
"Old Drop",119,0.796345200000019,250.0801286,250.8764738,"P9",21,"f","solo",1,"e"
"Old Drop",121,0.289001000000013,253.1862573,253.4752583,"P9",21,"f","solo",1,"e"
"Old Drop",124,0.603729099999953,257.4711677,258.0748968,"P9",21,"f","solo",1,"e"
"Old Drop",127,0.318204600000001,259.8770367,260.1952413,"P9",21,"f","solo",1,"e"
"Old Drop",129,0.543937199999959,266.448188,266.9921252,"P9",21,"f","solo",1,"e"
"Old Drop",132,0.403841199999988,268.885279,269.2891202,"P9",21,"f","solo",1,"e"
"Old Drop",135,0.344491399999981,277.2228213,277.5673127,"P9",21,"f","solo",1,"e"
"Old Drop",137,0.261833599999989,279.0672515,279.3290851,"P9",21,"f","solo",1,"e"
"Old Drop",139,0.37151080000001,282.4780143,282.8495251,"P9",21,"f","solo",1,"e"
"Old Drop",141,0.216938900000002,284.61435,284.8312889,"P9",21,"f","solo",1,"e"
"Old Drop",143,0.240257100000008,287.9893158,288.2295729,"P9",21,"f","solo",1,"e"
"Old Drop",149,0.187156899999991,295.3632821,295.550439,"P9",21,"f","solo",1,"e"
"Old Drop",151,0.396321699999987,298.8603069,299.2566286,"P9",21,"f","solo",1,"e"
"Grab",154,0.2347383,1.5070607,1.741799,"P9",21,"f","solo",2,"e"
"Grab",157,0.0970003000000004,4.7058237,4.802824,"P9",21,"f","solo",2,"e"
"Grab",159,0.2170971,7.9838199,8.200917,"P9",21,"f","solo",2,"e"
"Grab",160,0.0400019,11.126047,11.1660489,"P9",21,"f","solo",2,"e"
"Grab",163,0.0190023000000004,13.6328135,13.6518158,"P9",21,"f","solo",2,"e"
"Grab",165,0.239001700000003,16.8698247,17.1088264,"P9",21,"f","solo",2,"e"
"Grab",167,1.060798,22.277167,23.337965,"P9",21,"f","solo",2,"e"
"Grab",170,0.176999599999998,27.0249573,27.2019569,"P9",21,"f","solo",2,"e"
"Grab",173,0.0179988000000009,29.6806362,29.698635,"P9",21,"f","solo",2,"e"
"Grab",176,0.146176100000005,32.9654263,33.1116024,"P9",21,"f","solo",2,"e"
"Grab",178,0.213039900000005,35.2508802,35.4639201,"P9",21,"f","solo",2,"e"
"Grab",180,0.209215100000002,37.2008028,37.4100179,"P9",21,"f","solo",2,"e"
"Grab",183,0.289602000000002,44.1181033,44.4077053,"P9",21,"f","solo",2,"e"
"Grab",186,0.186328999999994,53.0055935,53.1919225,"P9",21,"f","solo",2,"e"
