"sequenceNum","cubeColor","moveTime","startTime","endTime","Participant","Age","Sex","Condition","Trial","Group"
507,"Red",0.117999600000019,232.5169451,232.6349447,"P9",21,"f","comp",1,"e"
511,"Blue",0.340000800000013,242.8539223,243.1939231,"P9",21,"f","comp",1,"e"
512,"Blue",0.107000400000004,248.686134,248.7931344,"P9",21,"f","comp",1,"e"
514,"Blue",0.147001700000004,250.4791285,250.6261302,"P9",21,"f","comp",1,"e"
516,"White",0.143999399999984,252.9691247,253.1131241,"P9",21,"f","comp",1,"e"
518,"White",0.283351600000003,254.82412,255.1074716,"P9",21,"f","comp",1,"e"
520,"White",0.157999700000005,257.1546432,257.3126429,"P9",21,"f","comp",1,"e"
522,"White",0.167999099999975,258.7892689,258.957268,"P9",21,"f","comp",1,"e"
524,"Gold",0.140001699999971,263.3868711,263.5268728,"P9",21,"f","comp",1,"e"
526,"Gold",0.315866900000003,265.3093722,265.6252391,"P9",21,"f","comp",1,"e"
528,"Gold",0.356972400000018,267.512279,267.8692514,"P9",21,"f","comp",1,"e"
533,"Blue",0.0400017999999704,278.0721791,278.1121809,"P9",21,"f","comp",1,"e"
535,"Red",0.111000799999999,284.6013647,284.7123655,"P9",21,"f","comp",1,"e"
537,"Red",0.382000400000038,285.9333622,286.3153626,"P9",21,"f","comp",1,"e"
539,"Gold",0.30145200000004,289.306989,289.608441,"P9",21,"f","comp",1,"e"
540,"Gold",0.239001400000006,291.7638776,292.002879,"P9",21,"f","comp",1,"e"
542,"Gold",0.220999699999993,293.9289456,294.1499453,"P9",21,"f","comp",1,"e"
544,"White",0.0510012000000302,297.7819376,297.8329388,"P9",21,"f","comp",1,"e"
670,"Gold",0.4482087,1.0718892,1.5200979,"nuP10",22,"f","comp",2,"c"
673,"Gold",0.00700050000000019,7.363759,7.3707595,"nuP10",22,"f","comp",2,"c"
675,"White",0.126001800000001,11.696962,11.8229638,"nuP10",22,"f","comp",2,"c"
677,"Gold",0.4224277,13.9469178,14.3693455,"nuP10",22,"f","comp",2,"c"
678,"White",0.2260025,14.5989909,14.8249934,"nuP10",22,"f","comp",2,"c"
680,"White",0.174001699999998,17.6212203,17.795222,"nuP10",22,"f","comp",2,"c"
682,"Red",0.5355606,21.0822347,21.6177953,"nuP10",22,"f","comp",2,"c"
683,"Blue",0.4390143,23.0259932,23.4650075,"nuP10",22,"f","comp",2,"c"
685,"Blue",0.353002399999998,26.1454887,26.4984911,"nuP10",22,"f","comp",2,"c"
687,"Red",0.4670016,27.8844959,28.3514975,"nuP10",22,"f","comp",2,"c"
689,"Red",0.272744899999999,29.6782669,29.9510118,"nuP10",22,"f","comp",2,"c"
691,"Blue",0.189130500000001,31.1734354,31.3625659,"nuP10",22,"f","comp",2,"c"
693,"Blue",0.265214800000003,33.1889,33.4541148,"nuP10",22,"f","comp",2,"c"
696,"Red",0.288973200000001,41.7221567,42.0111299,"nuP10",22,"f","comp",2,"c"
699,"Gold",0.349002300000002,48.0430664,48.3920687,"nuP10",22,"f","comp",2,"c"
701,"Gold",0.242003100000005,50.2365382,50.4785413,"nuP10",22,"f","comp",2,"c"
703,"Gold",0.269002300000004,52.3915453,52.6605476,"nuP10",22,"f","comp",2,"c"
705,"Gold",0.240002000000004,54.5365541,54.7765561,"nuP10",22,"f","comp",2,"c"
707,"White",0.213000099999995,57.7305671,57.9435672,"nuP10",22,"f","comp",2,"c"
709,"White",0.284002399999999,61.7085008,61.9925032,"nuP10",22,"f","comp",2,"c"
711,"White",0.495003400000002,64.6289134,65.1239168,"nuP10",22,"f","comp",2,"c"
713,"Blue",0.120000200000007,68.33027,68.4502702,"nuP10",22,"f","comp",2,"c"
715,"Blue",0.153001799999998,76.8510643,77.0040661,"nuP10",22,"f","comp",2,"c"
717,"Red",0.282002500000004,79.7920761,80.0740786,"nuP10",22,"f","comp",2,"c"
718,"Red",0.103000500000007,82.423587,82.5265875,"nuP10",22,"f","comp",2,"c"
722,"Blue",0.225593400000008,94.4817487,94.7073421,"nuP10",22,"f","comp",2,"c"
724,"White",0.0840637999999956,98.1014269,98.1854907,"nuP10",22,"f","comp",2,"c"
725,"Red",0.231590499999996,100.0860996,100.3176901,"nuP10",22,"f","comp",2,"c"
727,"Gold",0.315427200000002,102.4039392,102.7193664,"nuP10",22,"f","comp",2,"c"
728,"Gold",0.237001200000009,104.7408648,104.977866,"nuP10",22,"f","comp",2,"c"
730,"Gold",0.207999599999994,106.8818743,107.0898739,"nuP10",22,"f","comp",2,"c"
732,"Gold",0.270388799999992,109.0319305,109.3023193,"nuP10",22,"f","comp",2,"c"
734,"Blue",0.260003499999996,115.1855639,115.4455674,"nuP10",22,"f","comp",2,"c"
735,"White",0.243000300000006,118.5045772,118.7475775,"nuP10",22,"f","comp",2,"c"
737,"White",0.2378626,121.5155145,121.7533771,"nuP10",22,"f","comp",2,"c"
739,"White",0.165972100000005,123.7105663,123.8765384,"nuP10",22,"f","comp",2,"c"
741,"White",0.233002200000001,126.0184889,126.2514911,"nuP10",22,"f","comp",2,"c"
743,"Blue",0.133046300000018,129.8658974,129.9989437,"nuP10",22,"f","comp",2,"c"
745,"Blue",0.190002000000021,132.7013821,132.8913841,"nuP10",22,"f","comp",2,"c"
747,"Blue",0.213447400000007,135.6506566,135.864104,"nuP10",22,"f","comp",2,"c"
749,"Blue",0.28900299999998,138.3011356,138.5901386,"nuP10",22,"f","comp",2,"c"
751,"Red",0.2145644,143.3001396,143.514704,"nuP10",22,"f","comp",2,"c"
753,"Red",0.390143399999999,145.0913704,145.4815138,"nuP10",22,"f","comp",2,"c"
755,"Red",0.298034000000001,147.2126118,147.5106458,"nuP10",22,"f","comp",2,"c"
757,"Red",0.115000199999997,150.0553664,150.1703666,"nuP10",22,"f","comp",2,"c"
759,"Gold",0.154831599999994,153.5890122,153.7438438,"nuP10",22,"f","comp",2,"c"
761,"Gold",0.212263000000007,155.6815504,155.8938134,"nuP10",22,"f","comp",2,"c"
763,"Gold",0.217897899999997,157.840015,158.0579129,"nuP10",22,"f","comp",2,"c"
766,"Red",0.21705080000001,162.3557299,162.5727807,"nuP10",22,"f","comp",2,"c"
767,"Blue",0.186475900000005,169.7844919,169.9709678,"nuP10",22,"f","comp",2,"c"
768,"Blue",0.632045800000014,171.6687269,172.3007727,"nuP10",22,"f","comp",2,"c"
770,"Red",0.0060009999999977,175.6126806,175.6186816,"nuP10",22,"f","comp",2,"c"
773,"White",0.373028599999998,179.9796243,180.3526529,"nuP10",22,"f","comp",2,"c"
775,"White",0.206010799999973,189.1146672,189.320678,"nuP10",22,"f","comp",2,"c"
777,"Blue",0.227367299999997,192.6027067,192.830074,"nuP10",22,"f","comp",2,"c"
779,"White",0.138000799999986,197.0689404,197.2069412,"nuP10",22,"f","comp",2,"c"
782,"White",0.129001700000003,202.7209234,202.8499251,"nuP10",22,"f","comp",2,"c"
784,"Gold",0.122955899999994,205.0457448,205.1687007,"nuP10",22,"f","comp",2,"c"
786,"White",0.181011699999999,207.0914879,207.2724996,"nuP10",22,"f","comp",2,"c"
788,"Blue",0.179183800000004,211.6212694,211.8004532,"nuP10",22,"f","comp",2,"c"
790,"Red",0.200485600000007,215.3715345,215.5720201,"nuP10",22,"f","comp",2,"c"
792,"Blue",0.115002199999992,217.3720252,217.4870274,"nuP10",22,"f","comp",2,"c"
794,"Red",0.188001499999984,219.702853,219.8908545,"nuP10",22,"f","comp",2,"c"
796,"Blue",0.15129189999999,222.100538,222.2518299,"nuP10",22,"f","comp",2,"c"
798,"Red",0.216011600000002,226.1847347,226.4007463,"nuP10",22,"f","comp",2,"c"
800,"Red",0.2209991,228.5508064,228.7718055,"nuP10",22,"f","comp",2,"c"
802,"Blue",0.23003159999999,230.4071781,230.6372097,"nuP10",22,"f","comp",2,"c"
804,"Blue",0.231000200000011,232.3750039,232.6060041,"nuP10",22,"f","comp",2,"c"
806,"Red",0.118967400000002,235.0860374,235.2050048,"nuP10",22,"f","comp",2,"c"
808,"Gold",0.187001899999984,239.8789637,240.0659656,"nuP10",22,"f","comp",2,"c"
810,"Gold",0.151001599999972,241.8322036,241.9832052,"nuP10",22,"f","comp",2,"c"
813,"White",0.131300500000009,247.1878719,247.3191724,"nuP10",22,"f","comp",2,"c"
815,"Gold",0.177000499999991,249.1340017,249.3110022,"nuP10",22,"f","comp",2,"c"
817,"Gold",0.0710014999999942,251.4318816,251.5028831,"nuP10",22,"f","comp",2,"c"
822,"White",0.176003900000012,263.1280929,263.3040968,"nuP10",22,"f","comp",2,"c"
824,"White",0.17900400000002,264.9152673,265.0942713,"nuP10",22,"f","comp",2,"c"
826,"Gold",0.569605799999977,267.0572657,267.6268715,"nuP10",22,"f","comp",2,"c"
828,"Gold",0.173130500000013,269.932498,270.1056285,"nuP10",22,"f","comp",2,"c"
1,"Red",0.4425198,2.7300626,3.1725824,"nuP10",22,"f","solo",1,"c"
2,"Red",0.1619103,5.6090504,5.7709607,"nuP10",22,"f","solo",1,"c"
5,"Red",0.164831999999999,11.9903282,12.1551602,"nuP10",22,"f","solo",1,"c"
6,"Red",0.3431967,14.8739688,15.2171655,"nuP10",22,"f","solo",1,"c"
7,"Red",0.0789991000000008,17.6901755,17.7691746,"nuP10",22,"f","solo",1,"c"
9,"Blue",0.372002500000001,22.3782256,22.7502281,"nuP10",22,"f","solo",1,"c"
11,"Blue",0.202002199999999,25.5932479,25.7952501,"nuP10",22,"f","solo",1,"c"
12,"Blue",0.188893799999999,29.8361305,30.0250243,"nuP10",22,"f","solo",1,"c"
13,"Blue",0.0280003000000022,33.2115334,33.2395337,"nuP10",22,"f","solo",1,"c"
14,"Blue",0.3980046,36.3334308,36.7314354,"nuP10",22,"f","solo",1,"c"
15,"Blue",0.203001099999994,39.508304,39.7113051,"nuP10",22,"f","solo",1,"c"
17,"Gold",0.539096699999995,42.711941,43.2510377,"nuP10",22,"f","solo",1,"c"
18,"Blue",0.373003599999997,44.0312392,44.4042428,"nuP10",22,"f","solo",1,"c"
20,"Blue",0.443801499999999,46.9396433,47.3834448,"nuP10",22,"f","solo",1,"c"
22,"Red",0.429611399999999,52.2848071,52.7144185,"nuP10",22,"f","solo",1,"c"
25,"White",0.394001400000001,63.2135738,63.6075752,"nuP10",22,"f","solo",1,"c"
27,"White",0.1060011,66.9634205,67.0694216,"nuP10",22,"f","solo",1,"c"
29,"White",0.209001499999999,69.5594376,69.7684391,"nuP10",22,"f","solo",1,"c"
31,"Blue",0.301080299999995,73.7842167,74.085297,"nuP10",22,"f","solo",1,"c"
33,"White",0.708004299999999,77.9167661,78.6247704,"nuP10",22,"f","solo",1,"c"
35,"White",0.184004400000006,81.512789,81.6967934,"nuP10",22,"f","solo",1,"c"
37,"Red",0.199001900000013,84.0818066,84.2808085,"nuP10",22,"f","solo",1,"c"
39,"White",0.212001400000005,86.0118198,86.2238212,"nuP10",22,"f","solo",1,"c"
41,"Red",0.163135800000006,89.1415933,89.3047291,"nuP10",22,"f","solo",1,"c"
43,"Blue",0.346456200000006,91.2585658,91.605022,"nuP10",22,"f","solo",1,"c"
45,"Red",0.0335985000000107,94.2180868,94.2516853,"nuP10",22,"f","solo",1,"c"
48,"Gold",0.373566100000005,98.7728606,99.1464267,"nuP10",22,"f","solo",1,"c"
50,"White",0.318002699999994,101.5367458,101.8547485,"nuP10",22,"f","solo",1,"c"
52,"White",0.0060012999999941,104.518139,104.5241403,"nuP10",22,"f","solo",1,"c"
56,"Red",0.546183200000002,110.5154755,111.0616587,"nuP10",22,"f","solo",1,"c"
58,"Blue",0.296914099999995,113.0308833,113.3277974,"nuP10",22,"f","solo",1,"c"
61,"Gold",0.189686399999999,119.5565921,119.7462785,"nuP10",22,"f","solo",1,"c"
63,"Red",0.243970199999993,121.6503222,121.8942924,"nuP10",22,"f","solo",1,"c"
64,"Red",0.254908300000011,122.6559049,122.9108132,"nuP10",22,"f","solo",1,"c"
66,"Red",0.0610010999999986,126.2411238,126.3021249,"nuP10",22,"f","solo",1,"c"
68,"Red",0.297001899999998,128.0133684,128.3103703,"nuP10",22,"f","solo",1,"c"
70,"Red",0.240001899999982,130.2723812,130.5123831,"nuP10",22,"f","solo",1,"c"
72,"Red",0.229002900000012,132.0803938,132.3093967,"nuP10",22,"f","solo",1,"c"
74,"Red",0.200001700000001,134.0555794,134.2555811,"nuP10",22,"f","solo",1,"c"
76,"Red",0.526529799999992,137.9183542,138.444884,"nuP10",22,"f","solo",1,"c"
77,"Blue",0.861005000000006,142.8699789,143.7309839,"nuP10",22,"f","solo",1,"c"
79,"White",0,145.8029973,145.8029973,"nuP10",22,"f","solo",1,"c"
81,"Gold",0.639004900000003,146.1339995,146.7730044,"nuP10",22,"f","solo",1,"c"
83,"Blue",0.331172100000003,149.0182322,149.3494043,"nuP10",22,"f","solo",1,"c"
85,"Red",0.0629999000000225,151.3851303,151.4481302,"nuP10",22,"f","solo",1,"c"
87,"Red",0.131001699999985,154.1915084,154.3225101,"nuP10",22,"f","solo",1,"c"
88,"White",0.0515192000000013,161.3929561,161.4444753,"nuP10",22,"f","solo",1,"c"
89,"White",0.175001700000024,164.833725,165.0087267,"nuP10",22,"f","solo",1,"c"
91,"Blue",0.296730000000025,168.8767864,169.1735164,"nuP10",22,"f","solo",1,"c"
93,"White",0.21600220000002,173.5272987,173.7433009,"nuP10",22,"f","solo",1,"c"
95,"White",0.28500249999999,178.3505086,178.6355111,"nuP10",22,"f","solo",1,"c"
98,"Blue",0.0756054999999947,187.0581955,187.133801,"nuP10",22,"f","solo",1,"c"
101,"Gold",0.337003900000013,190.2340051,190.571009,"nuP10",22,"f","solo",1,"c"
103,"White",0.374003500000015,194.3058633,194.6798668,"nuP10",22,"f","solo",1,"c"
104,"White",0.0409811000000104,197.5935365,197.6345176,"nuP10",22,"f","solo",1,"c"
106,"Red",0.477599499999997,200.5144158,200.9920153,"nuP10",22,"f","solo",1,"c"
107,"Blue",0.240000400000014,205.6015325,205.8415329,"nuP10",22,"f","solo",1,"c"
108,"Blue",0.250221300000021,210.9887025,211.2389238,"nuP10",22,"f","solo",1,"c"
111,"Gold",0.225640699999985,213.4006956,213.6263363,"nuP10",22,"f","solo",1,"c"
113,"Blue",0.128002199999997,216.0907451,216.2187473,"nuP10",22,"f","solo",1,"c"
116,"Gold",0.915311899999978,218.8453201,219.760632,"nuP10",22,"f","solo",1,"c"
118,"Red",0.20755299999999,222.1882548,222.3958078,"nuP10",22,"f","solo",1,"c"
122,"White",0.0946843999999771,236.2768785,236.3715629,"nuP10",22,"f","solo",1,"c"
125,"White",0.197001300000011,242.0276434,242.2246447,"nuP10",22,"f","solo",1,"c"
127,"Blue",0.398669399999989,245.2252388,245.6239082,"nuP10",22,"f","solo",1,"c"
129,"White",0.735836599999999,247.5759621,248.3117987,"nuP10",22,"f","solo",1,"c"
131,"Blue",0.624113199999982,249.6471251,250.2712383,"nuP10",22,"f","solo",1,"c"
133,"Red",0.203002499999997,253.4775382,253.6805407,"nuP10",22,"f","solo",1,"c"
134,"Red",0.108002699999986,256.7923701,256.9003728,"nuP10",22,"f","solo",1,"c"
136,"White",0.173049400000025,261.3529673,261.5260167,"nuP10",22,"f","solo",1,"c"
138,"Blue",0.243579300000022,264.7485226,264.9921019,"nuP10",22,"f","solo",1,"c"
139,"Red",0.128001899999958,267.0459258,267.1739277,"nuP10",22,"f","solo",1,"c"
142,"Gold",0.389035499999977,269.9288502,270.3178857,"nuP10",22,"f","solo",1,"c"
145,"Gold",0.0928569000000152,274.573347,274.6662039,"nuP10",22,"f","solo",1,"c"
148,"Gold",0.186000799999988,278.00634,278.1923408,"nuP10",22,"f","solo",1,"c"
151,"White",0.225953400000037,283.9922746,284.218228,"nuP10",22,"f","solo",1,"c"
153,"Red",0.298001699999986,288.1700369,288.4680386,"nuP10",22,"f","solo",1,"c"
155,"Red",0.290575400000023,290.1735501,290.4641255,"nuP10",22,"f","solo",1,"c"
157,"Blue",1.73792220000001,292.4851622,294.2230844,"nuP10",22,"f","solo",1,"c"
159,"White",0.24011569999999,296.6933704,296.9334861,"nuP10",22,"f","solo",1,"c"
161,"Blue",0.269841499999984,299.0967233,299.3665648,"nuP10",22,"f","solo",1,"c"
163,"Gold",0.1761187,2.3600033,2.536122,"nuP10",22,"f","solo",2,"c"
165,"Red",0.0177779999999998,5.2823885,5.3001665,"nuP10",22,"f","solo",2,"c"
166,"Red",0.348063199999999,5.8296628,6.177726,"nuP10",22,"f","solo",2,"c"
167,"Red",0.2310003,6.9202253,7.1512256,"nuP10",22,"f","solo",2,"c"
169,"Red",0.345003,9.1125172,9.4575202,"nuP10",22,"f","solo",2,"c"
172,"Red",0.4320041,14.8923949,15.324399,"nuP10",22,"f","solo",2,"c"
174,"Blue",0.2776149,18.9263674,19.2039823,"nuP10",22,"f","solo",2,"c"
176,"Blue",0.106113300000001,22.1675795,22.2736928,"nuP10",22,"f","solo",2,"c"
178,"Red",0.3194269,25.4530564,25.7724833,"nuP10",22,"f","solo",2,"c"
181,"Gold",0.2388972,31.6619,31.9007972,"nuP10",22,"f","solo",2,"c"
184,"Gold",0.236021299999997,33.9057461,34.1417674,"nuP10",22,"f","solo",2,"c"
186,"Red",0.3253664,37.4256984,37.7510648,"nuP10",22,"f","solo",2,"c"
189,"Gold",0.219003299999997,44.4568207,44.675824,"nuP10",22,"f","solo",2,"c"
191,"Blue",0.130150799999996,46.6484043,46.7785551,"nuP10",22,"f","solo",2,"c"
194,"Gold",0.340054299999998,49.4327394,49.7727937,"nuP10",22,"f","solo",2,"c"
196,"Blue",0.0401740000000004,52.9948363,53.0350103,"nuP10",22,"f","solo",2,"c"
198,"Blue",0.0365553000000034,55.3893547,55.42591,"nuP10",22,"f","solo",2,"c"
201,"Gold",0.177970999999999,57.7191478,57.8971188,"nuP10",22,"f","solo",2,"c"
203,"Gold",0.553197400000002,60.2327757,60.7859731,"nuP10",22,"f","solo",2,"c"
204,"Red",0.238012099999999,63.7780739,64.016086,"nuP10",22,"f","solo",2,"c"
206,"Red",0.143000999999998,67.2327635,67.3757645,"nuP10",22,"f","solo",2,"c"
208,"Red",0.173001499999998,69.9080019,70.0810034,"nuP10",22,"f","solo",2,"c"
211,"Gold",0.3080018,71.961317,72.2693188,"nuP10",22,"f","solo",2,"c"
214,"Gold",0.164001200000001,75.8283406,75.9923418,"nuP10",22,"f","solo",2,"c"
216,"Red",0.506002699999996,80.4523703,80.958373,"nuP10",22,"f","solo",2,"c"
219,"Gold",0.152001900000002,83.2393867,83.3913886,"nuP10",22,"f","solo",2,"c"
221,"Blue",0.252002399999995,86.5154066,86.767409,"nuP10",22,"f","solo",2,"c"
223,"Blue",0.418002999999999,88.6664197,89.0844227,"nuP10",22,"f","solo",2,"c"
225,"Blue",0.134964299999993,90.5687247,90.703689,"nuP10",22,"f","solo",2,"c"
227,"White",0.505003599999995,97.3998543,97.9048579,"nuP10",22,"f","solo",2,"c"
229,"White",0.603005800000005,100.1288718,100.7318776,"nuP10",22,"f","solo",2,"c"
231,"White",0.215945000000005,102.2651863,102.4811313,"nuP10",22,"f","solo",2,"c"
232,"White",0.399720399999993,109.966648,110.3663684,"nuP10",22,"f","solo",2,"c"
233,"White",0.217012400000002,113.2262434,113.4432558,"nuP10",22,"f","solo",2,"c"
236,"White",0.178614999999994,120.7964266,120.9750416,"nuP10",22,"f","solo",2,"c"
238,"White",0.216522699999999,123.4000313,123.616554,"nuP10",22,"f","solo",2,"c"
240,"Red",0.153950199999997,126.4952852,126.6492354,"nuP10",22,"f","solo",2,"c"
241,"White",0.451106400000015,135.1173853,135.5684917,"nuP10",22,"f","solo",2,"c"
243,"White",0.104208999999997,138.5264854,138.6306944,"nuP10",22,"f","solo",2,"c"
245,"Blue",0.342749799999979,143.0536609,143.3964107,"nuP10",22,"f","solo",2,"c"
247,"White",0.0760027000000036,145.1524784,145.2284811,"nuP10",22,"f","solo",2,"c"
249,"White",0.166077399999978,147.6284855,147.7945629,"nuP10",22,"f","solo",2,"c"
251,"Red",0.115999199999976,152.1936233,152.3096225,"nuP10",22,"f","solo",2,"c"
253,"Red",0.310354099999984,156.0105215,156.3208756,"nuP10",22,"f","solo",2,"c"
255,"White",0.140634500000004,159.0344342,159.1750687,"nuP10",22,"f","solo",2,"c"
257,"Red",0.374845300000004,162.0082973,162.3831426,"nuP10",22,"f","solo",2,"c"
259,"White",0.0790116000000012,164.3925592,164.4715708,"nuP10",22,"f","solo",2,"c"
261,"Red",0.139222100000012,169.2135114,169.3527335,"nuP10",22,"f","solo",2,"c"
263,"Blue",0.0159988000000055,172.2303651,172.2463639,"nuP10",22,"f","solo",2,"c"
264,"Blue",0.170865800000001,174.8097348,174.9806006,"nuP10",22,"f","solo",2,"c"
266,"Red",0.478259600000001,179.0256333,179.5038929,"nuP10",22,"f","solo",2,"c"
268,"White",0.340319100000016,185.9233635,186.2636826,"nuP10",22,"f","solo",2,"c"
270,"Red",0.279812099999987,188.2088684,188.4886805,"nuP10",22,"f","solo",2,"c"
272,"White",0.0180017000000134,190.6996328,190.7176345,"nuP10",22,"f","solo",2,"c"
274,"White",0.509002199999998,193.4669772,193.9759794,"nuP10",22,"f","solo",2,"c"
276,"White",0.534801600000009,196.2945647,196.8293663,"nuP10",22,"f","solo",2,"c"
278,"White",0.117386499999981,198.8846827,199.0020692,"nuP10",22,"f","solo",2,"c"
280,"Blue",0.107960399999996,203.7417782,203.8497386,"nuP10",22,"f","solo",2,"c"
281,"White",0.144001799999984,206.2184913,206.3624931,"nuP10",22,"f","solo",2,"c"
283,"Blue",0.0450006000000087,209.7117299,209.7567305,"nuP10",22,"f","solo",2,"c"
285,"Red",0.421882299999993,211.3338821,211.7557644,"nuP10",22,"f","solo",2,"c"
288,"White",0.389003599999995,214.9818746,215.3708782,"nuP10",22,"f","solo",2,"c"
290,"White",0.242873500000002,218.511662,218.7545355,"nuP10",22,"f","solo",2,"c"
293,"Gold",0.171621399999992,222.9235405,223.0951619,"nuP10",22,"f","solo",2,"c"
296,"Gold",0.701694800000013,225.2773273,225.9790221,"nuP10",22,"f","solo",2,"c"
299,"Gold",0.291276400000015,227.9540161,228.2452925,"nuP10",22,"f","solo",2,"c"
302,"Gold",0.262999500000006,230.1029977,230.3659972,"nuP10",22,"f","solo",2,"c"
304,"Blue",0.2210173,233.7129308,233.9339481,"nuP10",22,"f","solo",2,"c"
306,"Blue",0.0170001000000184,236.7910499,236.80805,"nuP10",22,"f","solo",2,"c"
307,"Blue",0.342001900000014,239.2829837,239.6249856,"nuP10",22,"f","solo",2,"c"
309,"Blue",0.095998499999979,243.3649722,243.4609707,"nuP10",22,"f","solo",2,"c"
311,"Blue",0.161461899999978,248.0533737,248.2148356,"nuP10",22,"f","solo",2,"c"
312,"Blue",0.319330100000002,251.2937151,251.6130452,"nuP10",22,"f","solo",2,"c"
314,"Blue",0.13147330000001,254.3061367,254.43761,"nuP10",22,"f","solo",2,"c"
316,"Red",0.245279600000003,257.0335143,257.2787939,"nuP10",22,"f","solo",2,"c"
318,"Red",0.100001899999995,260.4102721,260.510274,"nuP10",22,"f","solo",2,"c"
320,"Red",0.790558099999998,264.941241,265.7317991,"nuP10",22,"f","solo",2,"c"
322,"Red",0.0725194000000329,268.0800121,268.1525315,"nuP10",22,"f","solo",2,"c"
324,"White",0.316659800000025,270.2794735,270.5961333,"nuP10",22,"f","solo",2,"c"
326,"White",0.112067700000011,272.7782123,272.89028,"nuP10",22,"f","solo",2,"c"
328,"Blue",0.226827500000013,276.4963481,276.7231756,"nuP10",22,"f","solo",2,"c"
329,"White",0.205013199999996,281.1872139,281.3922271,"nuP10",22,"f","solo",2,"c"
332,"Gold",0.263022700000022,283.1282622,283.3912849,"nuP10",22,"f","solo",2,"c"
335,"Gold",0.861957299999972,285.2886995,286.1506568,"nuP10",22,"f","solo",2,"c"
337,"Blue",0.186003199999959,292.4662989,292.6523021,"nuP10",22,"f","solo",2,"c"
339,"White",0.353747300000009,297.739572,298.0933193,"nuP10",22,"f","solo",2,"c"
