"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
0.4,30.8307409862361,5.62188152590424,"solo","e","sdP4"
0.5,30.4335895774207,5.60878125405282,"solo","e","sdP4"
0.6,30.3687144163653,5.59285002745251,"solo","e","sdP4"
0.7,30.0557602914726,5.59135549026786,"solo","e","sdP4"
0.8,30.97863910662,5.54882026932084,"solo","e","sdP4"
0.9,31.3446186065446,5.59391228495996,"solo","e","sdP4"
1,30.9569615639053,5.5947496137931,"solo","e","sdP4"
-1,25.1947539895128,5.40246726835938,"solo","e","sdP4"
-0.9,23.7053074738382,5.35486893640873,"solo","e","sdP4"
-0.8,22.6198348024733,5.2453111530692,"solo","e","sdP4"
-0.7,18.8666630070972,4.91925772335317,"solo","e","sdP4"
-0.6,20.3459977453804,4.75495891509282,"solo","e","sdP4"
-0.5,20.6825042765008,4.54250146744048,"solo","e","sdP4"
-0.4,25.8908309906368,4.97653152729455,"solo","e","sdP4"
-0.3,29.0733652088523,5.48497827745776,"solo","e","sdP4"
-0.2,30.1348369338739,5.59112167270924,"solo","e","sdP4"
-0.1,29.5672794574325,5.66799008901099,"solo","e","sdP4"
0,30.1155329763191,5.69583909716811,"solo","e","sdP4"
0.1,29.496318246316,5.68288731087602,"solo","e","sdP4"
0.2,29.5125911848414,5.68348156829383,"solo","e","sdP4"
0.3,29.3907542317867,5.6831197556129,"solo","e","sdP4"
0.4,29.4421992830846,5.68482490513827,"solo","e","sdP4"
0.5,29.2066166639407,5.6811892554904,"solo","e","sdP4"
0.6,28.7275377231572,5.65784367771397,"solo","e","sdP4"
0.7,27.6525164257522,5.58733532375757,"solo","e","sdP4"
0.8,28.3743403314457,5.54738046699134,"solo","e","sdP4"
0.9,28.9314294119319,5.58442813320876,"solo","e","sdP4"
1,29.715994955408,5.61224663619792,"solo","e","sdP4"
-1,29.8135323147768,5.30070160069444,"co","e","sdP4"
-0.9,22.5359019161102,5.28042055616969,"co","e","sdP4"
-0.8,21.6432751475275,5.0607163461039,"co","e","sdP4"
-0.7,16.6597778046544,5.02472689292659,"co","e","sdP4"
-0.6,26.7896672099472,4.95585746617965,"co","e","sdP4"
-0.5,30.7364817179927,5.37383470155279,"co","e","sdP4"
-0.4,32.8794705965415,5.43620899029503,"co","e","sdP4"
-0.3,35.0726294834668,5.21402487239011,"co","e","sdP4"
-0.2,34.7050073133859,5.57078077696886,"co","e","sdP4"
-0.1,34.1312511827956,5.59156376820055,"co","e","sdP4"
0,32.935717929451,5.5679601736895,"co","e","sdP4"
0.1,32.3023298170552,5.55178904796245,"co","e","sdP4"
0.2,31.528156341868,5.53435353181471,"co","e","sdP4"
0.3,31.1375349202215,5.52020325782204,"co","e","sdP4"
0.4,31.3812676133113,5.52626260603633,"co","e","sdP4"
0.5,31.5063981248947,5.53050820831044,"co","e","sdP4"
0.6,31.9852302273897,5.54163503262363,"co","e","sdP4"
0.7,31.1702249348419,5.5096891978022,"co","e","sdP4"
0.8,30.1147029727697,5.48071137076465,"co","e","sdP4"
0.9,30.9031460265351,5.48125264505495,"co","e","sdP4"
1,28.972266783905,5.476160944,"co","e","sdP4"
-1,22.9241277344216,5.05602907333333,"co","e","sdP4"
-0.9,24.4546366528106,5.1280961959127,"co","e","sdP4"
-0.8,13.7615537417128,5.01659606182712,"co","e","sdP4"
-0.7,15.6982616221923,4.9083517833664,"co","e","sdP4"
-0.6,17.0912889528987,4.76944140705192,"co","e","sdP4"
-0.5,19.4179693937721,5.08982129821429,"co","e","sdP4"
-0.4,26.1976043423767,5.33239675235615,"co","e","sdP4"
-0.3,31.5098897051191,5.43338681593407,"co","e","sdP4"
-0.2,31.922605909051,5.23564628891094,"co","e","sdP4"
-0.1,30.6664351950485,5.20269241212522,"co","e","sdP4"
0,29.7612902271455,5.40464611399177,"co","e","sdP4"
0.1,31.3808398797889,5.43650331788212,"co","e","sdP4"
0.2,30.9667088258314,5.43073509453602,"co","e","sdP4"
0.3,28.7869829052612,5.41710582771899,"co","e","sdP4"
0.4,28.8904401533426,5.39292928016608,"co","e","sdP4"
0.5,29.1391411387343,5.44745782216343,"co","e","sdP4"
0.6,29.0537622615404,5.43865237004703,"co","e","sdP4"
0.7,25.2632136722642,5.44715336845238,"co","e","sdP4"
0.8,25.0941567381781,5.44605542983822,"co","e","sdP4"
0.9,21.7458411058312,5.28700170575397,"co","e","sdP4"
1,29.8944412106697,5.08856288397436,"co","e","sdP4"
-1,36.0679584907269,5.09842646875,"comp","e","sdP4"
-0.9,34.0766339566136,5.15638546296429,"comp","e","sdP4"
-0.8,30.2673558202225,5.07925845484694,"comp","e","sdP4"
-0.7,28.1041040340615,4.79058041602398,"comp","e","sdP4"
-0.6,22.4040625732115,4.87737374520422,"comp","e","sdP4"
-0.5,30.8798901039146,4.48055364339947,"comp","e","sdP4"
-0.4,33.5356907533625,5.01010052562057,"comp","e","sdP4"
-0.3,40.3258424535636,5.21914887834524,"comp","e","sdP4"
-0.2,41.7763375901908,5.25557475018037,"comp","e","sdP4"
-0.1,41.5980759381692,5.52051399359668,"comp","e","sdP4"
0,40.900475053144,5.54438582106192,"comp","e","sdP4"
0.1,40.4534643916606,5.53455119196248,"comp","e","sdP4"
0.2,40.3800438088819,5.54093945000722,"comp","e","sdP4"
0.3,39.977620820036,5.52925114861275,"comp","e","sdP4"
0.4,39.5051754704519,5.52403341637085,"comp","e","sdP4"
0.5,39.3249701599074,5.52560972781746,"comp","e","sdP4"
0.6,39.2080472388518,5.52076586698872,"comp","e","sdP4"
0.7,38.983429957912,5.50508462999279,"comp","e","sdP4"
0.8,38.0802440124073,5.49454150481702,"comp","e","sdP4"
0.9,36.6421026271698,5.42917090688566,"comp","e","sdP4"
1,37.309369996474,5.41351377546296,"comp","e","sdP4"
-1,32.4902705463497,4.77976585802469,"comp","e","sdP4"
-0.9,32.3588842442985,4.83776331353968,"comp","e","sdP4"
-0.8,21.4920524192657,4.80070857440476,"comp","e","sdP4"
-0.7,13.8554020313955,4.82667141658163,"comp","e","sdP4"
-0.6,18.9372472128942,4.29969409707557,"comp","e","sdP4"
-0.5,24.2035866986955,4.42679177727273,"comp","e","sdP4"
-0.4,34.2097785767149,4.4970127225,"comp","e","sdP4"
-0.3,47.9500650559091,4.89438870068027,"comp","e","sdP4"
-0.2,47.3712395920064,5.38849735235969,"comp","e","sdP4"
-0.1,46.2415529323716,5.40223802370323,"comp","e","sdP4"
0,45.8724976358466,5.41973020486111,"comp","e","sdP4"
0.1,45.249080955143,5.4206316032809,"comp","e","sdP4"
0.2,44.7456365506744,5.41944157524802,"comp","e","sdP4"
0.3,44.742112453458,5.40450147989654,"comp","e","sdP4"
