"Participant","Condition","Trial","Age","Gender","Group","MovementTime","GrabStart","GrabEnd","Color"
"P26","s","1",25,"f","c",852.7838,637989387204256402,637989387212784240,"red"
"P26","s","1",25,"f","c",320.6036,637989387268628399,637989387271834435,"red"
"P26","s","1",25,"f","c",478.4117,637989387286782186,637989387291566303,"gray"
"P26","s","1",25,"f","c",304.0007,637989387330104544,637989387333144551,"gray"
"P26","s","1",25,"f","c",455.009,637989387373395111,637989387377945201,"gray"
"P26","s","1",25,"f","c",1153.333,637989387410969414,637989387422502744,"red"
"P26","s","1",25,"f","c",981.2261,637989387491810786,637989387501623047,"gray"
"P26","s","1",25,"f","c",489.4117,637989387535160913,637989387540055030,"gray"
"P26","s","1",25,"f","c",581.0558,637989387573532343,637989387579342901,"gold"
"P26","s","1",25,"f","c",272.0893,637989387611184105,637989387613904998,"gray"
"P26","s","1",25,"f","c",283.0531,637989387644842637,637989387647673168,"gray"
"P26","s","1",25,"f","c",837.7751,637989387771685549,637989387780063300,"red"
"P26","s","1",25,"f","c",350.8277,637989387858840586,637989387862348863,"red"
"P26","s","1",25,"f","c",461.2146,637989387960363263,637989387964975409,"red"
"P26","s","1",25,"f","c",828.8983,637989388148024267,637989388156313250,"red"
"P26","s","1",25,"f","c",1013.5406,637989388191172532,637989388201307938,"red"
"P26","s","1",25,"f","c",456.5407,637989388302905454,637989388307470861,"red"
"P26","s","1",25,"f","c",327.9639,637989388356067681,637989388359347320,"red"
"P26","s","2",25,"f","c",1307.4963,637989389413360125,637989389426435088,"red"
"P26","s","2",25,"f","c",596.0007,637989389451092227,637989389457052234,"red"
"P26","s","2",25,"f","c",352.7833,637989389501991697,637989389505519530,"red"
"P26","s","2",25,"f","c",1692.857,637989389637923772,637989389654852342,"red"
"P26","s","2",25,"f","c",441.2621,637989389701525887,637989389705938508,"gray"
"P26","s","2",25,"f","c",330.4887,637989389732509366,637989389735814253,"gray"
"P26","s","2",25,"f","c",657.8525,637989389759446460,637989389766024985,"gray"
"P26","s","2",25,"f","c",360.79,637989389795840327,637989389799448227,"gold"
"P26","s","2",25,"f","c",355.8072,637989389801072781,637989389804630853,"gray"
"P26","s","2",25,"f","c",401.1641,637989389844306815,637989389848318456,"red"
"P26","s","2",25,"f","c",134.5488,637989389913529056,637989389914874544,"red"
"P26","s","2",25,"f","c",172.4217,637989389946109747,637989389947833964,"red"
"P26","s","2",25,"f","c",239.2967,637989389975649705,637989389978042672,"red"
"P26","s","2",25,"f","c",772.1989,637989390073515745,637989390081237734,"gold"
"P26","s","2",25,"f","c",617.321,637989390136206428,637989390142379638,"red"
"P26","s","2",25,"f","c",250.1616,637989390178984963,637989390181486579,"gray"
"P26","s","2",25,"f","c",396.9265,637989390203744565,637989390207713830,"gray"
"P26","s","2",25,"f","c",601.6855,637989390239547275,637989390245564130,"red"
"P26","s","2",25,"f","c",350.0651,637989390278512511,637989390282013162,"gold"
"P26","s","2",25,"f","c",535.7771,637989390308633999,637989390313991770,"gold"
"P26","s","2",25,"f","c",293.8995,637989390347597973,637989390350536968,"gray"
"P26","s","2",25,"f","c",410.6393,637989390383632982,637989390387739375,"red"
"P26","s","2",25,"f","c",249.0218,637989390423455049,637989390425945267,"red"
"P26","s","2",25,"f","c",361.0132,637989390459646792,637989390463256924,"red"
"P26","s","2",25,"f","c",290.6822,637989390483008379,637989390485915201,"red"
"P26","s","2",25,"f","c",446.0305,637989390518880678,637989390523340983,"red"
"P26","s","2",25,"f","c",970.2693,637989390569592235,637989390579294928,"red"
"P26","s","2",25,"f","c",807.293,637989390621370316,637989390629443246,"red"
"P26","s","2",25,"f","c",368.2756,637989390678695049,637989390682377805,"red"
"P26","s","2",25,"f","c",534.6953,637989390740786063,637989390746133016,"red"
"P26","s","2",25,"f","c",771.1466,637989390780610032,637989390788321498,"red"
"P26","s","2",25,"f","c",325.4197,637989390988706758,637989390991960955,"red"
"P26","s","2",25,"f","c",369.2737,637989391025680770,637989391029373507,"gray"
"P26","s","2",25,"f","c",1226.9699,637989391067053232,637989391079322931,"gray"
"P26","s","2",25,"f","c",317.9355,637989391133013217,637989391136192572,"red"
"P26","s","2",25,"f","c",337.8692,637989391166118500,637989391169497192,"red"
"P26","s","2",25,"f","c",322.973,637989391266888955,637989391270118685,"gray"
"P26","s","2",25,"f","c",612.95,637989391330703518,637989391336833018,"red"
"P26","s","2",25,"f","c",465.6847,637989391376083669,637989391380740516,"red"
"P26","co","1",25,"f","c",736.1971,637989394790729147,637989394798091118,"red"
"P26","co","1",25,"f","c",409.6297,637989394852286669,637989394856382966,"gray"
"P26","co","1",25,"f","c",511.8079,637989394880023845,637989394885141924,"red"
"P26","co","1",25,"f","c",475.4438,637989394952587229,637989394957341667,"red"
"P26","co","1",25,"f","c",1587.8478,637989394980717550,637989394996596028,"red"
"P26","co","1",25,"f","c",1371.2617,637989395045045437,637989395058758054,"red"
"P26","co","1",25,"f","c",383.7169,637989395172510687,637989395176347856,"red"
"P26","co","1",25,"f","c",399.6235,637989395209502102,637989395213498337,"gray"
"P26","co","1",25,"f","c",518.2664,637989395255028832,637989395260211496,"gray"
"P26","co","1",25,"f","c",704.6859,637989395399199420,637989395406246279,"red"
"P26","co","1",25,"f","c",767.4713,637989395439663623,637989395447338336,"red"
"P26","co","1",25,"f","c",576.0542,637989395495470053,637989395501230595,"red"
"P26","co","1",25,"f","c",303.9869,637989395551576540,637989395554616409,"gray"
"P26","co","1",25,"f","c",647.8328,637989395635528283,637989395642006611,"red"
"P26","co","1",25,"f","c",729.5584,637989395665933001,637989395673228585,"gray"
"P26","co","1",25,"f","c",393.7133,637989395697728940,637989395701666073,"gray"
"P26","co","1",25,"f","c",303.0026,637989395713601739,637989395716631765,"gray"
"P26","co","1",25,"f","c",279.0663,637989395752956290,637989395755746953,"red"
"P26","co","2",25,"f","c",1994.6172,637989396526126878,637989396546073050,"gray"
"P26","co","2",25,"f","c",138.5405,637989396579215226,637989396580600631,"gray"
"P26","co","2",25,"f","c",592.0688,637989396611000301,637989396616920989,"red"
"P26","co","2",25,"f","c",665.2849,637989396659124016,637989396665776865,"gray"
"P26","co","2",25,"f","c",229.1981,637989396705486955,637989396707778936,"red"
"P26","co","2",25,"f","c",580.6769,637989396780671185,637989396786477954,"red"
"P26","co","2",25,"f","c",260.1289,637989396831211801,637989396833813090,"red"
"P26","co","2",25,"f","c",573.0333,637989396869662090,637989396875392423,"gray"
"P26","co","2",25,"f","c",568.0994,637989396911721799,637989396917402793,"red"
"P26","co","2",25,"f","c",172.4504,637989396954814958,637989396956539462,"gray"
"P26","co","2",25,"f","c",341.8566,637989396993820856,637989396997239422,"gray"
"P26","co","2",25,"f","c",662.0287,637989397024817434,637989397031437721,"red"
"P26","co","2",25,"f","c",929.85,637989397062460577,637989397071759077,"red"
"P26","co","2",25,"f","c",647.8379,637989397189848301,637989397196326680,"gray"
"P26","co","2",25,"f","c",337.1664,637989397229489540,637989397232861204,"red"
"P26","co","2",25,"f","c",547.6749,637989397251589911,637989397257066660,"red"
"P26","co","2",25,"f","c",599.6475,637989397455311074,637989397461307549,"red"
"P27","s","1",27,"f","c",766.4406,637992672064699357,637992672072363763,"red"
"P27","s","1",27,"f","c",249.1659,637992672094559014,637992672097050673,"gold"
"P27","s","1",27,"f","c",1273.2189,637992672179071812,637992672191804001,"gray"
"P27","s","1",27,"f","c",834.7152,637992672222760299,637992672231107451,"gold"
"P27","s","1",27,"f","c",272.09,637992672258858852,637992672261579752,"red"
"P27","s","1",27,"f","c",145.0749,637992672286740044,637992672288190793,"gold"
"P27","s","1",27,"f","c",385.7449,637992672336083682,637992672339941131,"red"
"P27","s","1",27,"f","c",344.8957,637992672373703191,637992672377152148,"blue"
"P27","s","1",27,"f","c",410.6623,637992672395254570,637992672399361193,"red"
"P27","s","1",27,"f","c",438.9416,637992672426691656,637992672431081072,"gold"
"P27","s","1",27,"f","c",358.8651,637992672440418746,637992672444007397,"red"
"P27","s","1",27,"f","c",300.537,637992672559178744,637992672562184114,"gray"
"P27","s","1",27,"f","c",59.7174,637992672581603287,637992672582200461,"gray"
"P27","s","1",27,"f","c",478.3876,637992672605374194,637992672610158070,"gray"
"P27","s","1",27,"f","c",368.1439,637992672633260768,637992672636942207,"gold"
"P27","s","1",27,"f","c",369.7878,637992672682536709,637992672686234587,"gray"
"P27","s","1",27,"f","c",194.3512,637992672708053146,637992672709996658,"gray"
"P27","s","1",27,"f","c",312.991,637992672763288129,637992672766418039,"gray"
"P27","s","1",27,"f","c",245.1568,637992672791064534,637992672793516102,"gray"
"P27","s","1",27,"f","c",1781.9183,637992672821790559,637992672839609742,"red"
"P27","s","1",27,"f","c",214.2834,637992672889381083,637992672891523917,"red"
"P27","s","1",27,"f","c",578.5256,637992672912338864,637992672918124120,"red"
"P27","s","2",27,"f","c",1742.7785,637992673608864238,637992673626292023,"red"
"P27","s","2",27,"f","c",771.4876,637992673644834681,637992673652549557,"blue"
"P27","s","2",27,"f","c",122.0897,637992673693034979,637992673694255876,"gold"
"P27","s","2",27,"f","c",367.6654,637992673742090022,637992673745766676,"red"
"P27","s","2",27,"f","c",491.7216,637992673868418455,637992673873335671,"red"
"P27","s","2",27,"f","c",283.4455,637992673912581135,637992673915415590,"gold"
"P27","s","2",27,"f","c",209.241,637992673926517435,637992673928609845,"red"
"P27","s","2",27,"f","c",751.2946,637992674003833681,637992674011346627,"red"
"P27","s","2",27,"f","c",365.649,637992674051967877,637992674055624367,"gray"
"P27","s","2",27,"f","c",861.8715,637992674074481806,637992674083100521,"gold"
"P27","s","2",27,"f","c",438.4083,637992674095233416,637992674099617499,"red"
"P27","s","2",27,"f","c",411.507,637992674141912703,637992674146027773,"red"
"P27","s","2",27,"f","c",724.4095,637992674165005992,637992674172250087,"gray"
"P27","s","2",27,"f","c",554.985,637992674180887460,637992674186437310,"gray"
"P27","s","2",27,"f","c",542.5377,637992674213219126,637992674218644503,"gray"
"P27","s","2",27,"f","c",375.1894,637992674238982620,637992674242734514,"gold"
"P27","s","2",27,"f","c",655.1365,637992674260057518,637992674266608883,"gray"
"P27","s","2",27,"f","c",415.4903,637992674315974262,637992674320129165,"gray"
"P27","s","2",27,"f","c",323.8249,637992674354750252,637992674357988501,"gray"
"P27","s","2",27,"f","c",265.7551,637992674452807630,637992674455465181,"gray"
"P27","s","2",27,"f","c",889.7703,637992674499447596,637992674508345299,"gray"
"P27","s","2",27,"f","c",291.9406,637992674564462015,637992674567381421,"red"
"P27","co","1",27,"f","c",555.1461,637992679370669482,637992679376220943,"red"
"P27","co","1",27,"f","c",868.0945,637992679397985139,637992679406666084,"red"
"P27","co","1",27,"f","c",638.5884,637992679484690409,637992679491076293,"red"
"P27","co","1",27,"f","c",319.9624,637992679546401162,637992679549600786,"gray"
"P27","co","1",27,"f","c",347.8363,637992679572668404,637992679576146767,"gray"
"P27","co","1",27,"f","c",687.576,637992679684003615,637992679690879375,"gray"
"P27","co","1",27,"f","c",818.6626,637992679750604361,637992679758790987,"red"
"P27","co","1",27,"f","c",221.2594,637992679803540570,637992679805753164,"red"
"P27","co","1",27,"f","c",400.7639,637992679834633128,637992679838640767,"gray"
"P27","co","1",27,"f","c",495.3415,637992679869963791,637992679874917206,"red"
"P27","co","1",27,"f","c",695.6722,637992679905821252,637992679912777974,"red"
"P27","co","1",27,"f","c",344.2452,637992679954529677,637992679957972129,"gray"
"P27","co","1",27,"f","c",365.7758,637992679983967132,637992679987624890,"red"
"P27","co","2",27,"f","c",518.7685,637992680842178958,637992680847366643,"red"
"P27","co","2",27,"f","c",533.2185,637992680865336744,637992680870668929,"red"
"P27","co","2",27,"f","c",459.6631,637992680891506603,637992680896103234,"red"
"P27","co","2",27,"f","c",552.157,637992680918350335,637992680923871905,"gray"
"P27","co","2",27,"f","c",150.4963,637992680990168340,637992680991673303,"gray"
"P27","co","2",27,"f","c",968.8804,637992681020359689,637992681030048493,"gray"
"P27","co","2",27,"f","c",430.6331,637992681077821519,637992681082127850,"gray"
"P27","co","2",27,"f","c",811.5979,637992681126454529,637992681134570508,"red"
"P27","co","2",27,"f","c",560.7111,637992681162261557,637992681167868668,"red"
"P27","co","2",27,"f","c",467.4355,637992681191182227,637992681195856582,"red"
"P27","co","2",27,"f","c",351.3248,637992681218661521,637992681222174769,"gray"
"P27","co","2",27,"f","c",269.1305,637992681295008403,637992681297699708,"red"
"P27","co","2",27,"f","c",349.901,637992681327404332,637992681330903342,"gray"
"P27","co","2",27,"f","c",321.2534,637992681351130158,637992681354342692,"red"
"P27","co","2",27,"f","c",466.9817,637992681380318537,637992681384988354,"gray"
"P27","co","2",27,"f","c",289.0615,637992681411644826,637992681414535441,"gray"
"P27","co","2",27,"f","c",518.3103,637992681439515433,637992681444698536,"red"
"P27","co","2",27,"f","c",308.5036,637992681468983128,637992681472068164,"red"
"P28","s","1",20,"m","c",916.6943,637992796000114153,637992796009281096,"gold"
"P28","s","1",20,"m","c",274.083,637992796072622122,637992796075362952,"red"
"P28","s","1",20,"m","c",417.6013,637992796105384516,637992796109560529,"red"
"P28","s","1",20,"m","c",217.272,637992796172025391,637992796174198111,"blue"
"P28","s","1",20,"m","c",440.5245,637992796193460408,637992796197865653,"gray"
"P28","s","1",20,"m","c",329.3197,637992796248871601,637992796252164798,"gray"
"P28","s","1",20,"m","c",218.2684,637992796276533856,637992796278716540,"gray"
"P28","s","1",20,"m","c",895.5093,637992796307964588,637992796316919681,"gold"
"P28","s","1",20,"m","c",161.9277,637992796370381573,637992796372000850,"red"
"P28","s","1",20,"m","c",328.5756,637992796411698133,637992796414983889,"red"
"P28","s","1",20,"m","c",184.7069,637992796451340760,637992796453187829,"gray"
"P28","s","1",20,"m","c",417.9889,637992796531415913,637992796535595802,"gray"
"P28","s","1",20,"m","c",250.1915,637992796556524257,637992796559026172,"gray"
"P28","s","1",20,"m","c",251.1597,637992796600826650,637992796603338247,"gray"
"P28","s","1",20,"m","c",296.0081,637992796625257179,637992796628217260,"gray"
"P28","s","1",20,"m","c",328.9035,637992796697229203,637992796700518238,"red"
"P28","s","1",20,"m","c",773.4256,637992796722662622,637992796730396878,"red"
"P28","s","2",20,"m","c",652.0722,637992797456107837,637992797462628559,"red"
"P28","s","2",20,"m","c",372.7593,637992797503089727,637992797506817320,"gray"
"P28","s","2",20,"m","c",407.6354,637992797559829213,637992797563905567,"red"
"P28","s","2",20,"m","c",328.9144,637992797587820852,637992797591109996,"gray"
"P28","s","2",20,"m","c",6.9504,637992797643128777,637992797643198281,"gray"
"P28","s","2",20,"m","c",317.9358,637992797665009710,637992797668189068,"red"
"P28","s","2",20,"m","c",217.3639,637992797678227851,637992797680401490,"gray"
"P28","s","2",20,"m","c",207.3054,637992797725203850,637992797727276904,"gold"
"P28","s","2",20,"m","c",218.269,637992797748304928,637992797750487618,"gray"
"P28","s","2",20,"m","c",362.7846,637992797782616757,637992797786244603,"gray"
"P28","s","2",20,"m","c",251.159,637992797832713268,637992797835224858,"gray"
"P28","s","2",20,"m","c",573.1167,637992797853366696,637992797859097863,"gray"
"P28","s","2",20,"m","c",1095.331,637992797882465975,637992797893419285,"red"
"P28","s","2",20,"m","c",351.8218,637992797956764972,637992797960283190,"red"
"P28","s","2",20,"m","c",562.288,637992798200874601,637992798206497481,"red"
"P28","s","2",20,"m","c",395.6798,637992798232525054,637992798236481852,"red"
"P28","s","2",20,"m","c",417.6019,637992798261402854,637992798265578873,"red"
"P28","co","1",20,"m","c",185.379,637992800571011069,637992800572864859,"gray"
"P28","co","1",20,"m","c",674.0834,637992800658976066,637992800665716900,"gray"
"P28","co","1",20,"m","c",273.6953,637992800695521184,637992800698258137,"red"
"P28","co","1",20,"m","c",317.4484,637992800800141136,637992800803315620,"gray"
"P28","co","1",20,"m","c",217.2725,637992800902758500,637992800904931225,"red"
"P28","co","1",20,"m","c",529.2276,637992800956062467,637992800961354743,"red"
"P28","co","1",20,"m","c",396.3911,637992801023366581,637992801027330492,"gray"
"P28","co","1",20,"m","c",462.2624,637992801078786269,637992801083408893,"gray"
"P28","co","1",20,"m","c",184.4211,637992801116328811,637992801118173022,"red"
"P28","co","1",20,"m","c",984.3131,637992801163191285,637992801173034416,"red"
"P28","co","2",20,"m","c",360.8226,637992802087448571,637992802091056797,"red"
"P28","co","2",20,"m","c",752.0114,637992802115421335,637992802122941449,"red"
"P28","co","2",20,"m","c",540.1924,637992802155851696,637992802161253620,"red"
"P28","co","2",20,"m","c",317.9359,637992802286461990,637992802289641349,"gray"
"P28","co","2",20,"m","c",195.4414,637992802369981454,637992802371935868,"red"
"P28","co","2",20,"m","c",162.4918,637992802422395809,637992802424020727,"gray"
"P28","co","2",20,"m","c",339.8628,637992802479598299,637992802482996927,"gray"
"P28","co","2",20,"m","c",439.7637,637992802546120883,637992802550518520,"red"
"P28","co","2",20,"m","c",917.8558,637992802859976339,637992802869154897,"gray"
"P28","co","2",20,"m","c",606.969,637992802890186167,637992802896255857,"red"
"P29","s","1",26,"m","c",707.7007,638001380259039119,638001380266116126,"red"
"P29","s","1",26,"m","c",361.7618,638001380292029151,638001380295646769,"red"
"P29","s","1",26,"m","c",484.3798,638001380331894686,638001380336738484,"red"
"P29","s","1",26,"m","c",860.7184,638001380364555075,638001380373162259,"red"
"P29","s","1",26,"m","c",381.7232,638001380476388199,638001380480205431,"blue"
"P29","s","1",26,"m","c",694.6759,638001380636867818,638001380643814577,"gray"
"P29","s","1",26,"m","c",583.0688,638001380681962118,638001380687792806,"gray"
"P29","s","1",26,"m","c",1083.8841,638001380734607679,638001380745446520,"gold"
"P29","s","1",26,"m","c",16.9443,638001380773813001,638001380773982444,"red"
"P29","s","1",26,"m","c",195.347,638001380827002446,638001380828955916,"red"
"P29","s","1",26,"m","c",139.5673,638001380853880706,638001380855276379,"gray"
"P29","s","1",26,"m","c",472.3694,638001380876319987,638001380881043681,"gray"
"P29","s","1",26,"m","c",340.8245,638001380916609313,638001380920017558,"gray"
"P29","s","1",26,"m","c",284.0196,638001380941829724,638001380944669920,"red"
"P29","s","1",26,"m","c",349.6974,638001380998025042,638001381001522016,"red"
"P29","s","1",26,"m","c",273.0809,638001381052445109,638001381055175918,"gray"
"P29","s","1",26,"m","c",316.2864,638001381086980273,638001381090143137,"gray"
"P29","s","1",26,"m","c",250.1373,638001381217796349,638001381220297722,"red"
"P29","s","1",26,"m","c",626.2572,638001381280765077,638001381287027649,"red"
"P29","s","1",26,"m","c",439.803,638001381336165246,638001381340563276,"red"
"P29","s","2",26,"m","c",475.3168,638001382000799461,638001382005552629,"blue"
"P29","s","2",26,"m","c",150.4806,638001382079977760,638001382081482566,"red"
"P29","s","2",26,"m","c",489.3107,638001382113843262,638001382118736369,"red"
"P29","s","2",26,"m","c",489.5284,638001382150159752,638001382155055036,"blue"
"P29","s","2",26,"m","c",317.4379,638001382206015392,638001382209189771,"gray"
"P29","s","2",26,"m","c",405.9857,638001382260207805,638001382264267662,"gray"
"P29","s","2",26,"m","c",272.4552,638001382297301055,638001382300025607,"gold"
"P29","s","2",26,"m","c",350.7891,638001382393358285,638001382396866176,"red"
"P29","s","2",26,"m","c",882.952,638001382431339440,638001382440168960,"gray"
"P29","s","2",26,"m","c",450.4451,638001382462647458,638001382467151909,"gray"
"P29","s","2",26,"m","c",1073.0237,638001382490965523,638001382501695760,"red"
"P29","s","2",26,"m","c",616.6438,638001382529620086,638001382535786524,"gray"
"P29","s","2",26,"m","c",429.4853,638001382559362721,638001382563657574,"gray"
"P29","s","2",26,"m","c",334.354,638001382586251875,638001382589595415,"gray"
"P29","s","2",26,"m","c",427.8207,638001382753152093,638001382757430300,"red"
"P29","s","2",26,"m","c",327.8694,638001382779696544,638001382782975238,"red"
"P29","s","2",26,"m","c",372.7139,638001382878082933,638001382881810072,"red"
"P29","co","1",26,"m","c",853.1506,638001385560653504,638001385569185010,"red"
"P29","co","1",26,"m","c",591.6053,638001385617636519,638001385623552572,"red"
"P29","co","1",26,"m","c",404.8965,638001385653943585,638001385657992550,"red"
"P29","co","1",26,"m","c",406.071,638001385690264919,638001385694325629,"gray"
"P29","co","1",26,"m","c",783.3183,638001385743234549,638001385751067732,"red"
"P29","co","1",26,"m","c",281.5683,638001385795110669,638001385797926352,"red"
"P29","co","1",26,"m","c",994.1522,638001385822091152,638001385832032674,"gray"
"P29","co","1",26,"m","c",405.6585,638001385892839990,638001385896896575,"red"
"P29","co","1",26,"m","c",973.0401,638001385976685994,638001385986416395,"red"
"P29","co","1",26,"m","c",117.6068,638001386099519734,638001386100695802,"gray"
"P29","co","1",26,"m","c",539.4351,638001386351295328,638001386356689679,"red"
"P29","co","2",26,"m","c",474.4129,638001387405935206,638001387410679335,"red"
"P29","co","2",26,"m","c",270.0963,638001387462142072,638001387464843035,"gray"
"P29","co","2",26,"m","c",547.7669,638001387487029395,638001387492507064,"red"
"P29","co","2",26,"m","c",385.71,638001387529633169,638001387533490269,"red"
"P29","co","2",26,"m","c",584.0645,638001387557306517,638001387563147162,"gray"
"P29","co","2",26,"m","c",539.8982,638001387600396031,638001387605795013,"red"
"P29","co","2",26,"m","c",248.7364,638001387624831677,638001387627319041,"red"
"P29","co","2",26,"m","c",483.3823,638001387758547914,638001387763381737,"red"
"P29","co","2",26,"m","c",528.7411,638001387871269669,638001387876557080,"red"
"P29","co","2",26,"m","c",300.9939,638001387927695974,638001387930705913,"red"
"P29","co","2",26,"m","c",416.606,638001387968018608,638001387972184668,"red"
"P29","co","2",26,"m","c",382.8525,638001388060750216,638001388064578741,"red"
"P29","co","2",26,"m","c",359.7972,638001388168698112,638001388172296084,"red"
"P30","s","1",18,"f","c",494.962,638004786369393454,638004786374343074,"red"
"P30","s","1",18,"f","c",371.9992,638004786433577845,638004786437297837,"red"
"P30","s","1",18,"f","c",327.9994,638004786459237801,638004786462517795,"red"
"P30","s","1",18,"f","c",1360.9981,638004786563957589,638004786577567570,"gray"
"P30","s","1",18,"f","c",350.999,638004786601607522,638004786605117512,"gray"
"P30","s","1",18,"f","c",1759.9973,638004786632267456,638004786649867429,"gray"
"P30","s","1",18,"f","c",1792.996,638004786681807366,638004786699737326,"gold"
"P30","s","1",18,"f","c",549.9987,638004786781197170,638004786786697157,"gray"
"P30","s","1",18,"f","c",1294.9974,638004786812067110,638004786825017084,"gray"
"P30","s","1",18,"f","c",360.9997,638004786844837042,638004786848447039,"gray"
"P30","s","1",18,"f","c",405.9997,638004786913246905,638004786917306902,"red"
"P30","s","1",18,"f","c",650.9991,638004786985986760,638004786992496751,"red"
"P30","s","1",18,"f","c",371.999,638004787005426729,638004787009146719,"red"
"P30","s","1",18,"f","c",461.9998,638004787065836612,638004787070456610,"red"
"P30","s","1",18,"f","c",865.9975,638004787096006560,638004787104666535,"blue"
"P30","s","1",18,"f","c",537.9989,638004787155146435,638004787160526424,"red"
"P30","s","1",18,"f","c",514.9988,638004787215126318,638004787220276306,"gray"
"P30","s","1",18,"f","c",660.9992,638004787267086210,638004787273696202,"gold"
"P30","s","1",18,"f","c",451.0003,638004787291406166,638004787295916169,"gray"
"P30","s","1",18,"f","c",360.9996,638004787327946103,638004787331556099,"red"
"P30","s","1",18,"f","c",638.9992,638004787360046046,638004787366436038,"red"
"P30","s","1",18,"f","c",561.9989,638004787406795969,638004787412415958,"red"
"P30","s","1",18,"f","c",171.9999,638004787440455903,638004787442175902,"blue"
"P30","s","1",18,"f","c",505.9987,638004787571275678,638004787576335665,"red"
"P30","s","1",18,"f","c",560.9992,638004787640805549,638004787646415541,"red"
"P30","s","2",18,"f","c",107.0004,638004788208219586,638004788209289590,"red"
"P30","s","2",18,"f","c",449.9985,638004788235759542,638004788240259527,"red"
"P30","s","2",18,"f","c",372.9999,638004788360699311,638004788364429310,"red"
"P30","s","2",18,"f","c",339.0001,638004788448439159,638004788451829160,"red"
"P30","s","2",18,"f","c",458.9995,638004788499109068,638004788503699063,"red"
"P30","s","2",18,"f","c",450.0295,638004788541399668,638004788545899963,"red"
"P30","s","2",18,"f","c",384.024,638004788570831509,638004788574671749,"gray"
"P30","s","2",18,"f","c",205.0125,638004788598833258,638004788600883383,"gray"
"P30","s","2",18,"f","c",473.0301,638004788621474665,638004788626204966,"gray"
"P30","s","2",18,"f","c",483.0292,638004788655796813,638004788660627105,"blue"
"P30","s","2",18,"f","c",517.0324,638004788691339023,638004788696509347,"gray"
"P30","s","2",18,"f","c",395.0244,638004788742652221,638004788746602465,"gray"
"P30","s","2",18,"f","c",62.0042,638004788770753970,638004788771374012,"gray"
"P30","s","2",18,"f","c",405.0255,638004788772754094,638004788776804349,"gold"
"P30","s","2",18,"f","c",716.045,638004788810296434,638004788817456884,"gold"
"P30","s","2",18,"f","c",395.0242,638004788837278121,638004788841228363,"gray"
"P30","s","2",18,"f","c",705.0443,638004788858949468,638004788865999911,"gray"
"P30","s","2",18,"f","c",417.0256,638004788890811460,638004788894981716,"gray"
"P30","s","2",18,"f","c",161.0104,638004788931143972,638004788932754076,"red"
"P30","s","2",18,"f","c",460.0288,638004789015779250,638004789020379538,"red"
"P30","s","2",18,"f","c",461.0291,638004789136166753,638004789140777044,"red"
"P30","co","1",18,"f","c",591.9992,638004793425951812,638004793431871804,"gray"
"P30","co","1",18,"f","c",216,638004793454151766,638004793456311766,"gray"
"P30","co","1",18,"f","c",673.0003,638004793515551677,638004793522281680,"red"
"P30","co","1",18,"f","c",260.9993,638004793569091607,638004793571701600,"red"
"P30","co","1",18,"f","c",449.9992,638004793633061509,638004793637561501,"gray"
"P30","co","1",18,"f","c",1733.9974,638004793821641235,638004793838981209,"red"
"P30","co","1",18,"f","c",672.9994,638004793886601137,638004793893331131,"red"
"P30","co","1",18,"f","c",305.9995,638004794033870920,638004794036930915,"gray"
"P30","co","1",18,"f","c",340.0002,638004794059080881,638004794062480883,"gray"
"P30","co","1",18,"f","c",205.9991,638004794142490767,638004794144550758,"red"
"P30","co","1",18,"f","c",760.9988,638004794156600744,638004794164210732,"red"
"P30","co","1",18,"f","c",417.0002,638004794175920715,638004794180090717,"red"
"P30","co","2",18,"f","c",205.0002,638004795036094295,638004795038144297,"red"
"P30","co","2",18,"f","c",327.9999,638004795076964229,638004795080244228,"red"
"P30","co","2",18,"f","c",282.9997,638004795143824116,638004795146654113,"red"
"P30","co","2",18,"f","c",228.0003,638004795197014028,638004795199294031,"red"
"P30","co","2",18,"f","c",805.9999,638004795250983940,638004795259043939,"red"
"P30","co","2",18,"f","c",238.9999,638004795288313876,638004795290703875,"red"
"P30","co","2",18,"f","c",249.0004,638004795319973825,638004795322463829,"red"
"P30","co","2",18,"f","c",226.9768,638004795458243827,638004795460513595,"red"
"P30","co","2",18,"f","c",1169.9968,638004795500783538,638004795512483506,"gray"
"P30","co","2",18,"f","c",260.0001,638004795555643435,638004795558243436,"red"
"P4","s","2",22,"m","e",213.0494,637956623419068052,637956623421198546,"gray"
"P4","s","2",22,"m","e",210.0497,637956623427143490,637956623429243987,"gray"
"P4","s","2",22,"m","e",195.046,637956623448529542,637956623450480002,"gold"
"P4","s","2",22,"m","e",413.0923,637956623501491445,637956623505622368,"gray"
"P4","s","2",22,"m","e",217.0502,637956623522156082,637956623524326584,"red"
"P4","s","2",22,"m","e",373.0847,637956623540470197,637956623544201044,"red"
"P4","s","2",22,"m","e",426.0974,637956623561925018,637956623566185992,"red"
"P4","s","2",22,"m","e",612.1373,637956623568786563,637956623574907936,"gray"
"P4","s","2",22,"m","e",450.1024,637956623595342523,637956623599843547,"gray"
"P4","s","2",22,"m","e",347.0794,637956623620888260,637956623624359054,"red"
"P4","s","2",22,"m","e",513.1171,637956623652765420,637956623657896591,"blue"
"P4","s","2",22,"m","e",230.0528,637956623687163149,637956623689463677,"gray"
"P4","s","2",22,"m","e",635.1434,637956623738390112,637956623744741546,"red"
