"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","TransferEvent","StartTime","EndTime","StartPosX","StartPosY","StartPosZ","EndPosX","EndPosY","EndPosZ","B2P","B2V","P2V","P2B","V2P","V2B"
637981620362987852,"P21","s","1",25,"m","c","P2B",637981620356988891,637981620362987852,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,599.8961,NA,NA
637981620379974807,"P21","s","1",25,"m","c","B2P",637981620376982844,637981620379974807,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,299.1963,NA,NA,NA,NA,NA
637981620381331160,"P21","s","1",25,"m","c","P2V",637981620380194216,637981620381331160,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,113.6944,NA,NA,NA
637981620399854213,"P21","s","1",25,"m","c","V2P",637981620399744224,637981620399854213,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,10.9989,NA
637981620422528273,"P21","s","1",25,"m","c","P2B",637981620417446952,637981620422528273,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,508.1321,NA,NA
637981620440497039,"P21","s","1",25,"m","c","B2P",637981620436607488,637981620440497039,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,388.9551,NA,NA,NA,NA,NA
637981620455053895,"P21","s","1",25,"m","c","P2B",637981620451936628,637981620455053895,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,311.7267,NA,NA
637981620468287566,"P21","s","1",25,"m","c","B2P",637981620464269186,637981620468287566,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,401.838,NA,NA,NA,NA,NA
637981620493478786,"P21","s","1",25,"m","c","P2B",637981620486486841,637981620493478786,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,699.1945,NA,NA
637981620518130468,"P21","s","1",25,"m","c","B2P",637981620516026113,637981620518130468,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,210.4355,NA,NA,NA,NA,NA
637981620518908381,"P21","s","1",25,"m","c","P2V",637981620518469573,637981620518908381,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.8808,NA,NA,NA
637981620548022943,"P21","s","1",25,"m","c","V2B",637981620544239309,637981620548022943,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,378.3634
637981620557561181,"P21","s","1",25,"m","c","B2P",637981620555552719,637981620557561181,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,200.8462,NA,NA,NA,NA,NA
637981620577327365,"P21","s","1",25,"m","c","P2B",637981620572896276,637981620577327365,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,443.1089,NA,NA
637981620595429450,"P21","s","1",25,"m","c","B2P",637981620593340907,637981620595429450,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,208.8543,NA,NA,NA,NA,NA
637981620651093022,"P21","s","1",25,"m","c","P2B",637981620645517997,637981620651093022,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,557.5025,NA,NA
637981620667392492,"P21","s","1",25,"m","c","B2P",637981620661737674,637981620667392492,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,565.4818,NA,NA,NA,NA,NA
637981620695496386,"P21","s","1",25,"m","c","P2B",637981620687617186,637981620695496386,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,787.92,NA,NA
637981621171374391,"P21","s","2",25,"m","c","P2V",637981621170935577,637981621171374391,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.8814,NA,NA,NA
637981621195485445,"P21","s","2",25,"m","c","V2P",637981621195036654,637981621195485445,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,44.8791,NA
637981621211683076,"P21","s","2",25,"m","c","P2V",637981621211244255,637981621211683076,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.8821,NA,NA,NA
637981621222135307,"P21","s","2",25,"m","c","V2P",637981621221816165,637981621222135307,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,31.9142,NA
637981621232494555,"P21","s","2",25,"m","c","P2B",637981621230103910,637981621232494555,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,239.0645,NA,NA
637981621243380294,"P21","s","2",25,"m","c","B2P",637981621243270586,637981621243380294,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.9708,NA,NA,NA,NA,NA
637981621259891197,"P21","s","2",25,"m","c","P2B",637981621257243936,637981621259891197,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,264.7261,NA,NA
637981621272333781,"P21","s","2",25,"m","c","B2P",637981621269112429,637981621272333781,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,322.1352,NA,NA,NA,NA,NA
637981621300870468,"P21","s","2",25,"m","c","P2B",637981621291873680,637981621300870468,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,899.6788,NA,NA
637981621305647936,"P21","s","2",25,"m","c","B2P",637981621303433587,637981621305647936,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,221.4349,NA,NA,NA,NA,NA
637981621332417610,"P21","s","2",25,"m","c","P2B",637981621329420273,637981621332417610,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,299.7337,NA,NA
637981621348403569,"P21","s","2",25,"m","c","B2P",637981621346628343,637981621348403569,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,177.5226,NA,NA,NA,NA,NA
637981621366287680,"P21","s","2",25,"m","c","P2B",637981621362760793,637981621366287680,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,352.6887,NA,NA
637981621380390227,"P21","s","2",25,"m","c","B2P",637981621378505291,637981621380390227,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,188.4936,NA,NA,NA,NA,NA
637981621398382293,"P21","s","2",25,"m","c","P2B",637981621395938858,637981621398382293,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,244.3435,NA,NA
637981621428590439,"P21","s","2",25,"m","c","B2P",637981621425034584,637981621428590439,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,355.5855,NA,NA,NA,NA,NA
637981621430929542,"P21","s","2",25,"m","c","P2V",637981621430490412,637981621430929542,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.913,NA,NA,NA
637981621438917785,"P21","s","2",25,"m","c","V2P",637981621437940406,637981621438917785,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,97.7379,NA
637981621451477414,"P21","s","2",25,"m","c","P2B",637981621449033974,637981621451477414,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,244.344,NA,NA
637981621467690736,"P21","s","2",25,"m","c","B2P",637981621463033234,637981621467690736,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,465.7502,NA,NA,NA,NA,NA
637981621487794207,"P21","s","2",25,"m","c","P2V",637981621487684511,637981621487794207,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,10.9696,NA,NA,NA
637981621496672343,"P21","s","2",25,"m","c","V2B",637981621494787403,637981621496672343,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,188.494
637981621507555545,"P21","s","2",25,"m","c","B2P",637981621505009957,637981621507555545,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,254.5588,NA,NA,NA,NA,NA
637981621521548021,"P21","s","2",25,"m","c","P2B",637981621518331584,637981621521548021,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,321.6437,NA,NA
637981621553881471,"P21","s","2",25,"m","c","B2P",637981621553791721,637981621553881471,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,8.975,NA,NA,NA,NA,NA
637981621568771684,"P21","s","2",25,"m","c","P2B",637981621567096183,637981621568771684,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,167.5501,NA,NA
637981621593302082,"P21","s","2",25,"m","c","B2P",637981621590958378,637981621593302082,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,234.3704,NA,NA,NA,NA,NA
637981621594847933,"P21","s","2",25,"m","c","P2V",637981621594399138,637981621594847933,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,44.8795,NA,NA,NA
637981621599291087,"P21","s","2",25,"m","c","V2P",637981621598961972,637981621599291087,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,32.9115,NA
637981621612295322,"P21","s","2",25,"m","c","P2B",637981621608296044,637981621612295322,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,399.9278,NA,NA
637981621627055600,"P21","s","2",25,"m","c","B2P",637981621623624814,637981621627055600,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,343.0786,NA,NA,NA,NA,NA
637981621653487504,"P21","s","2",25,"m","c","P2B",637981621649824801,637981621653487504,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,366.2703,NA,NA
637981621682705027,"P21","s","2",25,"m","c","B2P",637981621678475784,637981621682705027,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,422.9243,NA,NA,NA,NA,NA
637981621693481425,"P21","s","2",25,"m","c","V2P",637981621693361742,637981621693481425,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,11.9683,NA
637981621705252093,"P21","s","2",25,"m","c","P2B",637981621704244803,637981621705252093,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,100.729,NA,NA
637981621717348638,"P21","s","2",25,"m","c","B2P",637981621712804625,637981621717348638,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,454.4013,NA,NA,NA,NA,NA
637981621736238830,"P21","s","2",25,"m","c","P2B",637981621735231526,637981621736238830,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,100.7304,NA,NA
637981621748999404,"P21","s","2",25,"m","c","B2P",637981621746571771,637981621748999404,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,242.7633,NA,NA,NA,NA,NA
637981621761765559,"P21","s","2",25,"m","c","P2B",637981621761107288,637981621761765559,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,65.8271,NA,NA
637981621789094107,"P21","s","2",25,"m","c","B2P",637981621785870352,637981621789094107,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,322.3755,NA,NA,NA,NA,NA
637981621810080274,"P21","s","2",25,"m","c","P2B",637981621807745225,637981621810080274,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,233.5049,NA,NA
637981621825853025,"P21","s","2",25,"m","c","B2P",637981621823384575,637981621825853025,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,246.845,NA,NA,NA,NA,NA
637981621848403116,"P21","s","2",25,"m","c","P2B",637981621846079364,637981621848403116,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,232.3752,NA,NA
637981621868512601,"P21","s","2",25,"m","c","B2V",637981621864187588,637981621868512601,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,432.5013,NA,NA,NA,NA
637981621873724452,"P21","s","2",25,"m","c","V2P",637981621873395329,637981621873724452,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,32.9123,NA
637981621890278399,"P21","s","2",25,"m","c","P2B",637981621888044415,637981621890278399,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,223.3984,NA,NA
637981621909167223,"P21","s","2",25,"m","c","B2P",637981621908708740,637981621909167223,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,45.8483,NA,NA,NA,NA,NA
637981621926033816,"P21","s","2",25,"m","c","P2B",637981621922473383,637981621926033816,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,356.0433,NA,NA
637981621942685253,"P21","s","2",25,"m","c","B2P",637981621940690894,637981621942685253,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,199.4359,NA,NA,NA,NA,NA
637981621953593946,"P21","s","2",25,"m","c","P2B",637981621950566690,637981621953593946,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,302.7256,NA,NA
637981621966125067,"P21","s","2",25,"m","c","B2P",637981621964125947,637981621966125067,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,199.912,NA,NA,NA,NA,NA
637981621976108256,"P21","s","2",25,"m","c","P2V",637981621975898815,637981621976108256,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,20.9441,NA,NA,NA
637981621986995461,"P21","s","2",25,"m","c","V2B",637981621985339913,637981621986995461,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,165.5548
637981622001992692,"P21","s","2",25,"m","c","B2P",637981621999554178,637981622001992692,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,243.8514,NA,NA,NA,NA,NA
637981622013970605,"P21","s","2",25,"m","c","P2B",637981622010549790,637981622013970605,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,342.0815,NA,NA
637981622030981188,"P21","s","2",25,"m","c","B2P",637981622029530818,637981622030981188,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,145.037,NA,NA,NA,NA,NA
637981622044646808,"P21","s","2",25,"m","c","P2B",637981622041193912,637981622044646808,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,345.2896,NA,NA
637981622060403405,"P21","s","2",25,"m","c","B2V",637981622055202284,637981622060403405,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,520.1121,NA,NA,NA,NA
637981622067737016,"P21","s","2",25,"m","c","V2P",637981622067408208,637981622067737016,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,32.8808,NA
637981622079523071,"P21","s","2",25,"m","c","P2B",637981622075954948,637981622079523071,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,356.8123,NA,NA
637981622108605937,"P21","s","2",25,"m","c","B2P",637981622104623043,637981622108605937,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,398.2894,NA,NA,NA,NA,NA
637981622123163040,"P21","s","2",25,"m","c","P2B",637981622121157237,637981622123163040,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,200.5803,NA,NA
637981622151290751,"P21","s","2",25,"m","c","B2P",637981622148607907,637981622151290751,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,268.2844,NA,NA,NA,NA,NA
637981622164705060,"P21","s","2",25,"m","c","P2B",637981622161029708,637981622164705060,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,367.5352,NA,NA
637981622182809396,"P21","s","2",25,"m","c","B2P",637981622180686366,637981622182809396,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,212.303,NA,NA,NA,NA,NA
637981622198572308,"P21","s","2",25,"m","c","P2B",637981622192124111,637981622198572308,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,644.8197,NA,NA
637981622233228705,"P21","s","2",25,"m","c","B2P",637981622229568538,637981622233228705,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,366.0167,NA,NA,NA,NA,NA
637981622257761501,"P21","s","2",25,"m","c","P2B",637981622252435235,637981622257761501,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,532.6266,NA,NA
637981622271419410,"P21","s","2",25,"m","c","B2P",637981622269534430,637981622271419410,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,188.498,NA,NA,NA,NA,NA
637981622291756953,"P21","s","2",25,"m","c","P2B",637981622287637969,637981622291756953,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,411.8984,NA,NA
637981622315071705,"P21","s","2",25,"m","c","B2P",637981622310095018,637981622315071705,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,497.6687,NA,NA,NA,NA,NA
637981622329287175,"P21","s","2",25,"m","c","P2V",637981622329177469,637981622329287175,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,10.9706,NA,NA,NA
637981622335173415,"P21","s","2",25,"m","c","V2P",637981622334954000,637981622335173415,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,21.9415,NA
637981622349942365,"P21","s","2",25,"m","c","P2B",637981622345514254,637981622349942365,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,442.8111,NA,NA
637981622367610342,"P21","s","2",25,"m","c","B2P",637981622365492378,637981622367610342,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,211.7964,NA,NA,NA,NA,NA
637981622384706876,"P21","s","2",25,"m","c","P2B",637981622381371342,637981622384706876,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,333.5534,NA,NA
637981622400026720,"P21","s","2",25,"m","c","B2P",637981622397812672,637981622400026720,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,221.4048,NA,NA,NA,NA,NA
637981622420573313,"P21","s","2",25,"m","c","P2B",637981622417479436,637981622420573313,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,309.3877,NA,NA
637981622444894721,"P21","s","2",25,"m","c","B2P",637981622443019758,637981622444894721,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,187.4963,NA,NA,NA,NA,NA
637981622447118958,"P21","s","2",25,"m","c","P2V",637981622446779828,637981622447118958,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,33.913,NA,NA,NA
637981622461777576,"P21","s","2",25,"m","c","V2P",637981622461667589,637981622461777576,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,10.9987,NA
637981622473560155,"P21","s","2",25,"m","c","P2B",637981622470663735,637981622473560155,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,289.642,NA,NA
637981622495429974,"P21","s","2",25,"m","c","B2P",637981622486988441,637981622495429974,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,844.1533,NA,NA,NA,NA,NA
637981622524527708,"P21","s","2",25,"m","c","P2B",637981622520199637,637981622524527708,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,432.8071,NA,NA
637981622544525018,"P21","s","2",25,"m","c","B2P",637981622542310966,637981622544525018,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,221.4052,NA,NA,NA,NA,NA
637981622564736628,"P21","s","2",25,"m","c","P2B",637981622561290451,637981622564736628,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,344.6177,NA,NA
637981625927846799,"P21","co","1",25,"m","c","P2V",637981625927407983,637981625927846799,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,43.8816,NA,NA,NA
637981625933399192,"P21","co","1",25,"m","c","V2P",637981625930177806,637981625933399192,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,322.1386,NA
637981626061396437,"P21","co","1",25,"m","c","P2B",637981626051009151,637981626061396437,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1038.7286,NA,NA
637981626093655818,"P21","co","1",25,"m","c","B2P",637981626091810752,637981626093655818,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,184.5066,NA,NA,NA,NA,NA
637981626147980908,"P21","co","1",25,"m","c","P2V",637981626147631824,637981626147980908,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,34.9084,NA,NA,NA
637981626168631427,"P21","co","1",25,"m","c","V2P",637981626168511750,637981626168631427,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,11.9677,NA
637981626171064918,"P21","co","1",25,"m","c","P2V",637981626170845505,637981626171064918,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,21.9413,NA,NA,NA
637981626178516470,"P21","co","1",25,"m","c","V2P",637981626177952927,637981626178516470,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,56.3543,NA
637981626221480333,"P21","co","1",25,"m","c","P2V",637981626221380599,637981626221480333,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,9.9734,NA,NA,NA
637981626233039830,"P21","co","1",25,"m","c","V2B",637981626230705792,637981626233039830,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,233.4038
637981626284694122,"P21","co","1",25,"m","c","B2P",637981626277244333,637981626284694122,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,744.9789,NA,NA,NA,NA,NA
637981626311237295,"P21","co","1",25,"m","c","P2B",637981626299461318,637981626311237295,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1177.5977,NA,NA
637981626321445938,"P21","co","1",25,"m","c","B2P",637981626317446663,637981626321445938,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,399.9275,NA,NA,NA,NA,NA
637981626323889121,"P21","co","1",25,"m","c","P2V",637981626323779411,637981626323889121,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,10.971,NA,NA,NA
637981626334122233,"P21","co","1",25,"m","c","V2P",637981626332327038,637981626334122233,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,179.5195,NA
637981626338899447,"P21","co","1",25,"m","c","P2B",637981626337433375,637981626338899447,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,146.6072,NA,NA
637981626342878795,"P21","co","1",25,"m","c","B2P",637981626342779077,637981626342878795,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,9.9718,NA,NA,NA,NA,NA
637981626367316252,"P21","co","1",25,"m","c","P2V",637981626367086862,637981626367316252,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,22.939,NA,NA,NA
637981626374645470,"P21","co","1",25,"m","c","V2P",637981626374300897,637981626374645470,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.4573,NA
637981626383630846,"P21","co","1",25,"m","c","P2B",637981626376211293,637981626383630846,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,741.9553,NA,NA
637981626402091791,"P21","co","1",25,"m","c","B2P",637981626401862417,637981626402091791,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,22.9374,NA,NA,NA,NA,NA
637981626404186240,"P21","co","1",25,"m","c","P2V",637981626403637656,637981626404186240,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,54.8584,NA,NA,NA
637981626411070684,"P21","co","1",25,"m","c","V2P",637981626410721616,637981626411070684,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.9068,NA
637981626426726486,"P21","co","1",25,"m","c","P2B",637981626423280351,637981626426726486,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,344.6135,NA,NA
637981626438736821,"P21","co","1",25,"m","c","B2P",637981626436951599,637981626438736821,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,178.5222,NA,NA,NA,NA,NA
637981626466040561,"P21","co","1",25,"m","c","P2V",637981626463611971,637981626466040561,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,242.859,NA,NA,NA
637981626474820806,"P21","co","1",25,"m","c","V2P",637981626474372002,637981626474820806,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,44.8804,NA
637981626483253310,"P21","co","1",25,"m","c","P2B",637981626478032206,637981626483253310,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,522.1104,NA,NA
637981626532690379,"P21","co","1",25,"m","c","B2P",637981626530241871,637981626532690379,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,244.8508,NA,NA,NA,NA,NA
637981626536902970,"P21","co","1",25,"m","c","P2V",637981626536448965,637981626536902970,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,45.4005,NA,NA,NA
637981626548898079,"P21","co","1",25,"m","c","V2P",637981626548558988,637981626548898079,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,33.9091,NA
637981626573877540,"P21","co","1",25,"m","c","P2V",637981626573777811,637981626573877540,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,9.9729,NA,NA,NA
637981626575004533,"P21","co","1",25,"m","c","V2P",637981626574655463,637981626575004533,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,34.907,NA
637981626583541670,"P21","co","1",25,"m","c","P2V",637981626583431969,637981626583541670,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,10.9701,NA,NA,NA
637981626587985038,"P21","co","1",25,"m","c","V2P",637981626587556183,637981626587985038,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,42.8855,NA
637981626614987207,"P21","co","1",25,"m","c","P2B",637981626601180661,637981626614987207,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1380.6546,NA,NA
637981626624754156,"P21","co","1",25,"m","c","B2P",637981626622968927,637981626624754156,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,178.5229,NA,NA,NA,NA,NA
637981626637637404,"P21","co","1",25,"m","c","P2V",637981626637338203,637981626637637404,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,29.9201,NA,NA,NA
637981626643631367,"P21","co","1",25,"m","c","V2P",637981626643521650,637981626643631367,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,10.9717,NA
637981626658832070,"P21","co","1",25,"m","c","P2B",637981626644070187,637981626658832070,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1476.1883,NA,NA
637981626666064419,"P21","co","1",25,"m","c","B2P",637981626663291883,637981626666064419,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,277.2536,NA,NA,NA,NA,NA
637981626678722163,"P21","co","1",25,"m","c","P2V",637981626678393044,637981626678722163,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,32.9119,NA,NA,NA
637981626697283011,"P21","co","1",25,"m","c","V2B",637981626685720326,637981626697283011,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,NA,NA,1156.2685
637981626708603253,"P21","co","1",25,"m","c","B2P",637981626708493549,637981626708603253,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,10.9704,NA,NA,NA,NA,NA
637981626739147658,"P21","co","1",25,"m","c","P2B",637981626721479859,637981626739147658,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,1766.7799,NA,NA
637981626754463851,"P21","co","1",25,"m","c","B2P",637981626754374090,637981626754463851,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,8.9761,NA,NA,NA,NA,NA
637981626760238827,"P21","co","1",25,"m","c","P2V",637981626760039361,637981626760238827,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,19.9466,NA,NA,NA
637981626773466779,"P21","co","1",25,"m","c","V2P",637981626772898304,637981626773466779,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,NA,NA,NA,NA,56.8475,NA
637981626781577908,"P21","co","1",25,"m","c","P2B",637981626780819933,637981626781577908,"1.26","11.20539","-0.3032137","10","7",10.41,NA,NA,NA,75.7975,NA,NA
637981626787791551,"P21","co","1",25,"m","c","B2P",637981626785896341,637981626787791551,"1.26","11.20539","-0.3032137","1.26","11.20539",-0.3032137,189.521,NA,NA,NA,NA,NA
637981626788559494,"P21","co","1",25,"m","c","P2V",637981626788130354,637981626788559494,"1.26","11.20539","-0.3032137","4.97","5",-9.85,NA,NA,42.914,NA,NA,NA
