"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","DurationEvent","DurationTime","StartTime","EndTime"
637957489314165916,"P5","s","1",28,"m","e","View",411.0928,637957489310054988,637957489314165916
637957489321567571,"P5","s","1",28,"m","e","Play",740.1655,637957489314165916,637957489321567571
637957489327268855,"P5","s","1",28,"m","e","View",570.1284,637957489321567571,637957489327268855
637957489331279753,"P5","s","1",28,"m","e","Play",401.0898,637957489327268855,637957489331279753
637957489350104134,"P5","s","1",28,"m","e","Build",1882.4381,637957489331279753,637957489350104134
637957489351084356,"P5","s","1",28,"m","e","Play",98.0222,637957489350104134,637957489351084356
637957489368157305,"P5","s","1",28,"m","e","View",553.1247,637957489362626058,637957489368157305
637957489371288006,"P5","s","1",28,"m","e","Play",313.0701,637957489368157305,637957489371288006
637957489386181353,"P5","s","1",28,"m","e","Build",1489.3347,637957489371288006,637957489386181353
637957489391462537,"P5","s","1",28,"m","e","Play",528.1184,637957489386181353,637957489391462537
637957489396043572,"P5","s","1",28,"m","e","View",458.1035,637957489391462537,637957489396043572
637957489406998140,"P5","s","1",28,"m","e","Play",1095.4568,637957489396043572,637957489406998140
637957489417040399,"P5","s","1",28,"m","e","Build",1004.2259,637957489406998140,637957489417040399
637957489419731007,"P5","s","1",28,"m","e","Play",269.0608,637957489417040399,637957489419731007
637957489423451865,"P5","s","1",28,"m","e","View",372.0858,637957489419731007,637957489423451865
637957489436492178,"P5","s","1",28,"m","e","Play",1304.0313,637957489423451865,637957489436492178
637957489452335392,"P5","s","1",28,"m","e","Build",1584.3214,637957489436492178,637957489452335392
637957489467648833,"P5","s","1",28,"m","e","Play",1531.3441,637957489452335392,637957489467648833
637957489482762231,"P5","s","1",28,"m","e","Build",1511.3398,637957489467648833,637957489482762231
637957489531063074,"P5","s","1",28,"m","e","Play",4830.0843,637957489482762231,637957489531063074
637957489537284473,"P5","s","1",28,"m","e","View",622.1399,637957489531063074,637957489537284473
637957489544896181,"P5","s","1",28,"m","e","Play",761.1708,637957489537284473,637957489544896181
637957489548506993,"P5","s","1",28,"m","e","Build",361.0812,637957489544896181,637957489548506993
637957489549617244,"P5","s","1",28,"m","e","Play",111.0251,637957489548506993,637957489549617244
637957489556278737,"P5","s","1",28,"m","e","View",666.1493,637957489549617244,637957489556278737
637957489584985192,"P5","s","1",28,"m","e","Play",2870.6455,637957489556278737,637957489584985192
637957489611421125,"P5","s","1",28,"m","e","Build",2643.5933,637957489584985192,637957489611421125
637957489628504967,"P5","s","1",28,"m","e","Play",1708.3842,637957489611421125,637957489628504967
637957489641847961,"P5","s","1",28,"m","e","Build",1334.2994,637957489628504967,637957489641847961
637957489649689722,"P5","s","1",28,"m","e","View",539.121,637957489644298512,637957489649689722
637957489677826050,"P5","s","1",28,"m","e","Play",2813.6328,637957489649689722,637957489677826050
637957489682597116,"P5","s","1",28,"m","e","Build",477.1066,637957489677826050,637957489682597116
637957489696950345,"P5","s","1",28,"m","e","Play",1435.3229,637957489682597116,637957489696950345
637957489712043732,"P5","s","1",28,"m","e","Build",1509.3387,637957489696950345,637957489712043732
637957489712933930,"P5","s","1",28,"m","e","Play",89.0198,637957489712043732,637957489712933930
637957489722516087,"P5","s","1",28,"m","e","View",958.2157,637957489712933930,637957489722516087
637957489736189159,"P5","s","1",28,"m","e","Play",1367.3072,637957489722516087,637957489736189159
637957489751812671,"P5","s","1",28,"m","e","Build",1562.3512,637957489736189159,637957489751812671
637957489765905844,"P5","s","1",28,"m","e","Play",1409.3173,637957489751812671,637957489765905844
637957489776378181,"P5","s","1",28,"m","e","Build",1047.2337,637957489765905844,637957489776378181
637957489777678479,"P5","s","1",28,"m","e","Play",130.0298,637957489776378181,637957489777678479
637957489782854677,"P5","s","1",28,"m","e","View",517.6198,637957489777678479,637957489782854677
637957489802999094,"P5","s","1",28,"m","e","Play",2014.4417,637957489782854677,637957489802999094
637957489807190044,"P5","s","1",28,"m","e","Build",419.095,637957489802999094,637957489807190044
637957489820703077,"P5","s","1",28,"m","e","Play",1351.3033,637957489807190044,637957489820703077
637957489851386131,"P5","s","1",28,"m","e","Build",3068.3054,637957489820703077,637957489851386131
637957489877852072,"P5","s","1",28,"m","e","Play",2646.5941,637957489851386131,637957489877852072
637957489890194846,"P5","s","1",28,"m","e","Build",1234.2774,637957489877852072,637957489890194846
637957489891415118,"P5","s","1",28,"m","e","Play",122.0272,637957489890194846,637957489891415118
637957489897246428,"P5","s","1",28,"m","e","View",583.131,637957489891415118,637957489897246428
637957490917622502,"P5","s","2",28,"m","e","Play",258.0569,637957490915041933,637957490917622502
637957490927254666,"P5","s","2",28,"m","e","View",963.2164,637957490917622502,637957490927254666
637957490931855381,"P5","s","2",28,"m","e","Play",460.0715,637957490927254666,637957490931855381
637957490938676955,"P5","s","2",28,"m","e","View",682.1574,637957490931855381,637957490938676955
637957490946740496,"P5","s","2",28,"m","e","Play",806.3541,637957490938676955,637957490946740496
637957490949579441,"P5","s","2",28,"m","e","View",283.8945,637957490946740496,637957490949579441
637957490954124909,"P5","s","2",28,"m","e","Play",454.5468,637957490949579441,637957490954124909
637957490960616375,"P5","s","2",28,"m","e","View",649.1466,637957490954124909,637957490960616375
637957490970288543,"P5","s","2",28,"m","e","Play",967.2168,637957490960616375,637957490970288543
637957490974329448,"P5","s","2",28,"m","e","View",404.0905,637957490970288543,637957490974329448
637957490991893395,"P5","s","2",28,"m","e","Play",1756.3947,637957490974329448,637957490991893395
637957491005436440,"P5","s","2",28,"m","e","Build",1354.3045,637957490991893395,637957491005436440
637957491006886766,"P5","s","2",28,"m","e","Play",145.0326,637957491005436440,637957491006886766
637957491008717174,"P5","s","2",28,"m","e","View",183.0408,637957491006886766,637957491008717174
637957491022100178,"P5","s","2",28,"m","e","View",1228.2758,637957491009817420,637957491022100178
637957491029781906,"P5","s","2",28,"m","e","Play",768.1728,637957491022100178,637957491029781906
637957491033982846,"P5","s","2",28,"m","e","View",420.094,637957491029781906,637957491033982846
637957491038353829,"P5","s","2",28,"m","e","Play",437.0983,637957491033982846,637957491038353829
637957491050116472,"P5","s","2",28,"m","e","Build",1176.2643,637957491038353829,637957491050116472
637957491063739535,"P5","s","2",28,"m","e","Play",1362.3063,637957491050116472,637957491063739535
637957491076842480,"P5","s","2",28,"m","e","Build",1310.2945,637957491063739535,637957491076842480
637957491092295949,"P5","s","2",28,"m","e","Play",1545.3469,637957491076842480,637957491092295949
637957491105758971,"P5","s","2",28,"m","e","Build",1346.3022,637957491092295949,637957491105758971
637957491106629170,"P5","s","2",28,"m","e","Play",87.0199,637957491105758971,637957491106629170
637957491116311346,"P5","s","2",28,"m","e","View",968.2176,637957491106629170,637957491116311346
637957491128214017,"P5","s","2",28,"m","e","Play",1190.2671,637957491116311346,637957491128214017
637957491139836635,"P5","s","2",28,"m","e","Build",1162.2618,637957491128214017,637957491139836635
637957491152119387,"P5","s","2",28,"m","e","Play",1228.2752,637957491139836635,637957491152119387
637957491158970928,"P5","s","2",28,"m","e","View",685.1541,637957491152119387,637957491158970928
637957491161381467,"P5","s","2",28,"m","e","Play",241.0539,637957491158970928,637957491161381467
637957491175264593,"P5","s","2",28,"m","e","Build",1388.3126,637957491161381467,637957491175264593
637957491183586460,"P5","s","2",28,"m","e","Play",832.1867,637957491175264593,637957491183586460
637957491187137257,"P5","s","2",28,"m","e","View",355.0797,637957491183586460,637957491187137257
637957491206241546,"P5","s","2",28,"m","e","Play",1910.4289,637957491187137257,637957491206241546
637957491213583194,"P5","s","2",28,"m","e","View",734.1648,637957491206241546,637957491213583194
637957491221995091,"P5","s","2",28,"m","e","Play",841.1897,637957491213583194,637957491221995091
637957491242009585,"P5","s","2",28,"m","e","Build",2001.4494,637957491221995091,637957491242009585
637957491257103177,"P5","s","2",28,"m","e","Play",1509.3592,637957491242009585,637957491257103177
637957491268315488,"P5","s","2",28,"m","e","Build",1121.2311,637957491257103177,637957491268315488
637957491278877859,"P5","s","2",28,"m","e","Play",1056.2371,637957491268315488,637957491278877859
637957491295365781,"P5","s","2",28,"m","e","Build",1648.7922,637957491278877859,637957491295365781
637957491306778350,"P5","s","2",28,"m","e","Play",1141.2569,637957491295365781,637957491306778350
637957491321681695,"P5","s","2",28,"m","e","Build",1490.3345,637957491306778350,637957491321681695
637957491342965801,"P5","s","2",28,"m","e","Play",2128.4106,637957491321681695,637957491342965801
637957491356440308,"P5","s","2",28,"m","e","Build",1347.4507,637957491342965801,637957491356440308
637957491368391382,"P5","s","2",28,"m","e","Play",1195.1074,637957491356440308,637957491368391382
637957491377999980,"P5","s","2",28,"m","e","Build",960.8598,637957491368391382,637957491377999980
637957491389942667,"P5","s","2",28,"m","e","Play",1194.2687,637957491377999980,637957491389942667
637957491399884902,"P5","s","2",28,"m","e","Build",994.2235,637957491389942667,637957491399884902
637957491409267007,"P5","s","2",28,"m","e","Play",938.2105,637957491399884902,637957491409267007
637957491424200356,"P5","s","2",28,"m","e","Build",1493.3349,637957491409267007,637957491424200356
637957491437363313,"P5","s","2",28,"m","e","Play",1316.2957,637957491424200356,637957491437363313
637957491451966608,"P5","s","2",28,"m","e","Build",1460.3295,637957491437363313,637957491451966608
637957491462518970,"P5","s","2",28,"m","e","Play",1055.2362,637957491451966608,637957491462518970
637957491472351178,"P5","s","2",28,"m","e","Build",983.2208,637957491462518970,637957491472351178
637957491482233396,"P5","s","2",28,"m","e","Play",988.2218,637957491472351178,637957491482233396
637957491490845344,"P5","s","2",28,"m","e","Build",861.1948,637957491482233396,637957491490845344
637957491503918266,"P5","s","2",28,"m","e","Play",1307.2922,637957491490845344,637957491503918266
637957491521002103,"P5","s","2",28,"m","e","Build",1708.3837,637957491503918266,637957491521002103
637957491542616958,"P5","s","2",28,"m","e","Play",2161.4855,637957491521002103,637957491542616958
637957491554339597,"P5","s","2",28,"m","e","Build",1172.2639,637957491542616958,637957491554339597
637957491568642805,"P5","s","2",28,"m","e","Play",1430.3208,637957491554339597,637957491568642805
637957491577904888,"P5","s","2",28,"m","e","Build",926.2083,637957491568642805,637957491577904888
637957491587857126,"P5","s","2",28,"m","e","Play",995.2238,637957491577904888,637957491587857126
637957491595438829,"P5","s","2",28,"m","e","Build",758.1703,637957491587857126,637957491595438829
637957491604080768,"P5","s","2",28,"m","e","Play",864.1939,637957491595438829,637957491604080768
637957491616023452,"P5","s","2",28,"m","e","Build",1194.2684,637957491604080768,637957491616023452
637957491634497604,"P5","s","2",28,"m","e","Play",1847.4152,637957491616023452,637957491634497604
637957491655852399,"P5","s","2",28,"m","e","Build",2135.4795,637957491634497604,637957491655852399
637957491671275863,"P5","s","2",28,"m","e","Play",1542.3464,637957491655852399,637957491671275863
637957491682198323,"P5","s","2",28,"m","e","Build",1092.246,637957491671275863,637957491682198323
637957491693706041,"P5","s","2",28,"m","e","Play",1150.7718,637957491682198323,637957491693706041
637957491702696743,"P5","s","2",28,"m","e","Build",899.0702,637957491693706041,637957491702696743
637957491725240724,"P5","s","2",28,"m","e","Play",2254.3981,637957491702696743,637957491725240724
637957491738573711,"P5","s","2",28,"m","e","Build",1333.2987,637957491725240724,637957491738573711
637957491749236147,"P5","s","2",28,"m","e","Play",1066.2436,637957491738573711,637957491749236147
637957491764454178,"P5","s","2",28,"m","e","Build",1521.8031,637957491749236147,637957491764454178
637957491786443926,"P5","s","2",28,"m","e","Play",2198.9748,637957491764454178,637957491786443926
637957491796656218,"P5","s","2",28,"m","e","Build",1021.2292,637957491786443926,637957491796656218
637957491806988565,"P5","s","2",28,"m","e","Play",1033.2347,637957491796656218,637957491806988565
637957491823652285,"P5","s","2",28,"m","e","Build",1666.372,637957491806988565,637957491823652285
637957491824542485,"P5","s","2",28,"m","e","Play",89.02,637957491823652285,637957491824542485
637957491832394253,"P5","s","2",28,"m","e","View",785.1768,637957491824542485,637957491832394253
637957491834194651,"P5","s","2",28,"m","e","Play",180.0398,637957491832394253,637957491834194651
637957491840996180,"P5","s","2",28,"m","e","Build",680.1529,637957491834194651,637957491840996180
637957491842566536,"P5","s","2",28,"m","e","Play",157.0356,637957491840996180,637957491842566536
637957491847147565,"P5","s","2",28,"m","e","View",458.1029,637957491842566536,637957491847147565
637957491853078897,"P5","s","2",28,"m","e","Play",593.1332,637957491847147565,637957491853078897
637957491856739722,"P5","s","2",28,"m","e","View",366.0825,637957491853078897,637957491856739722
637957491871563049,"P5","s","2",28,"m","e","Build",1039.2336,637957491861170713,637957491871563049
637957491888416836,"P5","s","2",28,"m","e","Play",1685.3787,637957491871563049,637957491888416836
637957491899219262,"P5","s","2",28,"m","e","Build",1080.2426,637957491888416836,637957491899219262
637957491908381319,"P5","s","2",28,"m","e","Play",916.2057,637957491899219262,637957491908381319
637957491909941665,"P5","s","2",28,"m","e","View",156.0346,637957491908381319,637957491909941665
637957494312727600,"P5","co","1",28,"m","e","View",1991.447,637957494292813130,637957494312727600
637957494321919666,"P5","co","1",28,"m","e","Play",919.2066,637957494312727600,637957494321919666
637957494327790985,"P5","co","1",28,"m","e","View",587.1319,637957494321919666,637957494327790985
637957494337283117,"P5","co","1",28,"m","e","Play",949.2132,637957494327790985,637957494337283117
637957494344234678,"P5","co","1",28,"m","e","View",695.1561,637957494337283117,637957494344234678
637957494370420569,"P5","co","1",28,"m","e","Play",2618.5891,637957494344234678,637957494370420569
637957494377428956,"P5","co","1",28,"m","e","View",700.8387,637957494370420569,637957494377428956
637957494383420302,"P5","co","1",28,"m","e","Play",599.1346,637957494377428956,637957494383420302
637957494391618344,"P5","co","1",28,"m","e","Build",819.8042,637957494383420302,637957494391618344
637957494398099801,"P5","co","1",28,"m","e","View",589.1324,637957494392208477,637957494398099801
637957494409662390,"P5","co","1",28,"m","e","Play",1156.2589,637957494398099801,637957494409662390
637957494414143401,"P5","co","1",28,"m","e","View",448.1011,637957494409662390,637957494414143401
637957494420764888,"P5","co","1",28,"m","e","Play",662.1487,637957494414143401,637957494420764888
637957494467671180,"P5","co","1",28,"m","e","Build",4690.6292,637957494420764888,637957494467671180
637957494468441357,"P5","co","1",28,"m","e","Play",77.0177,637957494467671180,637957494468441357
637957494479733885,"P5","co","1",28,"m","e","View",1129.2528,637957494468441357,637957494479733885
637957494500388525,"P5","co","1",28,"m","e","Build",1732.3886,637957494483064639,637957494500388525
637957494510600827,"P5","co","1",28,"m","e","Play",1021.2302,637957494500388525,637957494510600827
637957494515211859,"P5","co","1",28,"m","e","View",461.1032,637957494510600827,637957494515211859
637957494517012264,"P5","co","1",28,"m","e","Play",180.0405,637957494515211859,637957494517012264
637957494533966076,"P5","co","1",28,"m","e","Build",1695.3812,637957494517012264,637957494533966076
637957494542037888,"P5","co","1",28,"m","e","View",751.1691,637957494534526197,637957494542037888
637957494551379989,"P5","co","1",28,"m","e","Play",934.2101,637957494542037888,637957494551379989
637957494558251526,"P5","co","1",28,"m","e","View",687.1537,637957494551379989,637957494558251526
637957494568363802,"P5","co","1",28,"m","e","Play",1011.2276,637957494558251526,637957494568363802
637957494586737923,"P5","co","1",28,"m","e","Build",1837.4121,637957494568363802,637957494586737923
637957494606562384,"P5","co","1",28,"m","e","Play",1982.4461,637957494586737923,637957494606562384
637957494613183864,"P5","co","1",28,"m","e","View",662.148,637957494606562384,637957494613183864
637957494615004280,"P5","co","1",28,"m","e","Play",182.0416,637957494613183864,637957494615004280
637957494627887179,"P5","co","1",28,"m","e","Build",1288.2899,637957494615004280,637957494627887179
637957494628587329,"P5","co","1",28,"m","e","Play",70.015,637957494627887179,637957494628587329
637957494687635542,"P5","co","1",28,"m","e","View",554.9864,637957494682085678,637957494687635542
637957494693969178,"P5","co","1",28,"m","e","Play",633.3636,637957494687635542,637957494693969178
637957494697519968,"P5","co","1",28,"m","e","View",355.079,637957494693969178,637957494697519968
637957494699300370,"P5","co","1",28,"m","e","Play",178.0402,637957494697519968,637957494699300370
637957494705561779,"P5","co","1",28,"m","e","Build",626.1409,637957494699300370,637957494705561779
637957494740098203,"P5","co","1",28,"m","e","Play",3453.6424,637957494705561779,637957494740098203
637957494769874887,"P5","co","1",28,"m","e","Build",2977.6684,637957494740098203,637957494769874887
637957494810514018,"P5","co","1",28,"m","e","Play",4063.9131,637957494769874887,637957494810514018
637957494834859494,"P5","co","1",28,"m","e","Build",2434.5476,637957494810514018,637957494834859494
637957494860495240,"P5","co","1",28,"m","e","Play",2563.5746,637957494834859494,637957494860495240
637957494880019630,"P5","co","1",28,"m","e","Build",1952.439,637957494860495240,637957494880019630
637957494902774746,"P5","co","1",28,"m","e","Play",2275.5116,637957494880019630,637957494902774746
637957494925919945,"P5","co","1",28,"m","e","Build",2314.5199,637957494902774746,637957494925919945
637957494944864195,"P5","co","1",28,"m","e","Play",1894.425,637957494925919945,637957494944864195
637957494960777770,"P5","co","1",28,"m","e","Build",1591.3575,637957494944864195,637957494960777770
637957494986453540,"P5","co","1",28,"m","e","Play",2567.577,637957494960777770,637957494986453540
637957494997225956,"P5","co","1",28,"m","e","Build",1077.2416,637957494986453540,637957494997225956
637957495018620765,"P5","co","1",28,"m","e","Play",2139.4809,637957494997225956,637957495018620765
637957495023881952,"P5","co","1",28,"m","e","Build",526.1187,637957495018620765,637957495023881952
637957495036724829,"P5","co","1",28,"m","e","Play",1284.2877,637957495023881952,637957495036724829
637957495049127617,"P5","co","1",28,"m","e","Build",1240.2788,637957495036724829,637957495049127617
637957495073086709,"P5","co","1",28,"m","e","Play",2395.9092,637957495049127617,637957495073086709
637957495079028034,"P5","co","1",28,"m","e","Build",594.1325,637957495073086709,637957495079028034
637957495087259889,"P5","co","1",28,"m","e","Play",823.1855,637957495079028034,637957495087259889
637957495094291462,"P5","co","1",28,"m","e","Build",703.1573,637957495087259889,637957495094291462
637957495130724220,"P5","co","1",28,"m","e","Play",3643.2758,637957495094291462,637957495130724220
637957495140226359,"P5","co","1",28,"m","e","Build",950.2139,637957495130724220,637957495140226359
637957495152609137,"P5","co","1",28,"m","e","Play",1238.2778,637957495140226359,637957495152609137
637957496188335646,"P5","co","2",28,"m","e","Play",2044.4596,637957496167891050,637957496188335646
637957496201878689,"P5","co","2",28,"m","e","View",1354.3043,637957496188335646,637957496201878689
637957496212080979,"P5","co","2",28,"m","e","Play",1020.229,637957496201878689,637957496212080979
637957496219412626,"P5","co","2",28,"m","e","View",733.1647,637957496212080979,637957496219412626
637957496226314178,"P5","co","2",28,"m","e","Play",690.1552,637957496219412626,637957496226314178
637957496229414868,"P5","co","2",28,"m","e","View",310.069,637957496226314178,637957496229414868
637957496238311230,"P5","co","2",28,"m","e","Play",889.6362,637957496229414868,637957496238311230
637957496248303477,"P5","co","2",28,"m","e","Build",999.2247,637957496238311230,637957496248303477
637957496257845618,"P5","co","2",28,"m","e","Play",954.2141,637957496248303477,637957496257845618
637957496264967218,"P5","co","2",28,"m","e","View",712.16,637957496257845618,637957496264967218
637957496273519144,"P5","co","2",28,"m","e","Build",855.1926,637957496264967218,637957496273519144
637957496283511378,"P5","co","2",28,"m","e","Play",999.2234,637957496273519144,637957496283511378
637957496292393381,"P5","co","2",28,"m","e","Build",888.2003,637957496283511378,637957496292393381
637957496301715472,"P5","co","2",28,"m","e","Play",932.2091,637957496292393381,637957496301715472
637957496310017338,"P5","co","2",28,"m","e","Build",830.1866,637957496301715472,637957496310017338
637957496325480815,"P5","co","2",28,"m","e","Play",1546.3477,637957496310017338,637957496325480815
637957496333602636,"P5","co","2",28,"m","e","Build",812.1821,637957496325480815,637957496333602636
637957496339153882,"P5","co","2",28,"m","e","Play",555.1246,637957496333602636,637957496339153882
637957496348505981,"P5","co","2",28,"m","e","View",935.2099,637957496339153882,637957496348505981
637957496351676696,"P5","co","2",28,"m","e","Play",317.0715,637957496348505981,637957496351676696
637957496366820096,"P5","co","2",28,"m","e","Build",1514.34,637957496351676696,637957496366820096
637957496387104652,"P5","co","2",28,"m","e","Play",2028.4556,637957496366820096,637957496387104652
637957496393466080,"P5","co","2",28,"m","e","Build",636.1428,637957496387104652,637957496393466080
637957496403728385,"P5","co","2",28,"m","e","View",981.2202,637957496393916183,637957496403728385
637957496487030481,"P5","co","2",28,"m","e","Build",8330.2096,637957496403728385,637957496487030481
637957496513317365,"P5","co","2",28,"m","e","Play",2628.6884,637957496487030481,637957496513317365
637957496521118559,"P5","co","2",28,"m","e","Build",780.1194,637957496513317365,637957496521118559
637957496538774931,"P5","co","2",28,"m","e","Play",1765.6372,637957496521118559,637957496538774931
637957496572822581,"P5","co","2",28,"m","e","Build",3404.765,637957496538774931,637957496572822581
637957496578773916,"P5","co","2",28,"m","e","View",595.1335,637957496572822581,637957496578773916
637957496587845954,"P5","co","2",28,"m","e","Play",907.2038,637957496578773916,637957496587845954
637957496600598820,"P5","co","2",28,"m","e","Build",1275.2866,637957496587845954,637957496600598820
637957496601258967,"P5","co","2",28,"m","e","Play",66.0147,637957496600598820,637957496601258967
637957496606880234,"P5","co","2",28,"m","e","View",562.1267,637957496601258967,637957496606880234
637957496620063192,"P5","co","2",28,"m","e","Play",1318.2958,637957496606880234,637957496620063192
637957496625524417,"P5","co","2",28,"m","e","View",546.1225,637957496620063192,637957496625524417
637957496630475534,"P5","co","2",28,"m","e","Play",495.1117,637957496625524417,637957496630475534
637957496636826961,"P5","co","2",28,"m","e","Build",635.1427,637957496630475534,637957496636826961
637957496647349328,"P5","co","2",28,"m","e","Play",1052.2367,637957496636826961,637957496647349328
637957496712673997,"P5","co","2",28,"m","e","Build",6532.4669,637957496647349328,637957496712673997
637957496716214792,"P5","co","2",28,"m","e","Play",354.0795,637957496712673997,637957496716214792
637957496721545993,"P5","co","2",28,"m","e","View",533.1201,637957496716214792,637957496721545993
637957496732898542,"P5","co","2",28,"m","e","Play",1135.2549,637957496721545993,637957496732898542
637957496739319980,"P5","co","2",28,"m","e","View",642.1438,637957496732898542,637957496739319980
637957496750952602,"P5","co","2",28,"m","e","Play",1163.2622,637957496739319980,637957496750952602
637957496756303794,"P5","co","2",28,"m","e","View",535.1192,637957496750952602,637957496756303794
637957496758224237,"P5","co","2",28,"m","e","Play",192.0443,637957496756303794,637957496758224237
637957496766075993,"P5","co","2",28,"m","e","Build",785.1756,637957496758224237,637957496766075993
637957496767126231,"P5","co","2",28,"m","e","Play",105.0238,637957496766075993,637957496767126231
637957496775638141,"P5","co","2",28,"m","e","View",851.191,637957496767126231,637957496775638141
637957496790761536,"P5","co","2",28,"m","e","Build",1512.3395,637957496775638141,637957496790761536
637957496808625553,"P5","co","2",28,"m","e","Play",1786.4017,637957496790761536,637957496808625553
637957496823948989,"P5","co","2",28,"m","e","Build",1532.3436,637957496808625553,637957496823948989
637957496834281350,"P5","co","2",28,"m","e","View",988.2253,637957496824399097,637957496834281350
637957496853640780,"P5","co","2",28,"m","e","Play",1935.943,637957496834281350,637957496853640780
637957496860481940,"P5","co","2",28,"m","e","View",684.116,637957496853640780,637957496860481940
637957496864935137,"P5","co","2",28,"m","e","Play",445.3197,637957496860481940,637957496864935137
637957496870716436,"P5","co","2",28,"m","e","Build",578.1299,637957496864935137,637957496870716436
637957496873597081,"P5","co","2",28,"m","e","Play",288.0645,637957496870716436,637957496873597081
637957496877577976,"P5","co","2",28,"m","e","View",398.0895,637957496873597081,637957496877577976
637957496885449751,"P5","co","2",28,"m","e","Play",787.1775,637957496877577976,637957496885449751
637957496900919761,"P5","co","2",28,"m","e","Build",1547.001,637957496885449751,637957496900919761
637957496907911423,"P5","co","2",28,"m","e","View",665.1584,637957496901259839,637957496907911423
637957496919013922,"P5","co","2",28,"m","e","Play",1110.2499,637957496907911423,637957496919013922
637957496934677449,"P5","co","2",28,"m","e","Build",1566.3527,637957496919013922,637957496934677449
637957496947710361,"P5","co","2",28,"m","e","Play",1303.2912,637957496934677449,637957496947710361
637957496980777794,"P5","co","2",28,"m","e","Build",3306.7433,637957496947710361,637957496980777794
637957496992830498,"P5","co","2",28,"m","e","Play",1205.2704,637957496980777794,637957496992830498
637957497001662479,"P5","co","2",28,"m","e","Build",883.1981,637957496992830498,637957497001662479
637957497011084603,"P5","co","2",28,"m","e","Play",942.2124,637957497001662479,637957497011084603
637957497014575381,"P5","co","2",28,"m","e","Build",349.0778,637957497011084603,637957497014575381
637957497020706764,"P5","co","2",28,"m","e","Play",613.1383,637957497014575381,637957497020706764
637957497037340499,"P5","co","2",28,"m","e","Build",1663.3735,637957497020706764,637957497037340499
637957497051063578,"P5","co","2",28,"m","e","Play",1372.3079,637957497037340499,637957497051063578
637957497058125183,"P5","co","2",28,"m","e","View",706.1605,637957497051063578,637957497058125183
637957497060955803,"P5","co","2",28,"m","e","Play",283.062,637957497058125183,637957497060955803
637957497080420185,"P5","co","2",28,"m","e","Build",1946.4382,637957497060955803,637957497080420185
637957497091372636,"P5","co","2",28,"m","e","Play",1095.2451,637957497080420185,637957497091372636
637957497109056607,"P5","co","2",28,"m","e","Build",1768.3971,637957497091372636,637957497109056607
637957497109826778,"P5","co","2",28,"m","e","Play",77.0171,637957497109056607,637957497109826778
637957497118378699,"P5","co","2",28,"m","e","View",855.1921,637957497109826778,637957497118378699
637957497124630105,"P5","co","2",28,"m","e","Play",625.1406,637957497118378699,637957497124630105
637957497126330490,"P5","co","2",28,"m","e","View",170.0385,637957497124630105,637957497126330490
637957497152506370,"P5","co","2",28,"m","e","Play",2617.588,637957497126330490,637957497152506370
637957497159157865,"P5","co","2",28,"m","e","View",665.1495,637957497152506370,637957497159157865
637957497161008278,"P5","co","2",28,"m","e","Play",185.0413,637957497159157865,637957497161008278
637957497170460406,"P5","co","2",28,"m","e","Build",945.2128,637957497161008278,637957497170460406
637957497173141004,"P5","co","2",28,"m","e","Play",268.0598,637957497170460406,637957497173141004
637957497178912296,"P5","co","2",28,"m","e","View",577.1292,637957497173141004,637957497178912296
637957497206898593,"P5","co","2",28,"m","e","Play",2798.6297,637957497178912296,637957497206898593
637957497213149993,"P5","co","2",28,"m","e","View",625.14,637957497206898593,637957497213149993
637957497319429696,"P5","co","2",28,"m","e","Play",10627.9703,637957497213149993,637957497319429696
637958193662770012,"P6","s","1",23,"m","e","Play",127.0284,637958193661499728,637958193662770012
637958193665860703,"P6","s","1",23,"m","e","View",309.0691,637958193662770012,637958193665860703
637958193678823620,"P6","s","1",23,"m","e","Play",1296.2917,637958193665860703,637958193678823620
637958193682494439,"P6","s","1",23,"m","e","View",367.0819,637958193678823620,637958193682494439
637958193733684205,"P6","s","1",23,"m","e","Play",5118.9766,637958193682494439,637958193733684205
637958193741155891,"P6","s","1",23,"m","e","View",747.1686,637958193733684205,637958193741155891
637958193753563738,"P6","s","1",23,"m","e","Play",1240.7847,637958193741155891,637958193753563738
637958193758604871,"P6","s","1",23,"m","e","View",504.1133,637958193753563738,637958193758604871
637958193769457311,"P6","s","1",23,"m","e","Play",1085.244,637958193758604871,637958193769457311
637958193771137685,"P6","s","1",23,"m","e","Build",168.0374,637958193769457311,637958193771137685
637958193785780978,"P6","s","1",23,"m","e","Play",1464.3293,637958193771137685,637958193785780978
637958193790201972,"P6","s","1",23,"m","e","View",442.0994,637958193785780978,637958193790201972
637958193806435617,"P6","s","1",23,"m","e","Play",1623.3645,637958193790201972,637958193806435617
637958193884753206,"P6","s","1",23,"m","e","View",1545.347,637958193869299736,637958193884753206
637958193890634531,"P6","s","1",23,"m","e","Build",588.1325,637958193884753206,637958193890634531
637958193904157564,"P6","s","1",23,"m","e","Play",1352.3033,637958193890634531,637958193904157564
637958193914269839,"P6","s","1",23,"m","e","Build",1011.2275,637958193904157564,637958193914269839
637958193921271414,"P6","s","1",23,"m","e","Play",700.1575,637958193914269839,637958193921271414
637958193928162959,"P6","s","1",23,"m","e","View",689.1545,637958193921271414,637958193928162959
637958193941525964,"P6","s","1",23,"m","e","Build",1336.3005,637958193928162959,637958193941525964
