"Participant","Condition","Trial","Age","Gender","Group","MovementTime","PlaceStart","PlaceEnd","Color"
"P27","s","1",27,"f","c",517.0066,637992672492068398,637992672497238464,"blue"
"P27","s","1",27,"f","c",539.9059,637992672544061537,637992672549460596,"gray"
"P27","s","1",27,"f","c",0,637992672568455196,637992672568455196,"gray"
"P27","s","1",27,"f","c",0,637992672587991087,637992672587991087,"gray"
"P27","s","1",27,"f","c",493.1342,637992672621043793,637992672625975135,"gray"
"P27","s","1",27,"f","c",462.9596,637992672644005276,637992672648634872,"gold"
"P27","s","1",27,"f","c",329.4711,637992672695090784,637992672698385495,"gray"
"P27","s","1",27,"f","c",249.1663,637992672716106385,637992672718598048,"gray"
"P27","s","1",27,"f","c",824.8702,637992672745755405,637992672754004107,"blue"
"P27","s","1",27,"f","c",435.712,637992672775862392,637992672780219512,"gray"
"P27","s","1",27,"f","c",322.5786,637992672800017099,637992672803242885,"gray"
"P27","s","1",27,"f","c",365.7761,637992672845774515,637992672849432276,"red"
"P27","s","1",27,"f","c",480.9275,637992672874593400,637992672879402675,"blue"
"P27","s","1",27,"f","c",429.5945,637992672897767304,637992672902063249,"red"
"P27","s","1",27,"f","c",373.7493,637992672924105611,637992672927843104,"red"
"P27","s","1",27,"f","c",307.9697,637992672941729767,637992672944809464,"blue"
"P27","s","1",27,"f","c",464.0639,637992672998647115,637992673003287754,"blue"
"P27","s","1",27,"f","c",0,637992673022465177,637992673022465177,"blue"
"P27","s","2",27,"f","c",234.165,637992673630023582,637992673632365232,"red"
"P27","s","2",27,"f","c",221.1973,637992673658109371,637992673660321344,"blue"
"P27","s","2",27,"f","c",209.2408,637992673678498092,637992673680590500,"blue"
"P27","s","2",27,"f","c",844.0648,637992673711730155,637992673720170803,"blue"
"P27","s","2",27,"f","c",244.7119,637992673751475961,637992673753923080,"red"
"P27","s","2",27,"f","c",1448.1143,637992673755427255,637992673769908398,"red"
"P27","s","2",27,"f","c",407.0892,637992673789038137,637992673793109029,"blue"
"P27","s","2",27,"f","c",494.6141,637992673811597470,637992673816543611,"blue"
"P27","s","2",27,"f","c",1028.102,637992673852776887,637992673863057907,"blue"
"P27","s","2",27,"f","c",450.6409,637992673878193513,637992673882699922,"red"
"P27","s","2",27,"f","c",255.4689,637992673895309697,637992673897864386,"blue"
"P27","s","2",27,"f","c",511.792,637992673933786029,637992673938903949,"red"
"P27","s","2",27,"f","c",458.3368,637992673958582363,637992673963165731,"blue"
"P27","s","2",27,"f","c",140.0006,637992673988457797,637992673989857803,"red"
"P27","s","2",27,"f","c",710.4414,637992674032164211,637992674039268625,"blue"
"P27","s","2",27,"f","c",466.307,637992674061582781,637992674066245851,"gray"
"P27","s","2",27,"f","c",818.2847,637992674104475098,637992674112657945,"red"
"P27","s","2",27,"f","c",444.0343,637992674132426077,637992674136866420,"blue"
"P27","s","2",27,"f","c",510.382,637992674151308608,637992674156412428,"red"
"P27","s","2",27,"f","c",575.6939,637992674193218852,637992674198975791,"gray"
"P27","s","2",27,"f","c",489.3706,637992674225738801,637992674230632507,"gray"
"P27","s","2",27,"f","c",498.5655,637992674248346283,637992674253331938,"gold"
"P27","s","2",27,"f","c",240.128,637992674273224870,637992674275626150,"gray"
"P27","s","2",27,"f","c",275.0023,637992674290996870,637992674293746893,"gray"
"P27","s","2",27,"f","c",164.3369,637992674308751089,637992674310394458,"gray"
"P27","s","2",27,"f","c",253.6914,637992674363596521,637992674366133435,"gray"
"P27","s","2",27,"f","c",463.3188,637992674435454036,637992674440087224,"blue"
"P27","s","2",27,"f","c",369.6743,637992674461413601,637992674465110344,"gray"
"P27","s","2",27,"f","c",695.0568,637992674515519264,637992674522469832,"gray"
"P27","s","2",27,"f","c",1175.5426,637992674539356182,637992674551111608,"blue"
"P27","s","2",27,"f","c",643.6397,637992674573655768,637992674580092165,"red"
"P27","co","1",27,"f","c",0,637992679385074605,637992679385074605,"red"
"P27","co","1",27,"f","c",546.1769,637992679418194950,637992679423656719,"red"
"P27","co","1",27,"f","c",0,637992679501725829,637992679501725829,"red"
"P27","co","1",27,"f","c",388.01,637992679555789739,637992679559669839,"gray"
"P27","co","1",27,"f","c",242.3636,637992679583547704,637992679585971340,"gray"
"P27","co","1",27,"f","c",514.0023,637992679697377623,637992679702517646,"gray"
"P27","co","1",27,"f","c",587.9948,637992679766066624,637992679771946572,"red"
"P27","co","1",27,"f","c",743.5122,637992679811765013,637992679819200135,"red"
"P27","co","1",27,"f","c",644.8407,637992679846793714,637992679853242121,"gray"
"P27","co","1",27,"f","c",1571.366,637992679881665386,637992679897379046,"red"
"P27","co","1",27,"f","c",577.4225,637992679922657352,637992679928431577,"red"
"P27","co","1",27,"f","c",489.3627,637992679965716209,637992679970609836,"gray"
"P27","co","1",27,"f","c",825.2384,637992679992695010,637992680000947394,"red"
"P27","co","2",27,"f","c",445.793,637992680853561820,637992680858019750,"red"
"P27","co","2",27,"f","c",582.0519,637992680877316583,637992680883137102,"red"
"P27","co","2",27,"f","c",654.9553,637992680904320799,637992680910870352,"red"
"P28","s","1",20,"m","c",155.4468,637992795982667624,637992795984222092,"red"
"P28","s","1",20,"m","c",321.9217,637992796046081195,637992796049300412,"blue"
"P28","s","1",20,"m","c",443.5142,637992796118607396,637992796123042538,"red"
"P28","s","1",20,"m","c",410.6247,637992796147259212,637992796151365459,"blue"
"P28","s","1",20,"m","c",278.1738,637992796182127301,637992796184909039,"blue"
"P28","s","1",20,"m","c",0,637992796203561924,637992796203561924,"gray"
"P28","s","1",20,"m","c",466.5099,637992796232326295,637992796236991394,"blue"
"P28","s","1",20,"m","c",344.3297,637992796257980391,637992796261423688,"gray"
"P28","s","1",20,"m","c",133.5567,637992796284855969,637992796286191536,"gray"
"P28","s","1",20,"m","c",761.9548,637992796325515121,637992796333134669,"gold"
"P28","s","1",20,"m","c",900.4967,637992796377709949,637992796386714916,"red"
"P28","s","1",20,"m","c",1516.0469,637992796423586821,637992796438747290,"red"
"P28","s","1",20,"m","c",807.2824,637992796459444944,637992796467517768,"gray"
"P28","s","1",20,"m","c",511.2214,637992796515861666,637992796520973880,"blue"
"P28","s","1",20,"m","c",562.1054,637992796541077728,637992796546698782,"gray"
"P28","s","1",20,"m","c",428.9338,637992796564409055,637992796568698393,"gray"
"P28","s","1",20,"m","c",516.8833,637992796587285859,637992796592454692,"blue"
"P28","s","1",20,"m","c",417.6011,637992796609378051,637992796613554062,"gray"
"P28","s","1",20,"m","c",628.6126,637992796633589266,637992796639875392,"gray"
"P28","s","1",20,"m","c",488.4329,637992796658688629,637992796663572958,"blue"
"P28","s","1",20,"m","c",0,637992796688009350,637992796688009350,"red"
"P28","s","1",20,"m","c",773.2321,637992796705003609,637992796712735930,"red"
"P28","s","1",20,"m","c",443.4838,637992796735106031,637992796739540869,"red"
"P28","s","1",20,"m","c",706.9681,637992796771862929,637992796778932610,"blue"
"P28","s","1",20,"m","c",319.9739,637992796799420025,637992796802619764,"red"
"P28","s","2",20,"m","c",0,637992797468988108,637992797468988108,"red"
"P28","s","2",20,"m","c",0,637992797491646689,637992797491646689,"blue"
"P28","s","2",20,"m","c",462.4535,637992797513076365,637992797517700900,"gray"
"P28","s","2",20,"m","c",377.4676,637992797533179644,637992797536954320,"red"
"P28","s","2",20,"m","c",729.5709,637992797568160133,637992797575455842,"red"
"P28","s","2",20,"m","c",728.5344,637992797597596065,637992797604881409,"gray"
"P28","s","2",20,"m","c",606.4777,637992797623803050,637992797629867827,"blue"
"P28","s","2",20,"m","c",694.7549,637992797649352733,637992797656300282,"gray"
"P28","s","2",20,"m","c",717.9833,637992797687328584,637992797694508417,"gray"
"P28","s","2",20,"m","c",606.3458,637992797732424799,637992797738488257,"gold"
"P28","s","2",20,"m","c",539.1938,637992797756534418,637992797761926356,"gray"
"P28","s","2",20,"m","c",473.4139,637992797791950552,637992797796684691,"gray"
"P28","s","2",20,"m","c",973.9437,637992797811601451,637992797821340888,"blue"
"P28","s","2",20,"m","c",562.1486,637992797841486177,637992797847107663,"gray"
"P28","s","2",20,"m","c",784.3993,637992797864469874,637992797872313867,"gray"
"P28","s","2",20,"m","c",871.8869,637992797902576209,637992797911295078,"red"
"P28","s","2",20,"m","c",862.5067,637992797934886103,637992797943511170,"blue"
"P28","s","2",20,"m","c",195.3459,637992797974534035,637992797976487494,"red"
"P28","s","2",20,"m","c",506.3046,637992797994417643,637992797999480689,"blue"
"P28","s","2",20,"m","c",1195.0179,637992798083708022,637992798095658201,"blue"
"P28","s","2",20,"m","c",810.2867,637992798136016741,637992798144119608,"blue"
"P28","s","2",20,"m","c",411.3121,637992798216424266,637992798220537387,"red"
"P28","s","2",20,"m","c",850.5754,637992798242192773,637992798250698527,"red"
"P28","s","2",20,"m","c",751.0094,637992798272179280,637992798279689374,"red"
"P28","co","1",20,"m","c",0,637992800540033304,637992800540033304,"red"
"P28","co","1",20,"m","c",488.3647,637992800579568998,637992800584452645,"gray"
"P28","co","1",20,"m","c",1101.8187,637992800631877297,637992800642895484,"red"
"P28","co","1",20,"m","c",984.5175,637992800671862033,637992800681707208,"gray"
"P28","co","1",20,"m","c",244.1867,637992800703181950,637992800705623817,"red"
"P28","co","1",20,"m","c",1357.3876,637992800850757133,637992800864331009,"red"
"P28","co","1",20,"m","c",1021.5789,637992800913412820,637992800923628609,"red"
"P28","co","1",20,"m","c",833.2105,637992801089223359,637992801097555464,"gray"
"P28","co","1",20,"m","c",1228.8276,637992801124426827,637992801136715103,"red"
"P28","co","1",20,"m","c",0,637992801182742379,637992801182742379,"red"
"P28","co","2",20,"m","c",312.9523,637992802068331028,637992802071460551,"red"
"P28","co","2",20,"m","c",388.9108,637992802096877472,637992802100766580,"red"
"P29","s","1",26,"m","c",0,638001380276586217,638001380276586217,"red"
"P29","s","1",26,"m","c",0,638001380345340148,638001380345340148,"red"
"P29","s","1",26,"m","c",0,638001380381103762,638001380381103762,"red"
"P29","s","1",26,"m","c",0,638001380416302746,638001380416302746,"blue"
"P29","s","1",26,"m","c",0,638001380443514777,638001380443514777,"blue"
"P29","s","1",26,"m","c",256.1428,638001380569236381,638001380571797809,"gray"
"P29","s","1",26,"m","c",477.4029,638001380654084688,638001380658858717,"gray"
"P29","s","1",26,"m","c",0,638001380695068467,638001380695068467,"gray"
"P29","s","1",26,"m","c",354.8133,638001380754039090,638001380757587223,"gold"
"P29","s","1",26,"m","c",177.9112,638001380780919241,638001380782698353,"red"
"P29","s","1",26,"m","c",276.3221,638001380834018973,638001380836782194,"red"
"P29","s","1",26,"m","c",0,638001380861767383,638001380861767383,"gray"
"P29","s","1",26,"m","c",390.3355,638001380888747647,638001380892651002,"gray"
"P29","s","1",26,"m","c",123.3373,638001380925956739,638001380927190112,"gray"
"P29","s","1",26,"m","c",1487.8494,638001381017572085,638001381032450579,"blue"
"P29","s","1",26,"m","c",0,638001381061770946,638001381061770946,"gray"
"P29","s","1",26,"m","c",311.9226,638001381096965925,638001381100085151,"gray"
"P29","s","1",26,"m","c",0,638001381201241276,638001381201241276,"blue"
"P29","s","1",26,"m","c",406.7841,638001381263980697,638001381268048538,"blue"
"P29","s","1",26,"m","c",0,638001381324839842,638001381324839842,"blue"
"P29","s","2",26,"m","c",0,638001382035225558,638001382035225558,"red"
"P29","s","2",26,"m","c",654.7402,638001382059988145,638001382066535547,"blue"
"P29","s","2",26,"m","c",0,638001382123617828,638001382123617828,"red"
"P29","s","2",26,"m","c",143.5039,638001382161487772,638001382162922811,"blue"
"P29","s","2",26,"m","c",0,638001382215466696,638001382215466696,"gray"
"P29","s","2",26,"m","c",221.7161,638001382242881615,638001382245098776,"blue"
"P29","s","2",26,"m","c",0,638001382268652807,638001382268652807,"gray"
"P29","s","2",26,"m","c",368.7272,638001382303942070,638001382307629342,"gold"
"P29","s","2",26,"m","c",266.081,638001382374257086,638001382376917896,"gray"
"P29","s","2",26,"m","c",0,638001382405690773,638001382405690773,"red"
"P29","s","2",26,"m","c",545.2132,638001382471746049,638001382477198181,"gray"
"P29","s","2",26,"m","c",794.4704,638001382507844527,638001382515789231,"red"
"P29","s","2",26,"m","c",455.1216,638001382544053036,638001382548604252,"gray"
"P29","s","2",26,"m","c",0,638001382570044132,638001382570044132,"gray"
"P29","s","2",26,"m","c",478.3489,638001382594902178,638001382599685667,"gray"
"P29","s","2",26,"m","c",321.8889,638001382631663158,638001382634882047,"blue"
"P29","s","2",26,"m","c",0,638001382700183039,638001382700183039,"blue"
"P29","s","2",26,"m","c",655.2458,638001382726168992,638001382732721450,"blue"
"P29","s","2",26,"m","c",0,638001382763928012,638001382763928012,"red"
"P29","s","2",26,"m","c",0,638001382790686525,638001382790686525,"red"
"P29","s","2",26,"m","c",0,638001382817474495,638001382817474495,"blue"
"P29","s","2",26,"m","c",0,638001382862650746,638001382862650746,"blue"
"P29","s","2",26,"m","c",562.163,638001382886518944,638001382892140574,"red"
"P29","co","1",26,"m","c",0,638001385578428086,638001385578428086,"red"
"P29","co","1",26,"m","c",0,638001385632069412,638001385632069412,"red"
"P29","co","1",26,"m","c",0,638001385665492452,638001385665492452,"red"
"P29","co","1",26,"m","c",0,638001385722022768,638001385722022768,"gray"
"P29","co","1",26,"m","c",506.2445,638001385757117778,638001385762180223,"red"
"P29","co","1",26,"m","c",0,638001385901944750,638001385901944750,"red"
"P29","co","1",26,"m","c",1260.9993,638001385992127295,638001386004737288,"red"
"P29","co","1",26,"m","c",277.1991,638001386111639234,638001386114411225,"gray"
"P30","s","1",18,"f","c",0,638004786383277948,638004786383277948,"red"
"P30","s","1",18,"f","c",0,638004786400257914,638004786400257914,"blue"
"P30","s","1",18,"f","c",0,638004786441697832,638004786441697832,"red"
"P30","s","1",18,"f","c",0,638004786467227779,638004786467227779,"red"
"P30","s","1",18,"f","c",0,638004786611277499,638004786611277499,"gray"
"P30","s","1",18,"f","c",559.9989,638004786653707416,638004786659307405,"gray"
"P30","s","1",18,"f","c",487.9987,638004786703897321,638004786708777308,"gold"
"P30","s","1",18,"f","c",573.0004,638004786758977207,638004786764707211,"blue"
"P30","s","1",18,"f","c",579.0231,638004786790187144,638004786795977375,"gray"
"P30","s","1",18,"f","c",570.999,638004786829747072,638004786835457062,"gray"
"P30","s","1",18,"f","c",324.0001,638004786853157026,638004786856397027,"gray"
"P30","s","1",18,"f","c",453.9989,638004786883936968,638004786888476957,"blue"
"P30","s","1",18,"f","c",583.0064,638004786963676818,638004786969506882,"blue"
"P30","s","1",18,"f","c",369.9994,638004787013556711,638004787017256705,"red"
"P30","s","1",18,"f","c",372.9993,638004787046516650,638004787050246643,"blue"
"P30","s","1",18,"f","c",0,638004787073946593,638004787073946593,"red"
"P30","s","1",18,"f","c",516.9989,638004787193116359,638004787198286348,"red"
"P30","s","1",18,"f","c",409.9992,638004787224226298,638004787228326290,"gray"
"P30","s","1",18,"f","c",170.9995,638004787302306148,638004787304016143,"gray"
"P30","s","1",18,"f","c",661.9983,638004787337606098,638004787344226081,"red"
"P30","s","1",18,"f","c",226.9989,638004787373386026,638004787375656015,"red"
"P30","s","1",18,"f","c",449.9581,638004787416796355,638004787421295936,"red"
"P30","s","1",18,"f","c",483.9989,638004787445665898,638004787450505887,"blue"
"P30","s","1",18,"f","c",539.999,638004787496645809,638004787502045799,"blue"
"P30","s","1",18,"f","c",916.9994,638004787582275652,638004787591445646,"red"
"P30","s","1",18,"f","c",429.0012,638004787621585587,638004787625875599,"blue"
"P30","s","1",18,"f","c",0,638004787652795534,638004787652795534,"red"
"P30","s","2",18,"f","c",383.9992,638004788215099570,638004788218939562,"red"
"P30","s","2",18,"f","c",384.0295,638004788246639518,638004788250479813,"red"
"P30","s","2",18,"f","c",669.9994,638004788344059349,638004788350759343,"blue"
"P30","s","2",18,"f","c",178,638004788369589298,638004788371369298,"red"
"P30","s","2",18,"f","c",481.9724,638004788407919498,638004788412739222,"blue"
"P30","s","2",18,"f","c",605.9994,638004788456099143,638004788462159137,"red"
"P30","s","2",18,"f","c",438.999,638004788479309108,638004788483699098,"blue"
"P30","s","2",18,"f","c",505.9991,638004788509519052,638004788514579043,"red"
"P30","s","2",18,"f","c",484.0299,638004788530839022,638004788535679321,"blue"
"P30","s","2",18,"f","c",473.0293,638004788551610311,638004788556340604,"red"
"P30","s","2",18,"f","c",416.0265,638004788579952072,638004788584112337,"gray"
"P30","s","2",18,"f","c",527.034,638004788605113639,638004788610383979,"gray"
"P30","s","2",18,"f","c",584.0371,638004788631135268,638004788636975639,"gray"
"P30","s","2",18,"f","c",318.0192,638004788666007445,638004788669187637,"blue"
"P30","s","2",18,"f","c",582.0475,638004788702569723,638004788708390198,"gray"
"P30","s","2",18,"f","c",461.0293,638004788752982861,638004788757593154,"gray"
"P30","s","2",18,"f","c",228.0136,638004788782854731,638004788785134867,"gold"
"P30","s","2",18,"f","c",0,638004788823507259,638004788823507259,"gold"
"P30","s","2",18,"f","c",392.0249,638004788872070292,638004788875990541,"gray"
"P30","s","2",18,"f","c",550.0355,638004788899041969,638004788904542324,"gray"
"P30","s","2",18,"f","c",417.0263,638004788936354294,638004788940524557,"red"
"P30","s","2",18,"f","c",484.0308,638004788973336597,638004788978176905,"blue"
"P30","s","2",18,"f","c",262.0171,638004789024539789,638004789027159960,"red"
"P30","s","2",18,"f","c",207.0135,638004789041860877,638004789043931012,"blue"
"P30","s","2",18,"f","c",0,638004789145377329,638004789145377329,"red"
"P30","co","1",18,"f","c",0,638004793378841879,638004793378841879,"red"
"P30","co","1",18,"f","c",359.9989,638004793438041796,638004793441641785,"gray"
"P30","co","1",18,"f","c",0,638004793461131762,638004793461131762,"gray"
"P30","co","1",18,"f","c",461.9995,638004793491671709,638004793496291704,"gray"
"P30","co","1",18,"f","c",739.9985,638004793530651658,638004793538051643,"red"
"P30","co","1",18,"f","c",627.9995,638004793580971582,638004793587251577,"red"
"P30","co","1",18,"f","c",1982.9972,638004793644271495,638004793664101467,"gray"
"P30","co","1",18,"f","c",393.9995,638004793846741193,638004793850681188,"red"
"P30","co","1",18,"f","c",815.9992,638004793902161109,638004793910321101,"red"
"P30","co","1",18,"f","c",405.9997,638004794040420916,638004794044480913,"gray"
"P4","s","2",22,"m","e",0,637956623399203584,637956623399203584,"red"
"P4","s","2",22,"m","e",0,637956623436135533,637956623436135533,"gray"
"P4","s","2",22,"m","e",192.0435,637956623455141026,637956623457061461,"gold"
"P4","s","2",22,"m","e",303.0667,637956623463792987,637956623466823654,"gold"
"P4","s","2",22,"m","e",0,637956623492609446,637956623492609446,"blue"
"P4","s","2",22,"m","e",0,637956623510043365,637956623510043365,"gray"
"P4","s","2",22,"m","e",0,637956623532148334,637956623532148334,"red"
"P4","s","2",22,"m","e",583.133,637956623549802291,637956623555633621,"red"
"P4","s","2",22,"m","e",1016.2281,637956623578958843,637956623589121124,"gray"
"P4","s","2",22,"m","e",0,637956623604864668,637956623604864668,"gray"
"P4","s","2",22,"m","e",875.1968,637956623663717883,637956623672469851,"blue"
"P4","s","2",22,"m","e",469.1053,637956623697717114,637956623702408167,"gray"
"P4","s","2",22,"m","e",580.8671,637956623724029524,637956623729838195,"blue"
"P4","s","2",22,"m","e",0,637956623750212766,637956623750212766,"red"
"P4","s","2",22,"m","e",710.5553,637956623778209375,637956623785314928,"blue"
"P4","s","2",22,"m","e",0,637956623802588843,637956623802588843,"gray"
"P4","s","2",22,"m","e",539.1238,637956623822903404,637956623828294642,"gray"
"P4","s","2",22,"m","e",505.1132,637956623848229098,637956623853280230,"gray"
"P4","s","2",22,"m","e",172.0402,637956623869113786,637956623870834188,"gray"
"P4","s","2",22,"m","e",200.0452,637956623904431717,637956623906432169,"gray"
"P4","s","2",22,"m","e",826.1853,637956623931817871,637956623940079724,"red"
"P4","s","2",22,"m","e",672.1508,637956623967015777,637956623973737285,"blue"
"P4","s","2",22,"m","e",1132.2546,637956623993781792,637956624005104338,"blue"
"P4","s","2",22,"m","e",78.0172,637956624024268640,637956624025048812,"blue"
"P4","s","2",22,"m","e",0,637956624044123098,637956624044123098,"blue"
"P4","s","2",22,"m","e",208.0464,637956624065332943,637956624067413407,"red"
"P4","s","2",22,"m","e",0,637956624083587032,637956624083587032,"red"
"P4","s","2",22,"m","e",330.5818,637956624103191436,637956624106497254,"red"
"P4","co","1",23,"m","e",34.0073,637956626824405392,637956626824745465,"red"
"P4","co","1",23,"m","e",0,637956626846060251,637956626846060251,"red"
"P4","co","1",23,"m","e",1434.9689,637956626909684546,637956626924034235,"red"
"P4","co","1",23,"m","e",1426.6634,637956626955240981,637956626969507615,"gray"
"P4","co","1",23,"m","e",1349.3029,637956627000216686,637956627013709715,"red"
"P4","co","1",23,"m","e",356.0812,637956627161532921,637956627165093733,"red"
"P4","co","1",23,"m","e",0,637956627196020672,637956627196020672,"red"
"P4","co","1",23,"m","e",771.6994,637956627311636641,637956627319353635,"red"
"P4","co","1",23,"m","e",0,637956627393348692,637956627393348692,"red"
"P4","co","1",23,"m","e",556.1254,637956627419134485,637956627424695739,"red"
"P5","s","1",28,"m","e",349.079,637957488355020084,637957488358510874,"blue"
"P5","s","1",28,"m","e",354.0798,637957488379785651,637957488383326449,"blue"
"P5","s","1",28,"m","e",777.1746,637957488435668208,637957488443439954,"gray"
"P5","s","1",28,"m","e",308.0699,637957488520807331,637957488523888030,"red"
"P5","s","1",28,"m","e",492.1109,637957488554924991,637957488559846100,"red"
"P5","s","1",28,"m","e",173.0648,637957488586574985,637957488588305633,"red"
"P5","s","1",28,"m","e",819.1836,637957488616688992,637957488624880828,"red"
"P5","s","1",28,"m","e",433.0971,637957488684880091,637957488689211062,"blue"
"P5","s","1",28,"m","e",486.1102,637957488750964936,637957488755826038,"gray"
"P5","s","1",28,"m","e",724.1633,637957488787273098,637957488794514731,"gray"
"P5","s","1",28,"m","e",377.0865,637957488879683856,637957488883454721,"gray"
"P5","s","1",28,"m","e",904.204,637957488914051571,637957488923093611,"gray"
"P5","s","1",28,"m","e",454.1012,637957488953780503,637957488958321515,"gold"
"P5","s","1",28,"m","e",402.0896,637957489027953918,637957489031974814,"gray"
"P5","s","1",28,"m","e",784.178,637957489058868559,637957489066710339,"gray"
"P5","s","1",28,"m","e",1063.2413,637957489101258082,637957489111890495,"gray"
"P5","s","1",28,"m","e",910.205,637957489144067697,637957489153169747,"gray"
"P5","s","1",28,"m","e",816.1839,637957489176665028,637957489184826867,"gray"
"P5","s","1",28,"m","e",718.1626,637957489217884280,637957489225065906,"gray"
"P5","s","1",28,"m","e",819.6899,637957489331279753,637957489339476652,"blue"
"P5","s","1",28,"m","e",362.0834,637957489371288006,637957489374908840,"red"
"P5","s","1",28,"m","e",412.095,637957489406998140,637957489411119090,"blue"
"P5","s","1",28,"m","e",599.0969,637957489436492178,637957489442483147,"red"
"P5","s","1",28,"m","e",645.1461,637957489467648833,637957489474100294,"red"
"P5","s","1",28,"m","e",194.045,637957489584985192,637957489586925642,"blue"
"P5","s","1",28,"m","e",1526.3462,637957489588215917,637957489603479379,"blue"
"P5","s","1",28,"m","e",284.0633,637957489628504967,637957489631345600,"blue"
"P5","s","1",28,"m","e",133.0297,637957489672784912,637957489674115209,"red"
"P5","s","1",28,"m","e",596.1347,637957489696720294,637957489702681641,"blue"
"P5","s","1",28,"m","e",989.2235,637957489736189159,637957489746081394,"red"
"P5","s","1",28,"m","e",338.0749,637957489765905844,637957489769286593,"blue"
"P5","s","1",28,"m","e",238.0553,637957489818712626,637957489821093179,"red"
"P5","s","1",28,"m","e",0,637957489870200360,637957489870200360,"red"
"P5","s","2",28,"m","e",347.0781,637957490991893395,637957490995364176,"blue"
"P5","s","2",28,"m","e",417.0958,637957491038353829,637957491042524787,"red"
"P5","s","2",28,"m","e",615.1385,637957491063739535,637957491069890920,"red"
"P5","s","2",28,"m","e",659.1483,637957491092295949,637957491098887432,"red"
"P5","s","2",28,"m","e",447.1015,637957491128214017,637957491132685032,"blue"
"P5","s","2",28,"m","e",759.1711,637957491161381467,637957491168973178,"blue"
"P5","s","2",28,"m","e",892.1996,637957491221995091,637957491230917087,"blue"
"P5","s","2",28,"m","e",562.1063,637957491257103177,637957491262724240,"red"
"P5","s","2",28,"m","e",549.1235,637957491278877859,637957491284369094,"red"
"P5","s","2",28,"m","e",1074.2419,637957491306778350,637957491317520769,"gray"
"P5","s","2",28,"m","e",594.1343,637957491342965801,637957491348907144,"gold"
"P5","s","2",28,"m","e",551.7688,637957491368391382,637957491373909070,"gray"
"P5","s","2",28,"m","e",453.1026,637957491389942667,637957491394473693,"gray"
"P5","s","2",28,"m","e",890.2009,637957491437363313,637957491446265322,"blue"
"P5","s","2",28,"m","e",480.108,637957491462518970,637957491467320050,"red"
"P5","s","2",28,"m","e",1156.2605,637957491503918266,637957491515480871,"blue"
"P5","s","2",28,"m","e",486.1098,637957491568642805,637957491573503903,"gray"
"P5","s","2",28,"m","e",387.0886,637957491587857126,637957491591728012,"gray"
"P5","s","2",28,"m","e",564.127,637957491604080768,637957491609722038,"gray"
"P5","s","2",28,"m","e",1123.2546,637957491634497604,637957491645730150,"red"
"P5","s","2",28,"m","e",539.1207,637957491671275863,637957491676667070,"red"
"P5","s","2",28,"m","e",455.9731,637957491693706041,637957491698265772,"gray"
"P5","s","2",28,"m","e",563.1257,637957491725240724,637957491730871981,"gray"
"P5","s","2",28,"m","e",430.1035,637957491749236147,637957491753537182,"blue"
"P5","s","2",28,"m","e",515.1159,637957491786443926,637957491791595085,"blue"
"P5","s","2",28,"m","e",514.1153,637957491806208372,637957491811349525,"red"
"P5","s","2",28,"m","e",378.085,637957491861170713,637957491864951563,"blue"
"P5","s","2",28,"m","e",351.0803,637957491888416836,637957491891927639,"red"
"P5","co","1",28,"m","e",460.1034,637957494483064639,637957494487665673,"red"
"P5","co","1",28,"m","e",542.1222,637957494517012264,637957494522433486,"red"
"P5","co","1",28,"m","e",1173.2636,637957494568363802,637957494580096438,"gray"
"P5","co","1",28,"m","e",1913.429,637957494645341094,637957494664475384,"red"
"P5","co","1",28,"m","e",1984.4459,637957494742368709,637957494762213168,"gray"
"P5","co","1",28,"m","e",1050.2378,637957494860495240,637957494870997618,"gray"
"P5","co","1",28,"m","e",1159.2602,637957494902774746,637957494914367348,"gray"
"P5","co","1",28,"m","e",569.1295,637957494944864195,637957494950555490,"gray"
"P5","co","1",28,"m","e",427.0961,637957494986453540,637957494990724501,"red"
"P5","co","1",28,"m","e",583.1313,637957495036724829,637957495042556142,"red"
"P5","co","1",28,"m","e",753.1725,637957495127673509,637957495135205234,"red"
"P5","co","1",28,"m","e",535.1209,637957495151458883,637957495156810092,"red"
"P5","co","2",28,"m","e",464.1054,637957496238311230,637957496242952284,"red"
"P6","s","tut",23,"m","e",155.0345,637958192763545539,637958192765095884,"red"
"P6","s","tut",23,"m","e",0,637958192822548789,637958192822548789,"blue"
"P6","s","tut",23,"m","e",789.7107,637958192857622546,637958192865519653,"red"
"P6","s","tut",23,"m","e",1021.2298,637958192910366440,637958192920578738,"red"
"P6","s","tut",23,"m","e",641.1443,637958192940583229,637958192946994672,"blue"
"P6","s","tut",23,"m","e",831.1876,637958192987903857,637958192996215733,"blue"
"P6","s","tut",23,"m","e",112.0251,637958193019991064,637958193021111315,"gray"
"P6","s","tut",23,"m","e",0,637958193073633116,637958193073633116,"red"
"P6","s","tut",23,"m","e",410.0918,637958193107650757,637958193111751675,"gray"
"P6","s","tut",23,"m","e",64.0143,637958193228487901,637958193229128044,"gray"
"P6","s","1",23,"m","e",0,637958193763165896,637958193763165896,"red"
"P6","s","1",23,"m","e",0,637958193795143080,637958193795143080,"blue"
"P6","s","1",23,"m","e",0,637958193820088685,637958193820088685,"gray"
"P6","s","1",23,"m","e",477.1072,637958193847084745,637958193851855817,"red"
"P6","s","1",23,"m","e",0,637958193877861667,637958193877861667,"red"
