"","TimeEpoch","Participant","Condition","Group","mean_percent"
"537",0.3,"sdP14","comp","e",1.31231799388867
"538",0.3,"sdP14","solo","e",1.00296442959994
"539",0.3,"sdP15","co","e",-0.310343259440176
"540",0.3,"sdP15","comp","e",4.09709904955141
"541",0.3,"sdP15","solo","e",4.27456312524272
"542",0.3,"sdP18","comp","c",2.38656986159975
"543",0.3,"sdP2","co","c",-0.940997728875835
"544",0.3,"sdP2","comp","c",-0.470935454144463
"545",0.3,"sdP2","solo","c",0.121020002295263
"546",0.3,"sdP3","co","c",0.0232884735440557
"547",0.3,"sdP3","comp","c",0.429917816861077
"548",0.3,"sdP3","solo","c",2.40892516066569
"549",0.3,"sdP4","co","e",-1.6142927321148
"550",0.3,"sdP4","comp","e",-1.17183207592188
"551",0.3,"sdP4","solo","e",-0.797577784516862
"552",0.3,"sdP5","co","e",-2.9565735701627
"553",0.3,"sdP5","comp","e",0.520162449211745
"554",0.3,"sdP5","solo","e",1.82412412534291
"555",0.3,"sdP8","co","c",0.873286340982724
"556",0.3,"sdP8","comp","c",3.58924275869209
"557",0.3,"sdP8","solo","c",0.0747975486881738
"558",0.3,"sdP9","co","e",-3.18705259973122
"559",0.3,"sdP9","comp","e",-2.18939267217921
"560",0.3,"sdP9","solo","e",-2.06429198303785
"561",0.4,"","co","",0.787488664825309
"562",0.4,"P31","co","c",2.54836605944122
"563",0.4,"P31","comp","c",4.85251100658916
"564",0.4,"P31","solo","c",5.80434468449805
"565",0.4,"P33","co","e",1.55912853850926
"566",0.4,"P33","comp","e",1.5523188642179
"567",0.4,"P34","solo","c",5.41195185159082
"568",0.4,"P35","co","c",0.477514830455459
"569",0.4,"P35","comp","c",2.92593981795991
"570",0.4,"P35","solo","c",2.71511318575099
"571",0.4,"P36","co","c",0.577451490067516
"572",0.4,"P36","solo","c",1.48768840883801
"573",0.4,"P5","co","e",0.127756152559747
"574",0.4,"P5","comp","e",1.19125063515826
"575",0.4,"P5","solo","e",-0.805281459482957
"576",0.4,"P6","co","e",-4.25970503838874
"577",0.4,"P6","comp","e",-2.08679682556085
"578",0.4,"P6","solo","e",-1.24716823601324
"579",0.4,"P7","co","e",2.23309699915992
"580",0.4,"P7","comp","e",4.71697517267679
"581",0.4,"P7","solo","e",3.59118145617928
"582",0.4,"P9","co","e",0.284844464057244
"583",0.4,"P9","comp","e",2.28066833350284
"584",0.4,"P9","solo","e",4.67276730547198
"585",0.4,"Py","comp","e",2.94854703813831
"586",0.4,"nuP10","co","c",2.86205094344362
"587",0.4,"nuP10","comp","c",4.95850122747494
"588",0.4,"nuP10","solo","c",6.8062669470127
"589",0.4,"nuP11","co","e",3.80563704287794
"590",0.4,"nuP11","comp","e",3.35613175788256
"591",0.4,"nuP11","solo","e",4.65538602430868
"592",0.4,"nuP12","solo","e",5.01920329832706
"593",0.4,"nuP13","co","e",3.36835497104459
"594",0.4,"nuP13","comp","e",4.98144808633226
"595",0.4,"nuP13","solo","e",9.07328493831626
"596",0.4,"nuP14","co","e",-0.322710771326877
"597",0.4,"nuP14","comp","e",1.78663653629629
"598",0.4,"nuP14","solo","e",3.44663244305485
"599",0.4,"nuP15","co","c",-0.0675968638631651
"600",0.4,"nuP15","comp","c",2.47297100435938
"601",0.4,"nuP15","solo","c",5.71493939496141
"602",0.4,"nuP17","co","c",-4.39501265657852
"603",0.4,"nuP17","comp","c",-5.22319703997858
"604",0.4,"nuP17","solo","c",0.31657256925386
"605",0.4,"nuP18","co","c",2.22555472624937
"606",0.4,"nuP18","comp","c",0.688129767041598
"607",0.4,"nuP18","solo","c",2.86675255229377
"608",0.4,"nuP19","co","c",2.92825317725387
"609",0.4,"nuP19","comp","c",8.8545234978121
"610",0.4,"nuP19","solo","c",9.26937058166302
"611",0.4,"nuP20","co","c",-0.121102480768009
"612",0.4,"nuP20","comp","c",4.3945575077224
"613",0.4,"nuP20","solo","c",4.58550228066733
"614",0.4,"nuP21","co","c",0.631233259737886
"615",0.4,"nuP21","comp","c",2.27398707314421
"616",0.4,"nuP21","solo","c",3.64815073231514
"617",0.4,"nuP22","co","c",0.361168159155668
"618",0.4,"nuP22","comp","c",3.36757392221861
"619",0.4,"nuP22","solo","c",4.748622531732
"620",0.4,"nuP23","co","c",4.43083990448969
"621",0.4,"nuP23","comp","c",5.12392121405241
"622",0.4,"nuP23","solo","c",4.53369839887833
"623",0.4,"nuP24","co","c",1.94508798656289
"624",0.4,"nuP24","comp","c",4.70967485686714
"625",0.4,"nuP24","solo","c",6.97547213638249
"626",0.4,"nuP25","co","c",4.55794058000066
"627",0.4,"nuP25","comp","c",9.93989307557666
"628",0.4,"nuP25","solo","c",5.79940612719956
"629",0.4,"nuP28","co","c",-0.0683821395120984
"630",0.4,"nuP28","comp","c",-0.0399583360534277
"631",0.4,"nuP28","comp","e",0.940946670421602
"632",0.4,"nuP28","solo","c",-0.177629558597448
"633",0.4,"nuP29","co","c",-3.14066532454656
"634",0.4,"nuP29","comp","c",0.979510276361854
"635",0.4,"nuP29","solo","c",-0.226211456115905
"636",0.4,"nuP30","co","c",1.34897414314526
"637",0.4,"nuP30","comp","c",2.70526794942559
"638",0.4,"nuP30","solo","c",-0.404468987842344
"639",0.4,"nuP31","solo","c",6.37112167699043
"640",0.4,"nuP32","co","c",2.48686215762272
"641",0.4,"nuP32","comp","c",5.01114553695371
"642",0.4,"nuP32","solo","c",3.85056888503041
"643",0.4,"nuP33","solo","c",-1.38171137017979
"644",0.4,"nuP34","co","c",3.5520170704095
"645",0.4,"nuP34","comp","c",4.46929176160164
"646",0.4,"nuP34","solo","c",6.04155311043192
"647",0.4,"nuP36","co","c",3.1995847803672
"648",0.4,"nuP36","comp","c",1.00520933654188
"649",0.4,"nuP36","solo","c",-1.09039186895799
"650",0.4,"nuP37","co","c",2.26099844660046
"651",0.4,"nuP37","comp","c",6.77330690465923
"652",0.4,"nuP37","solo","c",7.10589839229778
"653",0.4,"nuP38","co","c",2.99838569810946
"654",0.4,"nuP38","comp","c",4.51290350661144
"655",0.4,"nuP38","solo","c",5.0395521040686
"656",0.4,"p012","co","e",3.43481260118437
"657",0.4,"p012","comp","e",3.14991435583939
"658",0.4,"p012","solo","e",4.00997137491418
"659",0.4,"sd10","co","e",-2.16071253256871
"660",0.4,"sd10","comp","e",-1.23706142296688
"661",0.4,"sd10","solo","e",0.775757628469666
"662",0.4,"sd12","co","e",0.698884085967542
"663",0.4,"sd12","solo","e",3.66778803718293
"664",0.4,"sdP1","co","e",5.61422230071767
"665",0.4,"sdP1","comp","e",8.23116635040921
"666",0.4,"sdP1","solo","e",7.44667387639773
"667",0.4,"sdP11","co","e",8.35700455132231
"668",0.4,"sdP11","comp","e",1.77321161700277
"669",0.4,"sdP11","solo","e",1.10399819229678
"670",0.4,"sdP12","co","e",0.14196174288956
"671",0.4,"sdP12","comp","e",4.20257435940994
"672",0.4,"sdP12","solo","e",3.79063914665079
"673",0.4,"sdP13","co","c",3.25204629803045
"674",0.4,"sdP13","comp","c",2.48424088510512
"675",0.4,"sdP13","solo","c",3.47340563927794
"676",0.4,"sdP14","co","e",1.44339443062845
"677",0.4,"sdP14","comp","e",2.71940852043001
"678",0.4,"sdP14","solo","e",2.81196037639079
"679",0.4,"sdP15","co","e",2.45036215199146
"680",0.4,"sdP15","comp","e",9.01114562216048
"681",0.4,"sdP15","solo","e",7.85749759407545
"682",0.4,"sdP18","comp","c",4.99871982667848
"683",0.4,"sdP2","co","c",-0.301450209950416
"684",0.4,"sdP2","comp","c",2.40168816648398
"685",0.4,"sdP2","solo","c",3.83146291342789
"686",0.4,"sdP3","co","c",1.68752139277614
"687",0.4,"sdP3","comp","c",1.07820378391935
"688",0.4,"sdP3","solo","c",5.01919057227776
"689",0.4,"sdP4","co","e",-1.97497118517608
"690",0.4,"sdP4","comp","e",-2.15156969813234
"691",0.4,"sdP4","solo","e",-1.50900024192957
"692",0.4,"sdP5","co","e",-3.23816870356349
"693",0.4,"sdP5","comp","e",1.07972003929107
"694",0.4,"sdP5","solo","e",3.7614027622178
"695",0.4,"sdP8","co","c",1.23393714316355
"696",0.4,"sdP8","comp","c",4.65278932406181
"697",0.4,"sdP8","solo","c",0.959743089409768
"698",0.4,"sdP9","co","e",-2.20057018860002
"699",0.4,"sdP9","comp","e",-1.58690767797533
"700",0.4,"sdP9","solo","e",-0.394451888154863
"701",0.5,"","co","",1.0856802075593
"702",0.5,"P31","co","c",3.50812185950397
"703",0.5,"P31","comp","c",5.14957689512455
"704",0.5,"P31","solo","c",6.40477475704328
"705",0.5,"P33","co","e",2.5795699592549
"706",0.5,"P33","comp","e",2.20489744788406
"707",0.5,"P34","solo","c",5.15044813018271
"708",0.5,"P35","co","c",1.95921977120697
"709",0.5,"P35","comp","c",3.77672964291511
"710",0.5,"P35","solo","c",2.81107544721578
"711",0.5,"P36","co","c",1.52071877101719
"712",0.5,"P36","solo","c",2.25301125893087
"713",0.5,"P5","co","e",2.53819244908261
"714",0.5,"P5","comp","e",3.59540824027173
"715",0.5,"P5","solo","e",1.61271849268749
"716",0.5,"P6","co","e",-3.48919086836102
"717",0.5,"P6","comp","e",-0.350301841455396
"718",0.5,"P6","solo","e",0.145075712299772
"719",0.5,"P7","co","e",3.70595338103154
"720",0.5,"P7","comp","e",5.10679282821173
"721",0.5,"P7","solo","e",3.74463616275085
"722",0.5,"P9","co","e",1.05799854907701
"723",0.5,"P9","comp","e",2.62143368315373
"724",0.5,"P9","solo","e",4.42699029166527
"725",0.5,"Py","comp","e",4.4239291856734
"726",0.5,"nuP10","co","c",5.09845938427492
"727",0.5,"nuP10","comp","c",5.50079137997997
"728",0.5,"nuP10","solo","c",7.2086539094018
"729",0.5,"nuP11","co","e",4.34832715340256
"730",0.5,"nuP11","comp","e",3.74900525583239
"731",0.5,"nuP11","solo","e",4.98605189316107
"732",0.5,"nuP12","solo","e",4.96350819454964
"733",0.5,"nuP13","co","e",5.70278890531887
"734",0.5,"nuP13","comp","e",7.67374315791585
"735",0.5,"nuP13","solo","e",9.19387967404067
"736",0.5,"nuP14","co","e",-0.010498769958321
"737",0.5,"nuP14","comp","e",1.29167738704158
"738",0.5,"nuP14","solo","e",3.22560763150209
"739",0.5,"nuP15","co","c",1.32605537532524
"740",0.5,"nuP15","comp","c",2.66141512901194
"741",0.5,"nuP15","solo","c",5.34848286032502
"742",0.5,"nuP17","co","c",0.360034638450482
"743",0.5,"nuP17","comp","c",0.374032312191739
"744",0.5,"nuP17","solo","c",3.78460033472078
"745",0.5,"nuP18","co","c",2.68815171865476
"746",0.5,"nuP18","comp","c",3.0384139980874
"747",0.5,"nuP18","solo","c",5.03848048888207
"748",0.5,"nuP19","co","c",6.36110566037564
"749",0.5,"nuP19","comp","c",8.76353694929547
"750",0.5,"nuP19","solo","c",11.3404140364569
"751",0.5,"nuP20","co","c",2.53366824532417
"752",0.5,"nuP20","comp","c",6.72548214266054
"753",0.5,"nuP20","solo","c",5.99817247062045
"754",0.5,"nuP21","co","c",0.864351972059077
"755",0.5,"nuP21","comp","c",1.57159263334477
"756",0.5,"nuP21","solo","c",2.73345537706048
"757",0.5,"nuP22","co","c",1.20289490838968
"758",0.5,"nuP22","comp","c",2.78976985303846
"759",0.5,"nuP22","solo","c",4.39593119835265
"760",0.5,"nuP23","co","c",5.50626152376385
"761",0.5,"nuP23","comp","c",5.75728923789869
"762",0.5,"nuP23","solo","c",4.80671046239428
"763",0.5,"nuP24","co","c",1.39798754748681
"764",0.5,"nuP24","comp","c",4.50147552831104
"765",0.5,"nuP24","solo","c",5.75964933227739
"766",0.5,"nuP25","co","c",7.85716164994937
"767",0.5,"nuP25","comp","c",10.943162071104
"768",0.5,"nuP25","solo","c",7.13255223370486
"769",0.5,"nuP28","co","c",1.56088236932761
"770",0.5,"nuP28","comp","c",2.07186964568552
"771",0.5,"nuP28","comp","e",1.3157494805299
"772",0.5,"nuP28","solo","c",3.7869513000975
"773",0.5,"nuP29","co","c",1.03804213554004
"774",0.5,"nuP29","comp","c",6.17352106333462
"775",0.5,"nuP29","solo","c",4.50653049882801
"776",0.5,"nuP30","co","c",3.68727897349255
"777",0.5,"nuP30","comp","c",5.46263586799044
"778",0.5,"nuP30","solo","c",3.93737286625117
"779",0.5,"nuP31","solo","c",6.76767769893808
"780",0.5,"nuP32","co","c",3.41599823406142
"781",0.5,"nuP32","comp","c",6.74034742674059
"782",0.5,"nuP32","solo","c",5.45482833498729
"783",0.5,"nuP33","solo","c",-0.388723599324833
"784",0.5,"nuP34","co","c",5.94476689888533
"785",0.5,"nuP34","comp","c",4.70750714537359
"786",0.5,"nuP34","solo","c",5.45030241757974
"787",0.5,"nuP36","co","c",3.47793591493496
"788",0.5,"nuP36","comp","c",1.83051507063145
"789",0.5,"nuP36","solo","c",-0.208862421789377
"790",0.5,"nuP37","co","c",3.763354248995
"791",0.5,"nuP37","comp","c",5.9239869954128
"792",0.5,"nuP37","solo","c",6.0648783558277
"793",0.5,"nuP38","co","c",3.27819167293475
"794",0.5,"nuP38","comp","c",5.70331074500742
"795",0.5,"nuP38","solo","c",5.16205244249415
"796",0.5,"p012","co","e",5.54312668258827
"797",0.5,"p012","comp","e",4.39252357410957
"798",0.5,"p012","solo","e",3.49970515764009
"799",0.5,"sd10","co","e",-0.981329034322846
"800",0.5,"sd10","comp","e",-0.241877260108304
"801",0.5,"sd10","solo","e",2.21026813397176
"802",0.5,"sd12","co","e",2.08838233344411
"803",0.5,"sd12","solo","e",4.96647067107241
"804",0.5,"sdP1","co","e",7.1095801798065
"805",0.5,"sdP1","comp","e",9.13727648605001
"806",0.5,"sdP1","solo","e",9.68998500567168
"807",0.5,"sdP11","co","e",10.4500924772914
"808",0.5,"sdP11","comp","e",2.86093519492003
"809",0.5,"sdP11","solo","e",0.0291313942270325
"810",0.5,"sdP12","co","e",0.0526300829678492
"811",0.5,"sdP12","comp","e",4.17979162126435
"812",0.5,"sdP12","solo","e",3.50874678934884
"813",0.5,"sdP13","co","c",3.37005369956699
"814",0.5,"sdP13","comp","c",3.17574100442454
"815",0.5,"sdP13","solo","c",3.5688060230977
"816",0.5,"sdP14","co","e",3.22456157997715
"817",0.5,"sdP14","comp","e",3.12101059093588
"818",0.5,"sdP14","solo","e",4.03979060495482
"819",0.5,"sdP15","co","e",4.52046415048323
"820",0.5,"sdP15","comp","e",8.50541606089308
"821",0.5,"sdP15","solo","e",7.75903075469778
"822",0.5,"sdP18","comp","c",4.72277162919781
"823",0.5,"sdP2","co","c",0.291420162346282
"824",0.5,"sdP2","comp","c",1.77706568969502
"825",0.5,"sdP2","solo","c",2.9390676925716
"826",0.5,"sdP3","co","c",4.45426512383434
"827",0.5,"sdP3","comp","c",4.19666088180697
"828",0.5,"sdP3","solo","c",9.42613278698574
"829",0.5,"sdP4","co","e",-0.217259452446041
"830",0.5,"sdP4","comp","e",-0.123024234582579
"831",0.5,"sdP4","solo","e",2.59874852132086
"832",0.5,"sdP5","co","e",-1.52131614182708
"833",0.5,"sdP5","comp","e",0.969581197574403
"834",0.5,"sdP5","solo","e",3.4336122034908
"835",0.5,"sdP8","co","c",2.34067787416063
"836",0.5,"sdP8","comp","c",3.92656945299858
"837",0.5,"sdP8","solo","c",1.63763571956077
"838",0.5,"sdP9","co","e",0.553955294217443
"839",0.5,"sdP9","comp","e",-0.523158416774152
"840",0.5,"sdP9","solo","e",0.369705402967847
"841",0.6,"","co","",1.55005954850936
"842",0.6,"P31","co","c",4.45829290825702
"843",0.6,"P31","comp","c",4.21338497878102
"844",0.6,"P31","solo","c",5.4973472322069
"845",0.6,"P33","co","e",2.66065662436254
"846",0.6,"P33","comp","e",1.53484493127622
"847",0.6,"P34","solo","c",5.68747332419599
"848",0.6,"P35","co","c",3.23719939846533
"849",0.6,"P35","comp","c",2.80393932142449
"850",0.6,"P35","solo","c",3.69884298172628
"851",0.6,"P36","co","c",2.39910107137538
"852",0.6,"P36","solo","c",3.56343554835027
"853",0.6,"P5","co","e",3.40384786178225
"854",0.6,"P5","comp","e",4.05251117130406
"855",0.6,"P5","solo","e",0.89277352143377
"856",0.6,"P6","co","e",-2.70431771081344
"857",0.6,"P6","comp","e",-0.277391969535853
"858",0.6,"P6","solo","e",0.385793483807449
"859",0.6,"P7","co","e",2.9834015540728
"860",0.6,"P7","comp","e",2.9154376833312
"861",0.6,"P7","solo","e",3.06225238053357
"862",0.6,"P9","co","e",1.58075070802925
"863",0.6,"P9","comp","e",4.49872067868788
"864",0.6,"P9","solo","e",4.55245434898621
"865",0.6,"Py","comp","e",2.3693341438046
"866",0.6,"nuP10","co","c",5.92341686288669
"867",0.6,"nuP10","comp","c",5.02828976358983
"868",0.6,"nuP10","solo","c",8.16136627581582
"869",0.6,"nuP11","co","e",4.06191327918837
"870",0.6,"nuP11","comp","e",3.55383883922031
"871",0.6,"nuP11","solo","e",4.14146892491197
"872",0.6,"nuP12","solo","e",5.06142816360193
"873",0.6,"nuP13","co","e",7.21195813065363
"874",0.6,"nuP13","comp","e",8.47040998682216
"875",0.6,"nuP13","solo","e",11.9741534300467
"876",0.6,"nuP14","co","e",1.00594417968206
"877",0.6,"nuP14","comp","e",1.37005361801028
"878",0.6,"nuP14","solo","e",3.49477023285594
"879",0.6,"nuP15","co","c",2.87426270455274
"880",0.6,"nuP15","comp","c",3.51166476415641
"881",0.6,"nuP15","solo","c",4.57932215948179
"882",0.6,"nuP17","co","c",3.12097547948515
"883",0.6,"nuP17","comp","c",5.07805939521402
"884",0.6,"nuP17","solo","c",6.44139966882728
"885",0.6,"nuP18","co","c",2.21970191103159
"886",0.6,"nuP18","comp","c",2.7289671707333
"887",0.6,"nuP18","solo","c",4.89587570395311
"888",0.6,"nuP19","co","c",7.06807869259052
"889",0.6,"nuP19","comp","c",7.89858627616291
"890",0.6,"nuP19","solo","c",10.4402923969878
"891",0.6,"nuP20","co","c",6.00985120433249
"892",0.6,"nuP20","comp","c",8.23952696276174
"893",0.6,"nuP20","solo","c",9.48361375900262
"894",0.6,"nuP21","co","c",0.735021855971948
"895",0.6,"nuP21","comp","c",1.17275440730326
"896",0.6,"nuP21","solo","c",2.45653737708796
"897",0.6,"nuP22","co","c",0.849277317496625
"898",0.6,"nuP22","comp","c",1.32446386747978
"899",0.6,"nuP22","solo","c",2.90157830949164
"900",0.6,"nuP23","co","c",5.57461617674535
"901",0.6,"nuP23","comp","c",6.40711223461777
"902",0.6,"nuP23","solo","c",6.14810233183853
"903",0.6,"nuP24","co","c",3.68324455381976
"904",0.6,"nuP24","comp","c",4.63896700997382
"905",0.6,"nuP24","solo","c",6.83857063627953
"906",0.6,"nuP25","co","c",9.80850926188424
"907",0.6,"nuP25","comp","c",11.1680892841134
"908",0.6,"nuP25","solo","c",7.67133228171558
"909",0.6,"nuP28","co","c",2.61331722410627
"910",0.6,"nuP28","comp","c",3.34738753312983
"911",0.6,"nuP28","comp","e",0.997425225728981
"912",0.6,"nuP28","solo","c",4.01357359669234
"913",0.6,"nuP29","co","c",3.14058221112434
"914",0.6,"nuP29","comp","c",6.0514181726587
"915",0.6,"nuP29","solo","c",5.5153323435702
"916",0.6,"nuP30","co","c",5.68189480434857
"917",0.6,"nuP30","comp","c",7.52225029345318
"918",0.6,"nuP30","solo","c",6.23737201782093
"919",0.6,"nuP31","solo","c",6.5671944035845
"920",0.6,"nuP32","co","c",4.0167513329729
"921",0.6,"nuP32","comp","c",7.96208236288256
"922",0.6,"nuP32","solo","c",6.86518252698999
"923",0.6,"nuP33","solo","c",0.28441987582829
"924",0.6,"nuP34","co","c",5.06512719592196
"925",0.6,"nuP34","comp","c",5.43413366569713
"926",0.6,"nuP34","solo","c",6.42945316508716
"927",0.6,"nuP36","co","c",4.92951669695132
"928",0.6,"nuP36","comp","c",2.9354608434267
"929",0.6,"nuP36","solo","c",1.27046087361477
"930",0.6,"nuP37","co","c",3.34425999286824
"931",0.6,"nuP37","comp","c",4.81646911485548
"932",0.6,"nuP37","solo","c",4.60369864040378
"933",0.6,"nuP38","co","c",4.82742796114263
"934",0.6,"nuP38","comp","c",7.43179502940865
"935",0.6,"nuP38","solo","c",4.90263064215011
"936",0.6,"p012","co","e",6.1726407700992
"937",0.6,"p012","comp","e",4.52912383710439
"938",0.6,"p012","solo","e",3.23123291354072
"939",0.6,"sd10","co","e",0.39816496268509
"940",0.6,"sd10","comp","e",1.19501441490576
"941",0.6,"sd10","solo","e",3.61883145479553
"942",0.6,"sd12","co","e",3.45691947612514
"943",0.6,"sd12","solo","e",3.70168338705067
"944",0.6,"sdP1","co","e",9.26104290038681
"945",0.6,"sdP1","comp","e",9.69879077001652
"946",0.6,"sdP1","solo","e",10.5442137473698
"947",0.6,"sdP11","co","e",11.0721666789938
"948",0.6,"sdP11","comp","e",5.06808610505438
"949",0.6,"sdP11","solo","e",0.915736479051047
"950",0.6,"sdP12","co","e",0.959532951310782
"951",0.6,"sdP12","comp","e",3.33607431815146
"952",0.6,"sdP12","solo","e",1.76980084256035
"953",0.6,"sdP13","co","c",4.47618949902887
"954",0.6,"sdP13","comp","c",3.96594162067744
"955",0.6,"sdP13","solo","c",4.45335366915613
"956",0.6,"sdP14","co","e",3.4428634382204
"957",0.6,"sdP14","comp","e",3.41615672066217
"958",0.6,"sdP14","solo","e",5.88923455457073
"959",0.6,"sdP15","co","e",4.79667863264602
"960",0.6,"sdP15","comp","e",8.75299344946296
"961",0.6,"sdP15","solo","e",8.00800009980228
"962",0.6,"sdP18","comp","c",3.48621750591456
"963",0.6,"sdP2","co","c",2.60979546407215
"964",0.6,"sdP2","comp","c",3.35834471590886
"965",0.6,"sdP2","solo","c",4.2279196072192
"966",0.6,"sdP3","co","c",6.63828012371728
"967",0.6,"sdP3","comp","c",7.25776264184655
"968",0.6,"sdP3","solo","c",11.2476370080148
"969",0.6,"sdP4","co","e",2.56133824506653
"970",0.6,"sdP4","comp","e",1.67087232133934
"971",0.6,"sdP4","solo","e",4.63049879354734
"972",0.6,"sdP5","co","e",-0.206681876822058
"973",0.6,"sdP5","comp","e",1.86847605517784
"974",0.6,"sdP5","solo","e",3.63132677361247
"975",0.6,"sdP8","co","c",4.24784549469192
"976",0.6,"sdP8","comp","c",3.93654347599753
"977",0.6,"sdP8","solo","c",3.05379194101345
"978",0.6,"sdP9","co","e",1.88602479490915
"979",0.6,"sdP9","comp","e",4.23521991539389
"980",0.6,"sdP9","solo","e",2.7725628496393
"981",0.7,"","co","",-0.701721660285142
"982",0.7,"P31","co","c",4.68802479055573
"983",0.7,"P31","comp","c",4.31644934070474
"984",0.7,"P31","solo","c",4.65072557314523
"985",0.7,"P33","co","e",3.17578868425983
"986",0.7,"P33","comp","e",1.83512120526848
"987",0.7,"P34","solo","c",7.60350902786043
"988",0.7,"P35","co","c",5.480651839341
"989",0.7,"P35","comp","c",4.66260949386227
"990",0.7,"P35","solo","c",4.61951608154031
"991",0.7,"P36","co","c",3.23359518345164
"992",0.7,"P36","solo","c",4.62686912058922
"993",0.7,"P5","co","e",4.28477108105697
"994",0.7,"P5","comp","e",3.85870261300822
"995",0.7,"P5","solo","e",1.55290135619089
"996",0.7,"P6","co","e",-1.91355276245738
"997",0.7,"P6","comp","e",-0.0756272844139204
"998",0.7,"P6","solo","e",0.603322189926554
"999",0.7,"P7","co","e",2.60653591246591
"1000",0.7,"P7","comp","e",2.47480321999078
"1001",0.7,"P7","solo","e",2.74472818709305
"1002",0.7,"P9","co","e",1.04061705811369
"1003",0.7,"P9","comp","e",4.63628126795923
"1004",0.7,"P9","solo","e",4.73866855011232
"1005",0.7,"Py","comp","e",2.19916855098424
"1006",0.7,"nuP10","co","c",5.36893104810239
"1007",0.7,"nuP10","comp","c",5.26359787633336
"1008",0.7,"nuP10","solo","c",8.47559564063024
"1009",0.7,"nuP11","co","e",4.15134516974267
"1010",0.7,"nuP11","comp","e",2.88858065526621
"1011",0.7,"nuP11","solo","e",3.53852900318461
"1012",0.7,"nuP12","solo","e",4.90806902575143
"1013",0.7,"nuP13","co","e",9.60430941476034
"1014",0.7,"nuP13","comp","e",8.22401788200367
"1015",0.7,"nuP13","solo","e",12.3538183939864
"1016",0.7,"nuP14","co","e",1.44954235433007
"1017",0.7,"nuP14","comp","e",2.43761386139832
"1018",0.7,"nuP14","solo","e",4.04313589980399
"1019",0.7,"nuP15","co","c",1.80004568814467
"1020",0.7,"nuP15","comp","c",3.99506852783084
"1021",0.7,"nuP15","solo","c",4.69063413756715
"1022",0.7,"nuP17","co","c",4.92216406091592
"1023",0.7,"nuP17","comp","c",6.80121632737054
"1024",0.7,"nuP17","solo","c",7.70793002307347
"1025",0.7,"nuP18","co","c",2.92777894348842
"1026",0.7,"nuP18","comp","c",2.64400318150026
"1027",0.7,"nuP18","solo","c",4.76740355449862
"1028",0.7,"nuP19","co","c",7.23903079656928
"1029",0.7,"nuP19","comp","c",7.16483967425321
"1030",0.7,"nuP19","solo","c",8.42962501988134
"1031",0.7,"nuP20","co","c",7.92812065216986
"1032",0.7,"nuP20","comp","c",9.47206502043026
"1033",0.7,"nuP20","solo","c",9.90735659653944
"1034",0.7,"nuP21","co","c",1.20715887913826
"1035",0.7,"nuP21","comp","c",1.95042617908197
"1036",0.7,"nuP21","solo","c",2.96104910826524
"1037",0.7,"nuP22","co","c",0.78397767621727
"1038",0.7,"nuP22","comp","c",1.71012834549857
"1039",0.7,"nuP22","solo","c",3.20939130858529
"1040",0.7,"nuP23","co","c",7.17001193820165
"1041",0.7,"nuP23","comp","c",7.67782380963382
"1042",0.7,"nuP23","solo","c",7.03180621457624
"1043",0.7,"nuP24","co","c",4.06527477146058
"1044",0.7,"nuP24","comp","c",4.69209928510194
"1045",0.7,"nuP24","solo","c",6.76739034127588
"1046",0.7,"nuP25","co","c",11.7208186114311
"1047",0.7,"nuP25","comp","c",10.3944933307416
"1048",0.7,"nuP25","solo","c",8.15984326391777
"1049",0.7,"nuP28","co","c",2.65243892469898
"1050",0.7,"nuP28","comp","c",2.58667092721752
"1051",0.7,"nuP28","comp","e",2.14019763499112
"1052",0.7,"nuP28","solo","c",4.1931654880134
"1053",0.7,"nuP29","co","c",3.89331260295219
"1054",0.7,"nuP29","comp","c",6.24640775576684
"1055",0.7,"nuP29","solo","c",5.08782871618365
"1056",0.7,"nuP30","co","c",9.64559704524006
"1057",0.7,"nuP30","comp","c",10.2581461839437
"1058",0.7,"nuP30","solo","c",7.41045911011186
"1059",0.7,"nuP31","solo","c",5.82356529570199
"1060",0.7,"nuP32","co","c",6.18072974680209
"1061",0.7,"nuP32","comp","c",7.71898577139543
"1062",0.7,"nuP32","solo","c",8.12846667083011
"1063",0.7,"nuP33","solo","c",0.909928145443517
"1064",0.7,"nuP34","co","c",6.87558078426713
"1065",0.7,"nuP34","comp","c",6.73165457500538
"1066",0.7,"nuP34","solo","c",8.2158381475367
"1067",0.7,"nuP36","co","c",6.20716235176047
"1068",0.7,"nuP36","comp","c",4.18088667308246
"1069",0.7,"nuP36","solo","c",3.2893851347024
"1070",0.7,"nuP37","co","c",3.50434684461288
"1071",0.7,"nuP37","comp","c",4.083976410442
"1072",0.7,"nuP37","solo","c",3.92584048129933
"1073",0.7,"nuP38","co","c",6.1046816449254
"1074",0.7,"nuP38","comp","c",9.68352589517614
"1075",0.7,"nuP38","solo","c",5.71442332649071
"1076",0.7,"p012","co","e",6.40844949353174
"1077",0.7,"p012","comp","e",5.00759473373986
"1078",0.7,"p012","solo","e",2.47171074367873
"1079",0.7,"sd10","co","e",1.1825978956282
"1080",0.7,"sd10","comp","e",2.06950088238697
"1081",0.7,"sd10","solo","e",4.88778467128751
"1082",0.7,"sd12","co","e",3.24435228155939
"1083",0.7,"sd12","solo","e",3.36701052129523
"1084",0.7,"sdP1","co","e",10.0356064274957
