"TimeStamp","Participant","Condition","Trial","Age","Gender","Group","areaEvent","targetEvent","xAreaPos","yAreaPos","zAreaPos","xTargetPos","yTargetPos","zTargetPos"
637988485535867015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485535967015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536087013,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536197020,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536307012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536417015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536527029,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536637012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536757017,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536857017,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485536967019,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537087012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537197011,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537307011,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537417021,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537527014,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537637009,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537747008,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537857015,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485537967007,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538087007,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538197012,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538307011,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
637988485538417011,"P24","s",1,27,"f","c","looking at View wall",NA,"4.97",5,-9.85,NA,NA,NA
