"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
0.9,11.6786877837564,4.04873518579783,NA,NA,NA
1,11.1150149793616,4.05414692685185,NA,NA,NA
-1,7.24215857088109,3.78798259518519,"co","e","P4"
-0.9,7.42056623242785,3.78660193734568,"co","e","P4"
-0.8,6.28539941449136,3.76593923827161,"co","e","P4"
-0.7,7.30937133359062,3.78045127541446,"co","e","P4"
-0.6,7.72749845010405,3.78220376761229,"co","e","P4"
-0.5,7.20698322365685,3.76479264308511,"co","e","P4"
-0.4,7.09269868796529,3.76031335025329,"co","e","P4"
-0.3,6.78825752995194,3.74801830550183,"co","e","P4"
-0.2,5.28113533393168,3.7321669496267,"co","e","P4"
-0.1,4.76593959698723,3.7141626767018,"co","e","P4"
0,4.41287363661344,3.65990676752633,"co","e","P4"
0.1,5.50964252837128,3.69589174863476,"co","e","P4"
0.2,6.57965682507225,3.72617087872134,"co","e","P4"
0.3,8.67278905188058,3.76770220549121,"co","e","P4"
0.4,9.84698466889908,3.81223537127425,"co","e","P4"
0.5,11.2010036351196,3.88369290429894,"co","e","P4"
0.6,12.3309040599807,3.92543870694035,"co","e","P4"
0.7,12.5381082115977,3.94689346583833,"co","e","P4"
0.8,10.733811589503,3.91651609960399,"co","e","P4"
0.9,12.2729686859172,3.91407038241623,"co","e","P4"
1,11.3066361563041,3.89539828297872,"co","e","P4"
-1,4.36763768858016,4.01538280500253,"comp","e","P4"
-0.9,4.15720160857904,3.99485602975853,"comp","e","P4"
-0.8,4.89639752214528,4.00263417705198,"comp","e","P4"
-0.7,4.60707376170668,3.99602073544125,"comp","e","P4"
-0.6,4.69377702712856,3.99805134412148,"comp","e","P4"
-0.5,4.69289927897229,4.00349877310804,"comp","e","P4"
-0.4,4.75081317192793,3.99771133921095,"comp","e","P4"
-0.3,4.21302582862875,3.97047796355659,"comp","e","P4"
-0.2,3.69805908944459,3.95203872592375,"comp","e","P4"
-0.1,3.01590264794931,3.92358812828506,"comp","e","P4"
0,2.71893854403506,3.91287171768248,"comp","e","P4"
0.1,2.85817763062101,3.91554548156152,"comp","e","P4"
