"","TimeEpoch","condition","Participant","MeanPercent","MeanPupilSize"
"113",-1.9,"solo","P2",3.01314881752777,3.63196118182507
"114",-1.9,"solo","P3",3.74364164671803,5.75011508329275
"115",-1.9,"solo","P4",6.13870170766867,4.1627485268277
"116",-1.9,"solo","P5",10.7101890162462,3.09414952877525
"117",-1.9,"solo","P6",3.55992088344615,4.88910622760678
"118",-1.9,"solo","P7",8.17488578496421,4.05920471874234
"119",-1.9,"solo","P9",3.88461145405777,4.52232506058234
"120",-1.9,"solo","sd10",5.19502527488083,3.40189137667264
"121",-1.9,"solo","sd12",3.76294190133932,3.52887566528255
"122",-1.9,"solo","sdP1",6.90911103954558,4.14697299115904
"123",-1.9,"solo","sdP11",4.56866623493054,3.79103905357596
"124",-1.9,"solo","sdP12",4.15206266490604,3.62729363195896
"125",-1.9,"solo","sdP13",5.76766104610094,4.00771333699154
"126",-1.9,"solo","sdP14",4.32838843488658,3.88964132517723
"127",-1.9,"solo","sdP15",6.77079901139035,5.17473386649882
"128",-1.9,"solo","sdP2",4.47403074557239,5.68816276877542
"129",-1.9,"solo","sdP3",16.4185570649072,3.3637978499798
"130",-1.9,"solo","sdP4",4.63504855982077,5.60819775364499
"131",-1.9,"solo","sdP5",4.31012569325938,4.24145708842042
"132",-1.9,"solo","sdP7",8.67200471307807,4.46311974056417
"133",-1.9,"solo","sdP8",4.01353776875089,4.18274110268482
"134",-1.9,"solo","sdP9",3.92275611912268,3.6423195503259
"135",-1.8,"co","P2",16.2113902708088,3.65005704931416
"136",-1.8,"co","P3",3.59658461093182,5.67502963694694
"137",-1.8,"co","P4",6.57854684729786,3.94325302467115
"138",-1.8,"co","P5",1.58715285478361,3.16599672637431
"139",-1.8,"co","P6",9.66943939774091,4.87556502799728
"140",-1.8,"co","P7",5.11914023242606,3.84834565809275
"141",-1.8,"co","P9",10.1596967271585,4.34659600050846
"142",-1.8,"co","sd10",5.46894059231627,3.33691858227844
"143",-1.8,"co","sd12",5.52610076638239,3.43177666687335
"144",-1.8,"co","sdP1",2.6352963599977,3.9143888036526
"145",-1.8,"co","sdP11",6.2323772969213,3.77492061274943
"146",-1.8,"co","sdP12",3.97273673578697,3.39187217373016
"147",-1.8,"co","sdP13",5.08504902627766,3.81484090950993
"148",-1.8,"co","sdP14",5.82969947490071,3.93231967237449
"149",-1.8,"co","sdP15",5.33903703772946,5.09912042702207
"150",-1.8,"co","sdP2",6.76258402762056,5.75131957982655
"151",-1.8,"co","sdP3",10.1174483655685,3.20671073990327
"152",-1.8,"co","sdP4",4.33131554518609,5.49405164197291
"153",-1.8,"co","sdP5",7.25975048217065,4.3373194515015
"154",-1.8,"co","sdP7",10.1554754871611,4.41419266318861
"155",-1.8,"co","sdP8",7.35068330529848,4.19248610500922
"156",-1.8,"co","sdP9",3.67098119537405,3.68924431551536
"157",-1.8,"co",NA,1.20826878819756,2.33075576785714
"158",-1.8,"comp","P2",17.1601979209339,3.79255345969483
"159",-1.8,"comp","P3",15.0002578544161,5.72588960300748
"160",-1.8,"comp","P4",3.64935386478986,3.99477320523175
"161",-1.8,"comp","P5",1.05701758350661,3.19771823324993
"162",-1.8,"comp","P6",11.8776677459988,5.14469331205917
"163",-1.8,"comp","P7",5.57826997859747,3.97148793691146
"164",-1.8,"comp","P9",4.30068544450544,4.25923039348261
"165",-1.8,"comp","Py",1.97165365814548,3.93244587896113
"166",-1.8,"comp","sd10",1.74192162234441,3.38229728715936
"167",-1.8,"comp","sdP1",6.0492036941774,4.13014936055133
"168",-1.8,"comp","sdP11",5.4457934606087,3.45043402890125
"169",-1.8,"comp","sdP12",2.08612728616488,3.64308566605307
"170",-1.8,"comp","sdP13",6.05366967333611,3.90085079306563
"171",-1.8,"comp","sdP14",3.05188712375614,3.58882214658647
"172",-1.8,"comp","sdP15",7.43174920565334,5.08869582406786
"173",-1.8,"comp","sdP2",5.73510984950328,5.63797419063192
"174",-1.8,"comp","sdP3",10.652401666691,3.182684088621
"175",-1.8,"comp","sdP4",3.82466090728413,5.39849612113872
"176",-1.8,"comp","sdP5",4.55228129666258,4.35777586900169
"177",-1.8,"comp","sdP7",7.75770958133454,4.16020328695303
"178",-1.8,"comp","sdP8",3.01212135792327,4.25798842511217
"179",-1.8,"comp","sdP9",4.92501465262984,3.6357448323315
"180",-1.8,"solo","P2",3.15602108955344,3.63636056764809
"181",-1.8,"solo","P3",4.00279151539784,5.75499817293498
"182",-1.8,"solo","P4",6.63208897644504,4.17145780979688
"183",-1.8,"solo","P5",11.586395075732,3.12204687112069
"184",-1.8,"solo","P6",3.84758065869635,4.90918138108156
"185",-1.8,"solo","P7",8.68432719726917,4.07287492672927
"186",-1.8,"solo","P9",4.58115830981627,4.53574908223637
"187",-1.8,"solo","sd10",5.21713134810728,3.40988605816158
"188",-1.8,"solo","sd12",4.12638685044682,3.5451710876658
"189",-1.8,"solo","sdP1",7.61348745317912,4.17726782052858
"190",-1.8,"solo","sdP11",4.50580096687182,3.79145823996692
"191",-1.8,"solo","sdP12",4.68045950278523,3.6391647982722
"192",-1.8,"solo","sdP13",6.21098244186715,4.01169323299792
"193",-1.8,"solo","sdP14",4.64805384899861,3.90234380318492
"194",-1.8,"solo","sdP15",6.90981969930035,5.18081794428803
"195",-1.8,"solo","sdP2",4.66598016130782,5.70142520285701
"196",-1.8,"solo","sdP3",16.3403090435254,3.35997344633314
"197",-1.8,"solo","sdP4",4.97934303848705,5.62179496316242
"198",-1.8,"solo","sdP5",5.11405893048553,4.27225224998914
"199",-1.8,"solo","sdP7",8.94565038255518,4.4767894456592
"200",-1.8,"solo","sdP8",4.14124300255592,4.18743198619477
"201",-1.8,"solo","sdP9",4.33289518997001,3.65582384137279
"202",-1.7,"co","P2",16.0166545624735,3.6642811484168
"203",-1.7,"co","P3",4.73742652706012,5.69722532863439
"204",-1.7,"co","P4",7.11017563367682,3.95989610511556
"205",-1.7,"co","P5",0.662525872209091,3.16214392578471
"206",-1.7,"co","P6",10.8884880862393,4.92300251001057
"207",-1.7,"co","P7",4.59961616148096,3.82949025803296
"208",-1.7,"co","P9",9.49993041140589,4.33006508337542
"209",-1.7,"co","sd10",5.49512560713402,3.33456316773147
"210",-1.7,"co","sd12",5.33682657035775,3.42733994873512
"211",-1.7,"co","sdP1",2.75808525930788,3.9343976383292
"212",-1.7,"co","sdP11",7.17748200962648,3.79610802634673
"213",-1.7,"co","sdP12",3.41678861646308,3.36917849468065
"214",-1.7,"co","sdP13",4.74455669213956,3.80212981215108
"215",-1.7,"co","sdP14",5.45216090248789,3.9262673121618
"216",-1.7,"co","sdP15",5.84108774537167,5.12139098431319
"217",-1.7,"co","sdP2",6.83281751937844,5.74304366906746
"218",-1.7,"co","sdP3",9.4157866954795,3.18834826936678
"219",-1.7,"co","sdP4",3.95622414162408,5.46886877680944
"220",-1.7,"co","sdP5",7.71147372952816,4.36617123195574
"221",-1.7,"co","sdP7",10.2770777593043,4.42757497359871
"222",-1.7,"co","sdP8",6.625038474267,4.15933712130133
"223",-1.7,"co","sdP9",3.52435385932735,3.66703231325907
"224",-1.7,"co",NA,-4.53948626156363,2.19660182142857
"225",-1.7,"comp","P2",16.4217306261578,3.78535611271179
"226",-1.7,"comp","P3",14.2398261869841,5.69859452161586
"227",-1.7,"comp","P4",3.40877649152033,3.98839318408762
"228",-1.7,"comp","P5",1.11491508336796,3.1983819511608
"229",-1.7,"comp","P6",12.3486962662341,5.16479245844511
"230",-1.7,"comp","P7",6.82365794134732,4.00152027487247
"231",-1.7,"comp","P9",4.76714976225009,4.27330001998705
"232",-1.7,"comp","Py",1.83999780997215,3.9443405038824
"233",-1.7,"comp","sd10",2.2856568122193,3.39161139405264
"234",-1.7,"comp","sdP1",6.41336224853337,4.13734761348911
"235",-1.7,"comp","sdP11",6.09409635481352,3.46514831114213
"236",-1.7,"comp","sdP12",2.67683392206106,3.65962723918678
"237",-1.7,"comp","sdP13",6.89223801768022,3.92284334608609
"238",-1.7,"comp","sdP14",2.97327358595659,3.58662317037538
"239",-1.7,"comp","sdP15",7.63612427688785,5.09308473991166
"240",-1.7,"comp","sdP2",6.10126273149176,5.66420843676783
"241",-1.7,"comp","sdP3",10.5987336350507,3.1769625522658
"242",-1.7,"comp","sdP4",3.88681453732727,5.4007145813666
"243",-1.7,"comp","sdP5",4.42359482773712,4.3606523896895
"244",-1.7,"comp","sdP7",8.51102192169457,4.18942172407937
"245",-1.7,"comp","sdP8",3.57691920804736,4.28406408222277
"246",-1.7,"comp","sdP9",5.44889488391482,3.64181886352195
"247",-1.7,"solo","P2",3.67447331280163,3.6555627830945
"248",-1.7,"solo","P3",4.45167079660476,5.78303396686796
"249",-1.7,"solo","P4",6.72091476517244,4.19459182617873
"250",-1.7,"solo","P5",12.2870476164443,3.13901541833791
"251",-1.7,"solo","P6",3.56210013544173,4.89745433538804
"252",-1.7,"solo","P7",8.84189744497896,4.08571806871227
"253",-1.7,"solo","P9",4.23871148249572,4.51950242896608
"254",-1.7,"solo","sd10",5.7502825594845,3.42476201576314
"255",-1.7,"solo","sd12",4.30876859254681,3.54908353818935
"256",-1.7,"solo","sdP1",8.34087068209346,4.18634929347369
"257",-1.7,"solo","sdP11",4.28581380432886,3.78483949187055
"258",-1.7,"solo","sdP12",4.59098122404919,3.63803615173089
"259",-1.7,"solo","sdP13",6.16780616772551,4.01392572663133
"260",-1.7,"solo","sdP14",4.39041942468278,3.8967614436709
"261",-1.7,"solo","sdP15",7.18736113562148,5.19778966444242
"262",-1.7,"solo","sdP2",4.7484707864567,5.69505993967501
"263",-1.7,"solo","sdP3",16.3746187403194,3.36188712189032
"264",-1.7,"solo","sdP4",5.32035849670603,5.64000598266897
"265",-1.7,"solo","sdP5",5.56883127959378,4.28402213236091
"266",-1.7,"solo","sdP7",9.34326333909538,4.49420152266038
"267",-1.7,"solo","sdP8",4.74475083891796,4.20964743302908
"268",-1.7,"solo","sdP9",3.94946557831432,3.64985273659489
"269",-1.6,"co","P2",17.5780962334357,3.67782749208937
"270",-1.6,"co","P3",4.11797382131762,5.67650299122208
"271",-1.6,"co","P4",6.61216155098126,3.93800202926587
"272",-1.6,"co","P5",0.597827981060078,3.1589122355288
"273",-1.6,"co","P6",10.6719209400558,4.91656641248632
"274",-1.6,"co","P7",4.60295190408518,3.83665476764561
"275",-1.6,"co","P9",9.42953085585417,4.32534836632883
"276",-1.6,"co","sd10",5.17891253617446,3.33583451783825
"277",-1.6,"co","sd12",7.58685478997845,3.48529343885438
"278",-1.6,"co","sdP1",2.98031758894232,3.92218381025546
"279",-1.6,"co","sdP11",8.64183272572014,3.84509773133286
"280",-1.6,"co","sdP12",2.84864603040387,3.35154879038171
"281",-1.6,"co","sdP13",5.25562746081843,3.81217077247024
"282",-1.6,"co","sdP14",6.11077092202372,3.95180115999278
"283",-1.6,"co","sdP15",5.64192306580331,5.12430499445858
"284",-1.6,"co","sdP2",6.56278975332129,5.73531856394802
"285",-1.6,"co","sdP3",9.59160922744357,3.1916794681374
"286",-1.6,"co","sdP4",3.38300361486897,5.44364856893541
"287",-1.6,"co","sdP5",7.8088640113432,4.36095403150585
"288",-1.6,"co","sdP7",10.1153363021443,4.41419229815879
"289",-1.6,"co","sdP8",6.11932906710471,4.13909507177344
"290",-1.6,"co","sdP9",3.4106985390627,3.6786735954371
"291",-1.6,"co",NA,-2.94844423422517,2.23332053571429
"292",-1.6,"comp","P2",17.2719837762288,3.80389276340467
"293",-1.6,"comp","P3",13.9756955714833,5.70078179136898
"294",-1.6,"comp","P4",3.40124374769089,3.9878275815787
"295",-1.6,"comp","P5",1.4323263903145,3.20306221626008
"296",-1.6,"comp","P6",12.1389600535297,5.16278144977008
"297",-1.6,"comp","P7",7.00489445709232,4.01305477498377
"298",-1.6,"comp","P9",4.44613587332203,4.27683223812347
"299",-1.6,"comp","Py",1.44563997917081,3.93007268093328
"300",-1.6,"comp","sd10",3.04769560101086,3.41332216421458
"301",-1.6,"comp","sdP1",6.96045619339753,4.15189117976066
"302",-1.6,"comp","sdP11",6.15233783096587,3.47463625110598
"303",-1.6,"comp","sdP12",2.98150397208806,3.67481698467561
"304",-1.6,"comp","sdP13",6.69302146997091,3.92330457314805
"305",-1.6,"comp","sdP14",3.20157758922368,3.59567437567072
"306",-1.6,"comp","sdP15",7.6147299770369,5.08671223626752
"307",-1.6,"comp","sdP2",6.03065045765757,5.66665900669689
"308",-1.6,"comp","sdP3",10.5386125076961,3.17705589033025
"309",-1.6,"comp","sdP4",3.58568555800089,5.38354845737642
"310",-1.6,"comp","sdP5",4.81418763845482,4.37865954501295
"311",-1.6,"comp","sdP7",8.86795353994484,4.20054649701055
"312",-1.6,"comp","sdP8",4.01164862439557,4.29037621492105
"313",-1.6,"comp","sdP9",5.83222169200332,3.65078468278641
"314",-1.6,"solo","P2",3.66437295862444,3.65549456909019
"315",-1.6,"solo","P3",4.41897036999704,5.78655931501839
"316",-1.6,"solo","P4",6.45696037818951,4.18145670607928
"317",-1.6,"solo","P5",10.7209036198339,3.10259266528035
"318",-1.6,"solo","P6",3.35524270807524,4.89048299163741
"319",-1.6,"solo","P7",8.24259118584068,4.07261667182844
"320",-1.6,"solo","P9",3.69631301507681,4.50574641899583
"321",-1.6,"solo","sd10",5.36999568598015,3.41550114236694
"322",-1.6,"solo","sd12",4.2297199132842,3.55346484257301
"323",-1.6,"solo","sdP1",8.23959980430098,4.18251193607997
"324",-1.6,"solo","sdP11",3.9899142020022,3.77868375498271
"325",-1.6,"solo","sdP12",4.17421017874274,3.63029552254979
"326",-1.6,"solo","sdP13",6.18523002691669,4.01688537691462
"327",-1.6,"solo","sdP14",4.88099987669154,3.90702162239917
"328",-1.6,"solo","sdP15",7.79240683357231,5.21381990243269
"329",-1.6,"solo","sdP2",5.55284928076583,5.7450114785431
"330",-1.6,"solo","sdP3",16.3765961759332,3.36133528379748
"331",-1.6,"solo","sdP4",5.28510984535112,5.63835792257265
"332",-1.6,"solo","sdP5",6.17772234941692,4.30916396270739
"333",-1.6,"solo","sdP7",9.26277023656906,4.48578690774979
"334",-1.6,"solo","sdP8",4.68286246704982,4.21573163703596
"335",-1.6,"solo","sdP9",4.0951199489839,3.65094850445916
"336",-1.5,"co","P2",17.1461399612655,3.66891865923835
"337",-1.5,"co","P3",4.08117073106182,5.67908223116677
"338",-1.5,"co","P4",7.10364759372933,3.9582168251981
"339",-1.5,"co","P5",0.82386890415197,3.17131763204761
"340",-1.5,"co","P6",10.756470610652,4.93089364049145
"341",-1.5,"co","P7",4.67213338162088,3.83673961860491
"342",-1.5,"co","P9",10.8236473728615,4.39459314153566
"343",-1.5,"co","sd10",5.42802935565188,3.34627978188492
"344",-1.5,"co","sd12",5.88397366634946,3.4344342585873
"345",-1.5,"co","sdP1",2.08516988413113,3.89743542761508
"346",-1.5,"co","sdP11",8.93476333452111,3.85134610002504
"347",-1.5,"co","sdP12",3.04041452478217,3.35719314660714
"348",-1.5,"co","sdP13",5.52311072577158,3.81523824998659
"349",-1.5,"co","sdP14",6.46235375968282,3.9625435116137
"350",-1.5,"co","sdP15",5.91095481484776,5.13531672089992
"351",-1.5,"co","sdP2",6.30119741704269,5.72899993000992
"352",-1.5,"co","sdP3",8.82039108547568,3.16819965244296
"353",-1.5,"co","sdP4",3.45973242983629,5.44921109134715
"354",-1.5,"co","sdP5",8.62685001332852,4.39236923850131
"355",-1.5,"co","sdP7",10.3650996064826,4.42111200626712
"356",-1.5,"co","sdP8",6.35538133925515,4.13883424887859
"357",-1.5,"co","sdP9",4.44959922098005,3.69320397302032
"358",-1.5,"co",NA,1.0824116980662,2.31568692857143
"359",-1.5,"comp","P2",16.9541541383849,3.80413233521343
"360",-1.5,"comp","P3",13.90856889204,5.68922640646753
"361",-1.5,"comp","P4",3.57095967200049,3.99325812915573
"362",-1.5,"comp","P5",1.25434769797551,3.20084780393098
"363",-1.5,"comp","P6",12.373300826463,5.17773123258399
"364",-1.5,"comp","P7",6.72676154134754,4.00755263157648
"365",-1.5,"comp","P9",4.45221087876471,4.2757531616963
"366",-1.5,"comp","Py",1.36301453869563,3.92121550307487
"367",-1.5,"comp","sd10",3.65828344559207,3.42897902165073
"368",-1.5,"comp","sdP1",6.93418530790363,4.15867845300803
"369",-1.5,"comp","sdP11",6.22305176874266,3.47473006400954
"370",-1.5,"comp","sdP12",2.92505530184309,3.66757978216716
"371",-1.5,"comp","sdP13",7.03322918277067,3.91616810824998
"372",-1.5,"comp","sdP14",3.38516126916017,3.60013559804022
"373",-1.5,"comp","sdP15",7.83993709093838,5.09468518957102
"374",-1.5,"comp","sdP2",6.34363988163729,5.67697423124721
"375",-1.5,"comp","sdP3",10.0974131580694,3.1622221167563
"376",-1.5,"comp","sdP4",3.01212109091912,5.35914657008971
"377",-1.5,"comp","sdP5",5.1773750704772,4.39324454622526
"378",-1.5,"comp","sdP7",9.05594918861353,4.20839685808062
"379",-1.5,"comp","sdP8",4.35666536187666,4.29499833878923
"380",-1.5,"comp","sdP9",6.29963186517842,3.67295490468577
"381",-1.5,"solo","P2",3.64739984596279,3.6537813068493
"382",-1.5,"solo","P3",4.26272750439736,5.78665718225988
"383",-1.5,"solo","P4",6.07198917864202,4.16295921151164
"384",-1.5,"solo","P5",11.5732941197783,3.12237388214994
"385",-1.5,"solo","P6",3.7679387183973,4.90319051211095
"386",-1.5,"solo","P7",8.74184504354455,4.08736938919824
"387",-1.5,"solo","P9",4.57044740907108,4.54657370543405
"388",-1.5,"solo","sd10",6.10083218094893,3.43588432191373
"389",-1.5,"solo","sd12",4.26955442234056,3.55699228997744
"390",-1.5,"solo","sdP1",7.61464942086474,4.16058883029665
"391",-1.5,"solo","sdP11",3.70954816121679,3.7693734346987
"392",-1.5,"solo","sdP12",3.72420367036244,3.61106778223594
"393",-1.5,"solo","sdP13",6.35327667442545,4.01714978589996
"394",-1.5,"solo","sdP14",5.10173810863369,3.91741469074867
"395",-1.5,"solo","sdP15",8.28802997215163,5.23350426192962
"396",-1.5,"solo","sdP2",5.35723280833816,5.74412845403509
"397",-1.5,"solo","sdP3",16.4162701255499,3.36415920112652
"398",-1.5,"solo","sdP4",5.00540189680751,5.62084041719406
"399",-1.5,"solo","sdP5",6.53702304045646,4.31855870861084
"400",-1.5,"solo","sdP7",9.60126077014129,4.50227363096686
"401",-1.5,"solo","sdP8",5.17440600441469,4.23616496704546
"402",-1.5,"solo","sdP9",3.97359791853638,3.64863139655585
"403",-1.4,"co","P2",17.0649667078308,3.65805872777778
"404",-1.4,"co","P3",4.20812079297723,5.67349391376488
"405",-1.4,"co","P4",6.19388606050421,3.92701086019616
"406",-1.4,"co","P5",0.600413633602092,3.15566850613617
"407",-1.4,"co","P6",10.7368736917403,4.89959341584388
"408",-1.4,"co","P7",4.98346594635051,3.8512451442033
"409",-1.4,"co","P9",11.7669155238173,4.41260104271821
"410",-1.4,"co","sd10",4.9838138519039,3.3265703951761
"411",-1.4,"co","sd12",5.59477969016748,3.42988476714286
"412",-1.4,"co","sdP1",1.83370764204109,3.88011189333384
"413",-1.4,"co","sdP11",9.45883314010673,3.8642545097327
"414",-1.4,"co","sdP12",3.5137970185039,3.36298669059524
"415",-1.4,"co","sdP13",5.66136304850068,3.81907222132485
"416",-1.4,"co","sdP14",5.32208356187445,3.92105056640635
"417",-1.4,"co","sdP15",5.99535944690825,5.13352271825698
"418",-1.4,"co","sdP2",6.498344327441,5.7348816433305
"419",-1.4,"co","sdP3",8.66478777662456,3.16449592178571
"420",-1.4,"co","sdP4",2.66104302863842,5.4022213284506
"421",-1.4,"co","sdP5",8.70641340424719,4.39853872181209
"422",-1.4,"co","sdP7",9.71743279942475,4.3948488979032
"423",-1.4,"co","sdP8",5.74924626181027,4.11674868331515
"424",-1.4,"co","sdP9",4.05875530328331,3.68902133861188
"425",-1.4,"co",NA,5.89952199992324,2.43602041666667
"426",-1.4,"comp","P2",17.469088343818,3.81992471987014
"427",-1.4,"comp","P3",13.6542758889626,5.70742472780075
"428",-1.4,"comp","P4",3.62656500080952,3.99560740717798
"429",-1.4,"comp","P5",1.66203084763235,3.20641837402749
"430",-1.4,"comp","P6",12.3836477373931,5.18372676413029
"431",-1.4,"comp","P7",6.4963263305941,3.99673154454682
"432",-1.4,"comp","P9",4.8572497212197,4.28751849479174
"433",-1.4,"comp","Py",1.79902391425605,3.93634878610581
"434",-1.4,"comp","sd10",3.80619342546269,3.43703861838184
"435",-1.4,"comp","sdP1",7.0654190971231,4.15460322582634
"436",-1.4,"comp","sdP11",6.13562983323257,3.47463105967619
"437",-1.4,"comp","sdP12",2.92452041917046,3.66466298088364
"438",-1.4,"comp","sdP13",6.48687512197396,3.90648280403661
"439",-1.4,"comp","sdP14",3.71819623178712,3.6134249045772
"440",-1.4,"comp","sdP15",8.48872881999616,5.11676336361317
"441",-1.4,"comp","sdP2",6.76315819998464,5.70380435176502
"442",-1.4,"comp","sdP3",10.1633969371284,3.16666571503117
"443",-1.4,"comp","sdP4",2.69944475301499,5.34463963430137
"444",-1.4,"comp","sdP5",6.26628791329863,4.42194333420089
"445",-1.4,"comp","sdP7",8.998578385716,4.21095387496517
"446",-1.4,"comp","sdP8",4.72197109932691,4.31200468047104
"447",-1.4,"comp","sdP9",6.39481806313313,3.6768989736551
"448",-1.4,"solo","P2",4.03916288338991,3.66756938151379
"449",-1.4,"solo","P3",4.34765611011829,5.77777144858819
"450",-1.4,"solo","P4",6.10719186984674,4.16743053112473
"451",-1.4,"solo","P5",13.0553440583613,3.16046920165584
"452",-1.4,"solo","P6",3.47645464255863,4.89494185612086
"453",-1.4,"solo","P7",8.33767283149806,4.07319779241403
"454",-1.4,"solo","P9",4.72838386124196,4.56434452554288
"455",-1.4,"solo","sd10",5.80956621754911,3.43156548272868
"456",-1.4,"solo","sd12",5.01452818779742,3.57748789649162
"457",-1.4,"solo","sdP1",7.02588458601084,4.13975447953319
"458",-1.4,"solo","sdP11",3.89170548441011,3.77518029378363
"459",-1.4,"solo","sdP12",4.64874870823186,3.64253424008005
"460",-1.4,"solo","sdP13",6.62248470180045,4.03398921877873
"461",-1.4,"solo","sdP14",5.60671586057824,3.93489656482691
"462",-1.4,"solo","sdP15",8.91310910759987,5.26714912089771
"463",-1.4,"solo","sdP2",5.34784594259783,5.743765845576
"464",-1.4,"solo","sdP3",16.3947886827764,3.36032590015857
"465",-1.4,"solo","sdP4",5.01944927471862,5.62932267848312
"466",-1.4,"solo","sdP5",6.39098883479075,4.30905626770869
"467",-1.4,"solo","sdP7",9.61261224758022,4.50153570555905
"468",-1.4,"solo","sdP8",5.15920294147109,4.23943419606144
"469",-1.4,"solo","sdP9",3.98186506288911,3.65018859321105
"470",-1.3,"co","P2",16.4909157911399,3.66645016882017
"471",-1.3,"co","P3",3.94243412907733,5.66526411064554
"472",-1.3,"co","P4",6.52746877750257,3.93987941258477
"473",-1.3,"co","P5",0.153051474509379,3.14978558103047
"474",-1.3,"co","P6",9.26951531305462,4.86950033135516
"475",-1.3,"co","P7",4.85371875615323,3.84211414569
"476",-1.3,"co","P9",10.2233890333743,4.39280454107972
"477",-1.3,"co","sd10",4.18875207224538,3.30702987590004
"478",-1.3,"co","sd12",4.7746642889333,3.41903068703704
"479",-1.3,"co","sdP1",1.19517692434071,3.86110947847176
"480",-1.3,"co","sdP11",8.05932868768434,3.81546776738873
"481",-1.3,"co","sdP12",4.14291298982505,3.3794986533208
"482",-1.3,"co","sdP13",5.62411737417851,3.81264564894731
"483",-1.3,"co","sdP14",5.63753647349319,3.93143794681187
"484",-1.3,"co","sdP15",5.80117779685133,5.12711166776525
"485",-1.3,"co","sdP2",6.19346617900745,5.71838682410266
"486",-1.3,"co","sdP3",8.81738259968791,3.16817665378968
"487",-1.3,"co","sdP4",2.13339511029254,5.37420342033532
"488",-1.3,"co","sdP5",8.55859198529629,4.38748669341215
"489",-1.3,"co","sdP7",9.21210953459285,4.37519776813337
"490",-1.3,"co","sdP8",6.30814044546868,4.147320962645
"491",-1.3,"co","sdP9",3.00883261358248,3.66543113427845
"492",-1.3,"co",NA,1.40763036417927,2.3275464047619
"493",-1.3,"comp","P2",17.2359664238525,3.80646587848547
"494",-1.3,"comp","P3",13.6697566018271,5.7214776072939
"495",-1.3,"comp","P4",3.57905834604846,3.99229230351684
"496",-1.3,"comp","P5",1.94305596381123,3.21803984107323
"497",-1.3,"comp","P6",12.6457302318837,5.20514118640495
"498",-1.3,"comp","P7",6.43139234236602,3.9934893966042
"499",-1.3,"comp","P9",5.08154667144597,4.29883290286285
"500",-1.3,"comp","Py",1.64892535048392,3.93330316796434
"501",-1.3,"comp","sd10",3.91330836412056,3.44427494564702
"502",-1.3,"comp","sdP1",6.91226386466478,4.15173175091245
"503",-1.3,"comp","sdP11",6.0912612767645,3.47494764597326
"504",-1.3,"comp","sdP12",3.33693750970327,3.6747936929116
"505",-1.3,"comp","sdP13",6.76939778730247,3.92253686547807
"506",-1.3,"comp","sdP14",3.1889776872834,3.59493382036011
"507",-1.3,"comp","sdP15",8.80315190366566,5.13251343331469
"508",-1.3,"comp","sdP2",6.76228823322251,5.71269899863081
"509",-1.3,"comp","sdP3",10.6078805767841,3.17745464878729
"510",-1.3,"comp","sdP4",2.33625771113983,5.32422784046731
"511",-1.3,"comp","sdP5",6.81975557922509,4.44031695625274
"512",-1.3,"comp","sdP7",9.09741779760979,4.21225628691866
"513",-1.3,"comp","sdP8",4.9571705577356,4.32571328904806
"514",-1.3,"comp","sdP9",6.68536856963574,3.69071550689287
"515",-1.3,"solo","P2",4.51131629695075,3.68602682532003
"516",-1.3,"solo","P3",4.13316312382121,5.77550764793607
"517",-1.3,"solo","P4",5.59741047332219,4.14826504188772
"518",-1.3,"solo","P5",13.6854713582768,3.17886681968254
"519",-1.3,"solo","P6",3.97344575910158,4.919046275263
"520",-1.3,"solo","P7",8.33379844419927,4.08107612094989
"521",-1.3,"solo","P9",4.83020760894603,4.57578448968265
"522",-1.3,"solo","sd10",6.19473466671132,3.44027469688055
"523",-1.3,"solo","sd12",5.08921916216756,3.57691302782605
"524",-1.3,"solo","sdP1",6.6375809508319,4.12595898445782
"525",-1.3,"solo","sdP11",3.41232788074273,3.75753870887931
"526",-1.3,"solo","sdP12",4.92559814942119,3.66062272392327
"527",-1.3,"solo","sdP13",6.41414281906878,4.0306886454404
"528",-1.3,"solo","sdP14",6.03960626936479,3.95089585317732
"529",-1.3,"solo","sdP15",8.75833106365269,5.26173665723228
"530",-1.3,"solo","sdP2",5.45075950713259,5.7511550965532
"531",-1.3,"solo","sdP3",16.2326120364997,3.35058298467082
"532",-1.3,"solo","sdP4",5.0725749554076,5.63189731904225
"533",-1.3,"solo","sdP5",7.39772952954994,4.3438115677035
"534",-1.3,"solo","sdP7",9.47884635852543,4.4943104999978
"535",-1.3,"solo","sdP8",5.51145107538514,4.24494805240518
"536",-1.3,"solo","sdP9",3.6293964005276,3.63729926530343
"537",-1.2,"co","P2",17.8571625548532,3.69266733585859
"538",-1.2,"co","P3",2.99566571128833,5.61383083604517
"539",-1.2,"co","P4",6.82358666354889,3.95152116190508
"540",-1.2,"co","P5",-1.11726716816044,3.12847552704827
"541",-1.2,"co","P6",11.2608776019732,4.86069004184088
"542",-1.2,"co","P7",4.47623678686731,3.83833012227548
"543",-1.2,"co","P9",9.5858524131789,4.35532964720454
"544",-1.2,"co","sd10",4.01200973520389,3.30115165860418
"545",-1.2,"co","sd12",5.30305771257023,3.42677110828373
"546",-1.2,"co","sdP1",1.24512994657716,3.86059416008333
"547",-1.2,"co","sdP11",8.08782310781461,3.83459461661151
"548",-1.2,"co","sdP12",4.20324273242704,3.38251305475146
"549",-1.2,"co","sdP13",5.59269692410544,3.81164048567943
"550",-1.2,"co","sdP14",5.68285426681316,3.93364298166117
