"TimeEpoch","MeanPercentChange","Meanpupil","condition","group","Participant"
-0.8,22.3178317484972,4.18529646339204,"comp","e","P9"
-0.7,22.2568776745667,4.17979625347731,"comp","e","P9"
-0.6,21.6151890877216,4.20180341010502,"comp","e","P9"
-0.5,20.0696338729318,4.20636298248708,"comp","e","P9"
-0.4,19.0773910101511,4.22775495353861,"comp","e","P9"
-0.3,22.7637449731749,4.24222915575588,"comp","e","P9"
-0.2,26.2356396581114,4.31302182063046,"comp","e","P9"
-0.1,27.6763280544041,4.3470726075728,"comp","e","P9"
0,28.7058714262168,4.38146777946803,"comp","e","P9"
0.1,29.6843090446817,4.40535430314439,"comp","e","P9"
0.2,29.932986331718,4.40837784044027,"comp","e","P9"
0.3,29.4845906804387,4.39188424791677,"comp","e","P9"
0.4,28.7548072199483,4.38177407399531,"comp","e","P9"
0.5,27.2796598493561,4.34173081294648,"comp","e","P9"
0.6,26.9294152883839,4.3165607876707,"comp","e","P9"
0.7,25.6763774415255,4.32568602187091,"comp","e","P9"
0.8,26.0172045651159,4.30846668318887,"comp","e","P9"
0.9,26.9544974136908,4.33225589357704,"comp","e","P9"
1,26.9455495741498,4.31633799245249,"comp","e","P9"
1.1,26.0572534667885,4.2988178056737,"comp","e","P9"
1.2,25.7703383785492,4.29092579146531,"comp","e","P9"
1.3,24.8284391903134,4.25602409163758,"comp","e","P9"
1.4,25.0052768178515,4.25640719116227,"comp","e","P9"
1.5,25.0441548982753,4.23806631291917,"comp","e","P9"
1.6,23.782012604716,4.24873217079872,"comp","e","P9"
1.7,23.4379092358432,4.21522154058253,"comp","e","P9"
1.8,23.7566020375712,4.26587869948092,"comp","e","P9"
1.9,25.0765173771244,4.27008320341295,"comp","e","P9"
2,24.874461017741,4.27988044255148,"comp","e","P9"
-2,31.0242413873832,4.5891031955665,"solo","e","P9"
-1.9,30.8184392471481,4.57878074289758,"solo","e","P9"
-1.8,31.0651677791023,4.5623086481305,"solo","e","P9"
-1.7,30.54778957621,4.54999864868386,"solo","e","P9"
-1.6,29.5297954202306,4.52921661156847,"solo","e","P9"
-1.5,29.1162333274482,4.5145841414548,"solo","e","P9"
-1.4,28.1637055826636,4.49444718066898,"solo","e","P9"
-1.3,27.9710877834799,4.4758424211581,"solo","e","P9"
-1.2,28.1522764848471,4.45857764582683,"solo","e","P9"
-1.1,28.207632794256,4.44837263599079,"solo","e","P9"
-1,27.9642825948316,4.44384599939826,"solo","e","P9"
-0.9,27.4954159699332,4.43494507711971,"solo","e","P9"
-0.8,27.5154288985308,4.41391989767485,"solo","e","P9"
-0.7,27.9225080209815,4.4334050964249,"solo","e","P9"
-0.6,26.3023155083552,4.43443269162698,"solo","e","P9"
-0.5,26.1109247961317,4.46927389502627,"solo","e","P9"
-0.4,25.9741495310169,4.53154147552083,"solo","e","P9"
-0.3,27.9885452071129,4.46654833814374,"solo","e","P9"
-0.2,29.6036671546585,4.51287485573286,"solo","e","P9"
-0.1,31.2520989325085,4.57184515324859,"solo","e","P9"
0,33.380477969072,4.62260025180264,"solo","e","P9"
0.1,35.024844783159,4.67740348180836,"solo","e","P9"
0.2,35.9563666705398,4.70876613477855,"solo","e","P9"
0.3,36.6537828017023,4.73234971150155,"solo","e","P9"
0.4,37.2197898391905,4.75327114103924,"solo","e","P9"
0.5,37.8154299519706,4.75271841124167,"solo","e","P9"
0.6,37.6715903604012,4.7482625394465,"solo","e","P9"
0.7,36.2139431478603,4.71601269331759,"solo","e","P9"
0.8,34.0759369932594,4.69087979207815,"solo","e","P9"
0.9,31.9884132657163,4.66355708123941,"solo","e","P9"
1,34.348541838143,4.65375728565881,"solo","e","P9"
1.1,32.8403489026014,4.60943907734239,"solo","e","P9"
1.2,32.7728011168302,4.59745232357978,"solo","e","P9"
1.3,32.2753953524037,4.59344534028152,"solo","e","P9"
1.4,31.5728070068899,4.56805046804249,"solo","e","P9"
1.5,31.8237752696044,4.5600668049537,"solo","e","P9"
1.6,31.3949623146164,4.54005228923611,"solo","e","P9"
1.7,30.5568383068132,4.512660897779,"solo","e","P9"
1.8,28.8193428701225,4.46867584111722,"solo","e","P9"
1.9,28.5410865185505,4.48073632888049,"solo","e","P9"
2,30.3344355436962,4.4876773286859,"solo","e","P9"
-2,31.4053484730727,4.50572843202381,"solo","e","P9"
-1.9,31.6133021695629,4.50383904245308,"solo","e","P9"
-1.8,32.1330530817716,4.51462804608461,"solo","e","P9"
-1.7,31.046129209813,4.49271485368507,"solo","e","P9"
-1.6,30.1101630848576,4.51208866818695,"solo","e","P9"
-1.5,30.2761748756376,4.50168650564888,"solo","e","P9"
-1.4,30.0046884221598,4.48920414482295,"solo","e","P9"
-1.3,31.1614035212649,4.48702786181139,"solo","e","P9"
-1.2,30.4699430074098,4.46040051680556,"solo","e","P9"
-1.1,30.7717390263928,4.46408800068162,"solo","e","P9"
-1,30.382259506272,4.43901156259259,"solo","e","P9"
-0.9,29.8289387610509,4.40764822003185,"solo","e","P9"
-0.8,28.1785914337107,4.38027857017179,"solo","e","P9"
-0.7,26.3184738576548,4.34364183969645,"solo","e","P9"
-0.6,26.118343909669,4.38769396439112,"solo","e","P9"
-0.5,25.3338890491545,4.38861049303391,"solo","e","P9"
-0.4,26.2019624140875,4.44124604418996,"solo","e","P9"
-0.3,-35.1340995438809,4.49256661817633,"solo","e","P9"
-0.2,-22.2313930654412,4.51462844013158,"solo","e","P9"
-0.1,-10.9203373890267,4.55936955757042,"solo","e","P9"
0,-5.82463460317849,4.58230518289712,"solo","e","P9"
0.1,-3.84727109640921,4.63263699138704,"solo","e","P9"
0.2,-2.61170525071873,4.67173630889805,"solo","e","P9"
0.3,-1.05026831163786,4.69857107776903,"solo","e","P9"
0.4,-1.61188136082373,4.70132114540275,"solo","e","P9"
0.5,-1.94218969346099,4.67896642593227,"solo","e","P9"
0.6,-2.36991280907929,4.64994687194836,"solo","e","P9"
0.7,-6.90470600685532,4.62336563817941,"solo","e","P9"
0.8,-12.6586020578068,4.59692723048611,"solo","e","P9"
0.9,-9.13386504151498,4.57893171489645,"solo","e","P9"
1,-5.50484625809172,4.58533734993581,"solo","e","P9"
1.1,-7.4133784755033,4.54585350679563,"solo","e","P9"
1.2,-6.56656599311497,4.50430452356292,"solo","e","P9"
1.3,-7.83977038847583,4.47853849239029,"solo","e","P9"
